recovery_query,err_without_check,check_query,recollect_query,err_with_check,total_query
1322,61,1098,1087,0,3507
1308,55,1106,1063,0,3477
1317,53,1022,888,0,3227
1276,39,1014,767,0,3057
1305,42,1032,879,0,3216
1314,44,1080,1121,0,3515
1278,52,1048,950,0,3276
1296,57,1136,1208,0,3640
1295,51,1098,1076,0,3469
1306,47,1066,1040,0,3412
1297,56,1052,999,0,3348
1305,53,1118,1172,1,3595
1308,68,1130,1168,0,3606
1317,54,1054,1059,0,3430
1283,54,1162,1266,0,3711
1299,53,1082,986,0,3367
1294,62,1172,1222,0,3688
1346,49,1060,1062,0,3468
1308,45,1020,901,0,3229
1282,50,1122,1073,0,3477
1333,56,1096,979,0,3408
1301,46,1138,1259,1,3698
1288,42,1082,986,0,3356
1351,50,1096,1125,0,3572
1316,60,1074,1032,1,3422
1308,45,1042,940,0,3290
1314,41,1008,860,0,3182
1325,50,1046,943,0,3314
1294,48,1092,1075,0,3461
1293,49,1072,962,0,3327
1273,42,1072,948,0,3293
1266,47,1114,1028,0,3408
1321,54,1064,985,0,3370
1291,52,1074,1125,1,3490
1322,51,1056,1027,0,3405
1282,47,1060,990,0,3332
1307,44,1070,1029,0,3406
1320,53,1094,1046,0,3460
1296,43,1064,1027,0,3387
1310,51,1078,994,0,3382
1307,51,1068,944,0,3319
1289,62,1148,1135,0,3572
1314,49,1082,991,0,3387
1299,54,1132,1183,0,3614
1306,49,1122,1094,0,3522
1311,49,1030,898,0,3239
1298,47,1010,852,0,3160
1289,48,1044,945,0,3278
1303,51,1114,1016,0,3433
1322,66,1160,1313,0,3795
1270,51,1068,1010,0,3348
1314,49,1070,1054,0,3438
1303,63,1104,1063,0,3470
1307,63,1136,1163,1,3606
1311,56,1098,1116,0,3525
1302,56,1048,915,0,3265
1310,41,1064,1011,0,3385
1311,53,1064,987,0,3362
1300,48,1124,1060,0,3484
1305,42,1044,915,0,3264
1298,52,1066,939,0,3303
1292,61,1052,999,0,3343
1306,59,1130,1184,1,3620
1330,51,1098,1086,0,3514
1271,56,1130,1082,0,3483
1307,46,1030,967,0,3304
1289,49,1084,1021,0,3394
1314,52,1144,1124,1,3582
1283,36,992,734,0,3009
1314,49,1056,992,0,3362
1290,44,1052,891,0,3233
1307,56,1100,1064,0,3471
1302,48,1088,1027,1,3417
1287,46,1056,937,0,3280
1280,37,1036,881,0,3197
1310,54,1048,924,0,3282
1322,52,1156,1199,0,3677
1307,47,1052,973,1,3332
1297,43,1108,1003,0,3408
1287,50,1066,968,0,3321
1295,46,1106,1097,0,3498
1319,58,1076,1013,0,3408
1318,57,1130,1125,0,3573
1296,46,1046,964,0,3306
1279,52,1078,991,0,3348
1280,46,1062,989,0,3331
1301,48,1102,1199,0,3602
1305,55,1142,1185,0,3632
1342,43,1060,978,0,3380
1309,57,1086,1134,0,3529
1310,52,1114,1052,0,3476
1307,44,1118,1118,2,3543
1309,55,1056,972,0,3337
1311,53,1028,975,0,3314
1310,52,1046,987,0,3343
1304,52,1060,986,0,3350
1291,56,1066,996,0,3353
1303,39,1020,814,0,3137
1307,45,1038,930,0,3275
1282,52,990,879,0,3151
1299,45,1050,936,0,3285
1291,53,1076,1022,0,3389
1306,40,1036,908,0,3250
1301,54,1108,1045,0,3454
1305,44,1128,1056,0,3489
1304,55,1010,898,0,3212
1303,54,1072,1035,0,3410
1302,52,1104,1172,0,3578
1295,48,1054,967,0,3316
1291,38,1038,850,0,3179
1320,42,1040,945,0,3305
1318,53,1072,963,0,3353
1296,53,1096,1068,0,3460
1315,38,1024,891,0,3230
1290,42,1000,837,0,3127
1309,54,1126,1187,0,3622
1301,40,1092,1007,0,3400
1301,44,1088,947,0,3336
1293,51,1090,1074,0,3457
1294,54,1150,1277,0,3721
1287,56,1062,1007,0,3356
1300,57,1106,1127,0,3533
1309,54,1106,1009,0,3424
1336,52,1040,953,0,3329
1303,42,1014,909,0,3226
1284,47,1058,963,0,3305
1320,50,1078,919,0,3317
1279,45,1008,824,0,3111
1293,53,1114,1083,0,3490
1312,55,1076,1070,0,3458
1293,45,1008,813,0,3114
1308,55,1126,1138,0,3572
1315,43,1066,1033,0,3414
1310,54,1056,962,0,3328
1284,44,1020,844,0,3148
1303,48,1004,855,0,3162
1317,44,1074,1016,0,3407
1272,53,1050,863,0,3185
1319,58,1102,1085,0,3506
1283,49,1068,999,0,3350
1325,46,1066,1048,0,3439
1280,56,1138,1152,0,3570
1309,54,1032,974,0,3315
1301,52,1104,1067,0,3472
1317,42,1064,1060,0,3441
1305,56,1082,1020,0,3407
1320,56,1100,1096,0,3516
1309,55,1154,1192,0,3655
1304,49,1100,1139,0,3543
1328,47,1094,1090,0,3512
1313,54,1080,1046,0,3439
1290,50,1122,1055,0,3467
1312,48,1050,849,0,3211
1308,47,1032,897,0,3237
1284,54,1112,1094,0,3490
1313,50,1070,919,0,3302
1303,54,1088,1111,0,3502
1298,45,1048,920,0,3266
1300,45,1002,921,0,3223
1318,37,1056,931,0,3305
1292,44,1026,751,1,3069
1323,55,1074,1048,0,3445
1305,52,1096,1034,0,3435
1303,51,1014,913,0,3230
1278,42,1000,810,0,3088
1300,58,1176,1222,0,3698
1312,51,1068,1058,0,3438
1324,56,1086,1127,0,3537
1276,53,1146,1188,0,3610
1288,51,1138,1228,0,3654
1317,56,1054,1051,0,3422
1303,37,1016,782,0,3101
1281,45,1038,955,0,3274
1293,48,1014,804,0,3111
1269,45,1008,799,0,3076
1333,53,1064,1084,0,3481
1288,44,1040,896,0,3224
1303,48,1052,980,0,3335
1313,42,1076,936,0,3325
1277,50,1056,938,0,3271
1289,49,1076,1056,0,3421
1309,33,1004,908,0,3221
1289,47,1002,846,0,3137
1305,47,1046,889,0,3240
1292,51,1136,1121,0,3549
1312,49,1092,990,0,3394
1298,51,1076,957,0,3331
1331,49,1090,1002,0,3423
1285,42,1042,940,0,3267
1312,64,1100,1164,0,3576
1333,51,1098,1120,0,3551
1269,49,1086,1010,0,3365
1295,72,1122,1166,0,3583
1312,54,1026,932,0,3270
1297,43,1040,904,0,3241
1311,52,1058,948,0,3317
1286,42,1012,838,0,3136
1293,48,1104,1009,0,3406
1333,49,1064,1030,0,3427
1290,55,1044,1034,0,3368
1325,50,1076,1058,0,3459
1295,46,1072,980,0,3347
1323,58,1152,1200,0,3675
1293,47,1120,1152,0,3565
1301,65,1156,1179,0,3636
1301,54,1148,1186,0,3635
1306,65,1118,1209,0,3633
1312,48,1128,1122,0,3562
1326,52,1096,1017,0,3439
1312,42,1056,932,0,3300
1289,56,1112,1104,0,3505
1287,56,1152,1131,0,3570
1299,51,1076,1016,0,3391
1285,58,1082,995,1,3362
1326,63,1188,1302,0,3816
1302,63,1094,1046,0,3442
1293,56,1108,1084,0,3485
1295,50,1072,884,0,3251
1302,56,1132,1213,0,3647
1264,54,1134,1060,0,3458
1292,34,1048,856,0,3196
1314,50,1104,1145,0,3563
1298,51,1074,1052,0,3424
1313,50,1120,1146,0,3579
1267,54,1106,1143,0,3516
1300,43,1062,888,0,3250
1295,66,1216,1390,0,3901
1309,48,1082,1091,0,3482
1322,58,1066,951,0,3339
1304,64,1164,1350,1,3818
1291,36,956,722,0,2969
1287,47,1050,1021,0,3358
1297,54,1104,1013,1,3414
1305,43,1048,928,0,3281
1307,53,1080,1054,0,3441
1304,36,998,763,0,3065
1317,53,1082,1026,0,3425
1308,50,1066,1109,0,3483
1296,51,1076,969,0,3341
1300,52,1118,1194,0,3612
1326,50,1134,1102,0,3562
1276,43,1080,939,0,3295
1325,52,1100,1013,0,3438
1312,50,1074,1081,0,3467
1304,48,1154,1245,0,3703
1300,53,1032,833,0,3165
1311,45,1058,1101,0,3470
1305,58,1170,1188,0,3663
1293,51,1080,1117,0,3490
1282,57,1082,1034,0,3398
1336,37,1036,939,0,3311
1292,47,1054,987,0,3333
1307,46,1024,865,0,3196
1304,46,1080,1078,0,3462
1311,57,1134,1269,0,3714
1317,37,1044,959,0,3320
1304,57,1080,998,1,3382
1279,49,1072,1041,0,3392
1296,56,1062,1084,0,3442
1292,51,1156,1247,0,3695
1307,45,1124,1167,0,3598
1324,49,1108,1118,0,3550
1313,42,1000,864,0,3177
1317,48,1060,992,0,3369
1303,57,1056,1048,0,3407
1295,45,1010,825,0,3130
1306,53,1130,1187,0,3623
1321,58,1126,1196,0,3643
1332,46,1074,1023,0,3429
1325,52,1090,1176,0,3591
1322,43,1040,918,0,3280
1314,48,1124,1061,1,3499
1324,55,1140,1236,0,3700
1307,58,1122,1135,0,3564
1304,55,1146,1138,0,3588
1302,44,1094,1065,0,3461
1296,59,1116,1183,0,3595
1312,41,996,804,0,3112
1292,50,1082,1008,0,3382
1306,53,1146,1117,0,3569
1317,50,1150,1191,0,3658
1293,55,1076,1059,0,3428
1290,54,1210,1268,0,3768
1316,62,1074,1122,0,3512
1268,55,1056,977,0,3301
1259,44,1070,936,0,3265
1310,49,1060,1098,0,3468
1302,48,1082,1053,0,3437
1294,55,1088,1142,0,3524
1325,59,1146,1163,0,3634
1305,46,1030,928,0,3263
1329,48,1084,1030,0,3443
1326,50,1108,1102,0,3536
1289,53,1144,1187,1,3620
1285,55,1122,1129,0,3536
1301,38,1026,915,0,3242
1300,36,1018,878,0,3196
1292,52,1102,1122,0,3516
1292,58,1048,991,0,3331
1319,50,1036,920,0,3275
1313,62,1128,1177,0,3618
1299,54,1150,1193,0,3642
1322,49,1056,1020,0,3398
1295,54,1136,1203,0,3634
1284,49,1080,986,0,3350
1288,47,1108,1105,0,3501
1319,46,1026,866,0,3211
1315,59,1076,1027,0,3418
1266,54,1116,1114,0,3496
1312,49,1038,909,0,3259
1313,59,1076,987,0,3376
1318,56,1108,1051,0,3477
1306,58,1098,1107,0,3511
1319,42,986,778,0,3083
1307,51,1014,922,0,3243
1309,45,1058,951,0,3318
1312,49,1058,959,0,3329
1309,59,1194,1319,0,3822
1302,60,1114,1167,0,3583
1273,58,1058,976,0,3307
1302,43,1030,907,0,3239
1291,48,1132,1152,0,3575
1294,65,1148,1198,0,3640
1266,49,1018,866,0,3150
1317,49,1058,967,0,3342
1300,52,1090,1052,0,3442
1338,44,1060,1001,0,3399
1311,46,1084,1101,0,3496
1314,43,1048,923,0,3285
1289,63,1116,1161,0,3566
1295,39,1108,1047,0,3450
1302,67,1176,1199,0,3677
1319,45,1060,999,0,3378
1302,49,1104,1104,1,3510
1323,47,1020,930,0,3273
1297,56,1072,1015,0,3384
1316,54,1094,1029,0,3439
1298,59,1104,1169,0,3571
1304,57,1200,1291,0,3795
1290,49,1118,1158,0,3566
1305,62,1106,1110,0,3521
1309,52,1050,1041,1,3400
1323,54,1146,1164,0,3633
1311,40,1068,974,0,3353
1289,54,1074,926,0,3289
1298,55,1056,1036,0,3390
1309,37,1050,900,0,3259
1295,44,1076,983,0,3354
1285,54,1052,933,0,3270
1298,55,1150,1254,0,3702
1306,46,1056,876,0,3238
1308,55,1106,1138,0,3552
1321,56,1118,1123,0,3562
1281,42,1110,1073,0,3464
1286,49,1052,1003,0,3341
1297,57,1050,923,0,3270
1308,55,1128,1159,0,3595
1302,51,1122,1152,0,3576
1278,40,1042,863,0,3183
1311,59,1092,1038,0,3441
1298,53,1050,975,1,3323
1315,55,1078,1033,0,3426
1320,38,1072,1058,0,3450
1295,60,1100,1103,0,3498
1287,54,1062,998,0,3347
1302,45,1012,882,0,3196
1294,48,1152,1152,0,3598
1305,60,1116,1054,0,3475
1311,47,1052,916,0,3279
1315,58,1104,1126,0,3545
1304,52,1062,1018,0,3384
1301,46,1050,901,0,3252
1272,38,982,739,0,2993
1320,49,1022,825,0,3167
1276,57,1128,1200,0,3604
1317,51,1042,954,0,3313
1328,39,948,698,0,2974
1315,52,1108,1145,0,3568
1306,41,1002,910,0,3218
1288,45,1088,1007,0,3383
1306,35,1010,810,0,3126
1318,52,1032,939,0,3289
1313,50,1092,1082,0,3487
1311,64,1162,1192,1,3665
1292,56,1104,1143,0,3539
1287,50,1068,1007,0,3362
1282,47,1086,950,0,3318
1312,39,1066,991,0,3369
1311,38,1010,882,0,3203
1287,54,1116,1158,0,3561
1295,52,1112,1131,0,3538
1302,47,1068,906,0,3276
1304,47,1080,1104,0,3488
1299,46,1010,810,0,3119
1310,44,1002,814,0,3126
1302,37,1018,862,0,3182
1293,36,1056,866,0,3215
1293,40,1032,835,0,3160
1311,43,1046,886,0,3243
1276,52,1006,858,0,3140
1322,62,1160,1286,0,3768
1345,49,1048,968,0,3361
1299,61,1128,1151,0,3578
1306,50,1044,959,0,3309
1290,50,1094,997,0,3381
1307,53,1092,1135,0,3534
1289,47,1064,1011,0,3364
1303,63,1090,1115,0,3508
1290,56,1024,917,0,3231
1302,48,1094,1016,0,3412
1280,50,1060,935,0,3275
1303,46,1064,961,0,3328
1297,64,1142,1224,0,3663
1291,62,1184,1333,0,3808
1288,45,1138,1169,0,3595
1305,48,1048,943,0,3296
1285,52,1080,1096,0,3461
1290,61,1214,1299,1,3803
1279,54,1068,985,0,3332
1306,47,1038,931,0,3275
1352,60,1100,1133,0,3585
1282,51,1076,1002,0,3360
1317,48,1060,1020,0,3397
1321,65,1176,1306,0,3803
1297,55,984,769,1,3050
1296,54,1062,1016,0,3374
1284,35,1024,837,0,3145
1322,63,1188,1312,0,3822
1301,46,1132,1087,0,3520
1298,42,1028,845,0,3171
1283,45,1028,877,0,3188
1298,57,1126,1133,0,3557
1269,59,1172,1248,0,3689
1309,51,1102,1102,0,3513
1316,47,1094,953,0,3363
1315,44,1014,905,0,3234
1293,52,1082,1093,0,3468
1297,46,1042,937,0,3276
1294,51,1044,862,0,3200
1314,40,1066,959,0,3339
1313,47,1098,1134,0,3545
1315,49,1104,1025,0,3444
1318,40,1092,1197,0,3607
1291,52,1026,893,0,3210
1286,47,1062,899,0,3247
1280,53,1056,967,0,3303
1289,56,1148,1103,1,3540
1322,54,1082,1025,0,3429
1314,52,1086,1119,1,3519
1295,40,1012,762,0,3069
1296,52,1112,1073,0,3481
1314,47,1038,970,0,3322
1276,59,1126,1085,1,3487
1304,52,1184,1270,1,3758
1286,56,1158,1173,0,3617
1283,49,1112,1110,0,3505
1304,49,976,834,0,3114
1300,56,1084,1079,0,3463
1286,56,1126,1080,0,3492
1310,55,1126,1176,0,3612
1316,63,1170,1270,1,3756
1317,48,1018,928,0,3263
1312,50,1062,1010,0,3384
1320,55,1092,1159,0,3571
1306,41,1074,938,0,3318
1279,58,1104,1113,0,3496
1287,55,1144,1131,0,3562
1288,46,1072,1014,0,3374
1294,51,1066,948,0,3308
1303,47,1068,1027,0,3398
1314,45,1022,904,0,3240
1299,49,1080,1002,0,3381
1301,58,1086,1050,0,3437
1298,52,1104,1078,0,3480
1301,51,1068,1017,0,3386
1313,58,1140,1167,0,3620
1327,43,1110,1166,0,3603
1292,52,1060,999,0,3351
1311,52,1130,1081,0,3522
1325,59,1106,1100,0,3531
1325,54,1170,1271,0,3766
1324,48,1114,1111,0,3549
1282,51,1074,923,0,3279
1304,55,1060,1010,0,3374
1299,49,1092,1104,0,3495
1314,49,1100,1057,0,3471
1327,59,1120,1171,0,3618
1304,40,1020,839,0,3163
1324,39,1026,862,1,3212
1310,50,1070,998,0,3378
1290,47,1124,1101,0,3515
1301,46,1072,1040,0,3413
1311,61,1100,1045,0,3456
1308,44,1028,954,0,3290
1297,63,1078,1046,0,3421
1314,50,1080,967,0,3361
1306,43,1084,1032,0,3422
1301,50,1026,903,0,3230
1288,42,1122,1073,0,3483
1311,47,1106,1067,0,3484
1327,52,1102,1073,0,3502
1279,60,1118,1130,0,3527
1279,43,1012,841,0,3132
1298,55,1120,1131,0,3549
1306,46,1056,928,0,3290
1301,50,1048,1029,0,3378
1307,66,1154,1183,0,3644
1288,46,1096,990,0,3374
1295,45,1086,1044,0,3425
1313,59,1120,1130,0,3563
1294,48,1056,932,0,3282
1271,59,1072,1035,0,3378
1297,47,1040,940,0,3277
1293,56,1028,956,0,3277
1307,42,1032,897,0,3236
1264,55,1094,1044,0,3402
1312,35,1028,865,0,3205
1301,43,1024,862,0,3187
1305,48,1062,999,0,3366
1289,53,1148,1232,0,3669
1314,47,1022,906,0,3242
1309,57,1058,908,0,3275
1324,59,1038,971,0,3333
1281,47,1030,925,0,3236
1303,47,1058,925,0,3286
1312,60,1168,1198,0,3678
1306,53,1060,973,0,3339
1301,57,1132,1140,0,3573
1311,56,1088,1026,0,3425
1301,51,1112,1049,0,3462
1304,67,1194,1303,0,3801
1311,52,1084,1086,0,3481
1286,43,1044,986,0,3316
1304,56,1066,972,0,3342
1316,55,1062,1090,0,3468
1309,57,1072,996,0,3377
1333,61,1122,1195,0,3650
1278,52,1086,1054,0,3418
1300,60,1106,1115,0,3521
1299,66,1216,1370,0,3885
1296,50,1040,1060,0,3396
1303,46,1022,843,0,3168
1314,45,1076,961,0,3351
1318,54,1054,981,0,3353
1309,37,1098,963,0,3370
1291,59,1116,1182,0,3589
1293,45,1054,948,0,3295
1299,62,1136,1190,0,3625
1305,51,1076,1084,0,3465
1285,51,1080,1010,0,3375
1293,66,1194,1288,0,3775
1299,45,1054,1043,0,3396
1322,47,1062,948,0,3332
1310,47,1080,1009,0,3399
1304,57,1058,1085,0,3447
1288,47,1096,1037,0,3421
1291,48,1086,1100,0,3477
1316,56,1168,1221,0,3705
1315,46,1050,890,0,3255
1298,54,1078,1060,0,3436
1304,43,1102,1055,0,3461
1295,43,1008,879,0,3182
1314,61,1124,1187,0,3625
1328,61,1140,1229,0,3697
1308,44,1022,885,0,3215
1305,49,1082,1100,0,3487
1290,49,1080,988,0,3358
1329,56,1028,902,0,3259
1297,52,1108,1159,0,3564
1296,42,1032,832,0,3160
1302,42,1052,895,0,3249
1316,62,1180,1278,0,3774
1284,53,1084,1048,0,3416
1317,36,940,728,0,2985
1311,54,1112,1214,0,3637
1293,41,1122,1064,0,3479
1297,56,1098,1125,0,3520
1306,47,1180,1213,0,3699
1323,46,1090,1055,0,3468
1306,45,1094,991,0,3391
1284,44,1068,998,0,3350
1310,33,1010,837,0,3157
1302,52,1102,1182,1,3586
1299,52,1106,1159,0,3564
1301,57,1060,988,0,3349
1313,66,1174,1388,0,3875
1295,45,1070,988,0,3353
1302,56,1106,1060,0,3468
1311,46,1034,887,0,3232
1316,39,1050,872,0,3238
1303,37,1018,893,0,3214
1301,46,1042,908,0,3251
1304,65,1114,1175,1,3593
1316,54,1056,945,0,3317
1300,50,1048,919,0,3267
1290,41,1034,874,0,3198
1304,46,1070,966,0,3340
1304,44,1006,887,0,3197
1291,50,1122,1081,0,3494
1312,39,1026,877,1,3215
1288,47,1026,906,0,3220
1337,55,1026,951,0,3314
1287,49,1058,953,0,3298
1318,53,1112,1214,0,3644
1341,42,1006,860,0,3207
1303,40,1032,858,1,3193
1297,44,1046,964,0,3307
1275,55,1100,972,0,3347
1323,48,1026,997,0,3346
1311,59,1036,1029,0,3376
1301,59,1128,1146,0,3575
1304,46,1076,965,0,3345
1290,51,1064,948,0,3302
1293,62,1076,1028,0,3397
1306,44,1030,827,0,3163
1310,45,1092,1073,0,3475
1300,55,1088,1064,1,3452
1319,70,1108,1177,0,3604
1299,49,1086,1036,0,3421
1312,43,1004,827,0,3143
1291,42,1062,880,0,3233
1291,50,1062,973,0,3326
1297,57,1070,983,0,3350
1319,46,1054,998,0,3371
1296,49,1040,920,0,3256
1311,49,1100,1099,0,3510
1279,43,1090,1005,0,3374
1314,65,1134,1206,0,3654
1319,46,1058,974,0,3351
1306,47,1046,911,0,3263
1325,58,1090,1068,0,3483
1304,46,1082,1044,0,3430
1326,56,1078,984,0,3388
1295,55,1132,1134,0,3561
1315,54,1110,1009,0,3434
1307,46,1062,964,0,3333
1297,58,1164,1259,1,3720
1319,41,1066,1006,0,3391
1301,47,1038,878,0,3217
1303,63,1114,1084,0,3501
1306,44,1072,1005,0,3383
1293,37,1010,821,0,3124
1285,47,1044,936,0,3265
1306,56,1112,1129,0,3547
1311,54,1128,1146,0,3585
1292,41,1046,918,0,3256
1290,46,1070,986,0,3346
1292,68,1246,1452,0,3990
1288,53,1080,1091,0,3459
1274,55,1054,991,0,3319
1325,47,1052,989,0,3366
1306,58,1138,1193,0,3637
1286,52,1092,1047,0,3425
1331,49,1068,1051,0,3450
1286,45,1002,835,0,3123
1305,51,1054,922,0,3281
1286,61,1104,1171,0,3561
1291,40,1034,869,0,3194
1301,55,1086,1095,0,3482
1318,50,1068,1048,0,3434
1334,46,1048,961,0,3343
1306,64,1182,1385,0,3873
1321,51,1054,980,0,3355
1302,54,1064,1012,0,3378
1314,54,1142,1226,0,3682
1306,62,1086,1170,0,3562
1286,53,1062,901,0,3249
1299,54,1078,1004,0,3381
1311,40,1060,955,0,3326
1286,52,1114,1076,0,3476
1299,48,1114,1088,0,3501
1313,57,1128,1200,0,3641
1285,60,1152,1176,0,3613
1305,51,1132,1098,0,3535
1270,50,1076,945,0,3291
1333,45,1134,1171,0,3638
1303,50,1116,1082,0,3501
1322,53,1118,1086,0,3526
1317,43,1082,956,0,3355
1306,39,982,724,0,3012
1308,45,1024,913,0,3245
1321,54,1154,1243,0,3718
1273,63,1138,1236,0,3647
1280,47,1056,876,0,3212
1276,49,1074,1021,0,3371
1320,49,1114,1147,1,3581
1303,56,1176,1234,0,3713
1298,46,1046,913,0,3257
1295,38,1074,1021,0,3390
1292,50,1056,1004,0,3352
1312,43,1122,1081,0,3515
1323,52,1136,1250,0,3709
1284,41,992,746,0,3022
1294,45,1088,1007,0,3389
1311,55,1174,1350,0,3835
1296,61,1122,1103,0,3521
1290,54,1072,1062,0,3424
1311,51,1014,888,0,3213
1294,51,1108,1096,0,3498
1283,59,1162,1277,0,3722
1298,50,1140,1116,0,3554
1309,49,1148,1155,0,3612
1304,61,1096,1116,0,3516
1288,45,1016,889,0,3193
1298,49,1048,976,0,3322
1303,56,1108,1074,0,3485
1307,40,1064,934,0,3305
1325,54,1106,1165,0,3596
1290,51,1106,1036,0,3432
1282,59,1066,1000,0,3348
1303,65,1144,1256,0,3703
1289,54,1054,991,0,3334
1280,61,1144,1086,1,3510
1317,38,1016,884,0,3217
1300,51,1064,949,0,3313
1303,65,1142,1288,0,3733
1295,48,1156,1222,0,3673
1315,56,1102,997,0,3414
1265,52,1126,1133,0,3524
1311,50,1096,1064,0,3471
1310,58,1124,1170,0,3604
1268,50,1074,970,0,3312
1303,41,1084,1024,0,3411
1305,36,982,699,0,2986
1318,50,1070,967,0,3355
1337,52,1092,1072,0,3501
1279,44,1068,965,0,3312
1307,39,1092,1108,0,3507
1273,43,1008,806,0,3087
1309,52,1030,923,0,3262
1300,48,1054,984,0,3338
1276,36,988,771,0,3035
1304,49,1092,1054,0,3450
1282,57,1098,1097,0,3477
1285,61,1132,1278,0,3695
1289,60,1082,1017,0,3388
1301,56,1114,1099,0,3514
1306,63,1116,1181,1,3603
1328,58,1178,1339,0,3845
1310,53,1050,957,0,3317
1292,54,1092,1076,0,3460
1300,42,1054,796,0,3150
1316,54,1110,1158,0,3584
1299,49,1090,993,0,3382
1312,52,1042,990,0,3344
1306,53,1098,1023,0,3427
1278,60,1068,1099,0,3445
1296,41,1092,941,0,3329
1295,48,1074,959,0,3328
1306,49,1108,1074,0,3488
1296,46,1004,806,0,3106
1299,57,1058,992,0,3349
1316,50,984,815,0,3115
1290,47,1018,839,0,3147
1279,36,994,830,0,3103
1321,55,1176,1130,0,3627
1294,45,1060,970,1,3324
1316,44,1118,1038,1,3472
1305,51,1050,954,0,3309
1307,48,1084,995,0,3386
1275,48,1068,945,0,3288
1293,47,1072,1082,0,3447
1300,47,1048,965,0,3313
1290,36,1000,753,0,3043
1308,50,1060,985,0,3353
1281,52,1082,1018,0,3381
1310,46,1062,1036,0,3408
1305,45,1112,1138,0,3555
1300,49,1056,947,0,3303
1318,52,1082,1130,0,3530
1314,47,1092,1027,0,3433
1306,49,1130,1124,0,3560
1310,62,1048,1047,0,3405
1267,57,1104,1147,0,3518
1332,61,1148,1318,0,3798
1310,46,1032,936,0,3278
1302,47,1038,929,0,3269
1299,52,1094,1055,0,3448
1313,45,1048,996,0,3357
1305,46,1112,1068,0,3485
1328,43,1084,1050,0,3462
1320,45,1040,912,1,3272
1302,60,1142,1279,0,3723
1319,53,1104,1126,0,3549
1316,60,1114,1125,0,3555
