recovery_query,ori_err_cof,check_query,recollect_query,err_cof,total_query
1303,6,256,63,0,1622
1288,3,256,20,1,1564
1312,6,256,98,1,1666
1317,9,256,95,1,1668
1323,10,256,132,0,1711
1285,7,256,77,1,1618
1297,5,256,78,1,1631
1317,4,256,43,1,1616
1317,4,256,61,0,1634
1281,1,256,26,0,1563
1290,4,256,54,0,1600
1271,5,256,52,0,1579
1345,4,256,60,0,1661
1294,5,256,87,0,1637
1314,3,256,39,0,1609
1309,5,256,61,0,1626
1296,2,256,28,0,1580
1300,5,256,93,1,1649
1325,6,256,68,0,1649
1291,5,256,63,0,1610
1308,6,256,57,0,1621
1308,4,256,40,0,1604
1318,3,256,52,0,1626
1302,6,256,86,0,1644
1332,5,256,88,1,1676
1287,4,256,60,1,1603
1337,5,256,56,0,1649
1331,4,256,50,0,1637
1283,6,256,63,0,1602
1314,4,256,53,0,1623
1321,5,256,55,1,1632
1296,5,256,55,0,1607
1315,11,256,141,0,1712
1299,7,256,64,1,1619
1311,4,256,40,1,1607
1331,6,256,84,0,1671
1298,1,256,46,0,1600
1334,5,256,93,0,1683
1300,4,256,66,0,1622
1320,3,256,43,0,1619
1288,4,256,60,0,1604
1327,10,256,123,1,1706
1313,4,256,53,0,1622
1326,5,256,55,0,1637
1326,6,256,68,1,1650
1323,3,256,43,0,1622
1318,3,256,32,0,1606
1310,6,256,76,0,1642
1296,8,256,102,0,1654
1306,6,256,63,0,1625
1297,11,256,111,0,1664
1326,7,256,92,0,1674
1313,5,256,52,0,1621
1306,8,256,95,1,1657
1292,2,256,22,0,1570
1305,3,256,43,0,1604
1270,9,256,82,0,1608
1297,6,256,69,1,1622
1322,6,256,69,0,1647
1310,3,256,22,1,1588
1327,4,256,51,0,1634
1272,5,256,48,0,1576
1304,5,256,60,0,1620
1303,3,256,42,2,1601
1307,4,256,55,1,1618
1333,4,256,42,0,1631
1312,6,256,54,1,1622
1293,2,256,33,0,1582
1297,2,256,43,1,1596
1311,3,256,37,0,1604
1309,6,256,72,0,1637
1315,4,256,41,1,1612
1314,3,256,33,0,1603
1318,7,256,76,1,1650
1313,8,256,92,1,1661
1307,2,256,35,0,1598
1315,8,256,102,1,1673
1338,4,256,41,1,1635
1291,4,256,41,1,1588
1323,5,256,74,0,1653
1312,3,256,30,0,1598
1320,7,256,77,0,1653
1307,3,256,53,1,1616
1320,4,256,54,0,1630
1330,6,256,68,2,1654
1306,3,256,27,0,1589
1280,10,256,95,1,1631
1345,8,256,82,0,1683
1285,4,256,41,0,1582
1312,2,256,32,0,1600
1322,7,256,83,1,1661
1323,8,256,99,0,1678
1317,4,256,41,1,1614
1318,7,256,81,0,1655
1289,6,256,83,0,1628
1317,5,256,60,0,1633
1312,7,256,89,1,1657
1313,5,256,74,0,1643
1346,6,256,59,0,1661
1326,4,256,35,0,1617
1316,4,256,54,0,1626
1302,4,256,50,0,1608
1296,7,256,71,0,1623
1317,5,256,59,0,1632
1329,1,256,25,0,1610
1349,4,256,42,0,1647
1332,8,256,106,0,1694
1326,4,256,48,0,1630
1314,2,256,21,0,1591
1338,9,256,94,1,1688
1321,5,256,76,1,1653
1317,11,256,108,1,1681
1309,4,256,40,0,1605
1311,6,256,90,0,1657
1325,7,256,73,0,1654
1296,4,256,60,0,1612
1298,2,256,39,0,1593
1323,4,256,51,0,1630
1296,3,256,42,1,1594
1308,8,256,107,0,1671
1331,9,256,129,1,1716
1293,3,256,43,1,1592
1266,2,256,21,1,1543
1301,6,256,66,1,1623
1315,6,256,84,0,1655
1314,6,256,68,0,1638
1336,6,256,53,0,1645
1315,3,256,30,0,1601
1333,4,256,44,1,1633
1331,2,256,30,0,1617
1301,1,256,12,0,1569
1306,4,256,50,1,1612
1304,6,256,82,0,1642
1299,2,256,44,0,1599
1315,5,256,58,0,1629
1301,5,256,52,0,1609
1326,8,256,99,0,1681
1334,7,256,85,0,1675
1310,3,256,41,0,1607
1318,5,256,75,0,1649
1298,4,256,39,0,1593
1303,5,256,67,0,1626
1303,4,256,61,0,1620
1321,5,256,59,0,1636
1326,8,256,95,0,1677
1272,5,256,57,0,1585
1318,3,256,51,0,1625
1316,7,256,84,0,1656
1321,5,256,62,1,1639
1322,5,256,77,2,1655
1325,3,256,37,0,1618
1320,5,256,56,0,1632
1310,3,256,32,0,1598
1312,4,256,43,0,1611
1322,6,256,85,1,1663
1320,11,256,103,1,1679
1280,3,256,53,0,1589
1313,5,256,51,0,1620
1295,5,256,82,0,1633
1317,5,256,49,2,1622
1277,7,256,101,0,1634
1321,4,256,50,0,1627
1312,3,256,43,1,1611
1354,3,256,42,0,1652
1318,6,256,88,0,1662
1333,6,256,81,0,1670
1299,8,256,97,0,1652
1306,4,256,65,0,1627
1308,5,256,58,1,1622
1326,3,256,30,0,1612
1314,3,256,75,1,1645
1320,5,256,52,0,1628
1303,3,256,62,0,1621
1311,7,256,86,1,1653
1307,4,256,43,0,1606
1307,7,256,66,1,1629
1294,7,256,70,0,1620
1315,4,256,51,0,1622
1314,9,256,106,0,1676
1323,8,256,100,0,1679
1302,7,256,81,0,1639
1293,4,256,42,1,1591
1304,3,256,41,0,1601
1324,6,256,92,0,1672
1289,4,256,41,0,1586
1293,5,256,49,0,1598
1298,8,256,83,1,1637
1314,1,256,11,0,1581
1320,3,256,41,0,1617
1323,8,256,95,0,1674
1287,3,256,30,0,1573
1300,7,256,77,0,1633
1307,4,256,66,0,1629
1303,4,256,43,0,1602
1312,5,256,68,0,1636
1284,4,256,52,1,1592
1312,7,256,67,1,1635
1296,9,256,129,0,1681
1314,3,256,30,0,1600
1318,5,256,66,0,1640
1326,5,256,73,0,1655
1304,4,256,61,0,1621
1300,7,256,87,0,1643
1302,3,256,33,0,1591
1308,7,256,81,1,1645
1312,6,256,60,0,1628
1319,10,256,98,0,1673
1319,6,256,51,1,1626
1314,3,256,61,0,1631
1294,4,256,42,0,1592
1323,5,256,54,0,1633
1301,2,256,30,0,1587
1325,2,256,34,0,1615
1328,6,256,65,0,1649
1314,6,256,52,0,1622
1306,3,256,35,0,1597
1294,4,256,47,0,1597
1307,2,256,22,0,1585
1333,4,256,62,0,1651
1320,9,256,80,0,1656
1321,8,256,109,0,1686
1303,5,256,54,0,1613
1298,4,256,54,0,1608
1295,4,256,39,0,1590
1317,5,256,58,0,1631
1322,3,256,29,0,1607
1296,8,256,93,0,1645
1302,6,256,85,0,1643
1310,3,256,45,0,1611
1311,5,256,80,0,1647
1307,2,256,44,0,1607
1318,2,256,27,0,1601
1306,1,256,24,0,1586
1288,3,256,39,0,1583
1301,5,256,55,1,1612
1322,6,256,62,0,1640
1284,4,256,49,0,1589
1331,8,256,60,3,1647
1359,2,256,20,0,1635
1310,8,256,94,1,1660
1306,6,256,71,1,1633
1306,9,256,86,1,1648
1327,3,256,42,1,1625
1288,2,256,50,0,1594
1319,5,256,53,0,1628
1281,4,256,56,0,1593
1307,7,256,81,1,1644
1300,5,256,78,0,1634
1306,1,256,20,0,1582
1305,7,256,83,0,1644
1301,6,256,62,0,1619
1299,5,256,62,0,1617
1324,2,256,30,0,1610
1302,4,256,69,0,1627
1296,5,256,60,1,1612
1286,6,256,78,1,1620
1309,4,256,51,0,1616
1354,6,256,90,2,1700
1291,3,256,19,1,1566
1333,1,256,12,0,1601
1338,4,256,51,0,1645
1306,5,256,53,1,1615
1304,3,256,40,0,1600
1290,2,256,23,1,1569
1338,6,256,70,0,1664
1308,5,256,40,2,1604
1297,2,256,38,0,1591
1287,7,256,73,0,1616
1320,5,256,59,0,1635
1281,6,256,76,0,1613
1323,7,256,94,0,1673
1321,6,256,42,1,1619
1323,3,256,43,0,1622
1309,3,256,66,0,1631
1302,4,256,51,0,1609
1291,4,256,54,0,1601
1319,5,256,65,0,1640
1324,6,256,73,0,1653
1313,4,256,67,0,1636
1328,0,256,9,0,1593
1302,4,256,37,0,1595
1286,2,256,30,0,1572
1295,2,256,16,0,1567
1298,7,256,73,2,1627
1320,6,256,72,0,1648
1331,2,256,44,1,1631
1296,5,256,50,0,1602
1310,5,256,62,0,1628
1314,9,256,83,1,1653
1300,10,256,104,0,1660
1318,4,256,51,0,1625
1300,3,256,42,0,1598
1301,9,256,101,1,1658
1311,4,256,49,0,1616
1317,4,256,77,0,1650
1284,6,256,57,1,1597
1320,3,256,41,0,1617
1338,4,256,47,0,1641
1327,0,256,0,0,1583
1325,5,256,53,1,1634
1339,5,256,55,0,1650
1304,5,256,62,0,1622
1299,7,256,84,0,1639
1280,9,256,95,0,1631
1298,5,256,65,0,1619
1305,4,256,54,0,1615
1314,4,256,40,0,1610
1317,1,256,42,0,1615
1305,7,256,76,2,1637
1296,6,256,53,1,1605
1315,4,256,30,0,1601
1318,5,256,61,0,1635
1331,5,256,56,0,1643
1328,5,256,85,0,1669
1293,11,256,117,0,1666
1305,5,256,63,0,1624
1330,7,256,64,1,1650
1326,4,256,52,0,1634
1338,4,256,46,1,1640
1284,7,256,65,0,1605
1307,10,256,99,0,1662
1310,5,256,63,1,1629
1313,6,256,81,0,1650
1329,6,256,76,1,1661
1310,8,256,93,1,1659
1316,6,256,71,0,1643
1314,2,256,29,0,1599
1299,4,256,51,0,1606
1324,0,256,0,0,1580
1306,1,256,18,0,1580
1316,7,256,95,1,1667
1310,9,256,109,0,1675
1301,7,256,90,1,1647
1306,2,256,32,0,1594
1305,8,256,93,0,1654
1295,7,256,71,0,1622
1320,8,256,90,0,1666
1323,7,256,92,0,1671
1291,9,256,113,0,1660
1286,3,256,28,0,1570
1304,5,256,54,0,1614
1310,7,256,83,2,1649
1302,3,256,31,0,1589
1303,5,256,72,0,1631
1289,8,256,99,0,1644
1301,4,256,41,1,1598
1311,5,256,38,1,1605
1302,10,256,107,0,1665
1274,5,256,74,1,1604
1309,6,256,63,0,1628
1295,10,256,128,0,1679
1318,3,256,40,1,1614
1273,2,256,20,0,1549
1318,1,256,11,1,1585
1308,4,256,43,0,1607
1309,1,256,13,0,1578
1298,8,256,104,1,1658
1332,5,256,72,0,1660
1320,7,256,57,0,1633
1334,3,256,45,0,1635
1284,5,256,73,1,1613
1303,3,256,50,0,1609
1313,3,256,31,0,1600
1322,5,256,79,0,1657
1311,6,256,70,0,1637
1331,7,256,96,0,1683
1325,8,256,94,0,1675
1304,6,256,66,0,1626
1321,1,256,21,0,1598
1303,4,256,42,0,1601
1303,5,256,56,0,1615
1329,6,256,64,0,1649
1313,6,256,60,0,1629
1340,6,256,67,1,1663
1283,6,256,71,0,1610
1312,8,256,75,1,1643
1311,8,256,85,1,1652
1309,8,256,89,0,1654
1299,4,256,45,0,1600
1312,4,256,53,0,1621
1335,7,256,74,0,1665
1310,1,256,21,0,1587
1311,6,256,49,0,1616
1303,4,256,41,1,1600
1314,12,256,129,2,1699
1306,8,256,86,1,1648
1298,5,256,58,0,1612
1293,7,256,77,0,1626
1310,2,256,20,1,1586
1327,6,256,63,0,1646
1305,4,256,41,0,1602
1321,6,256,71,2,1648
1293,9,256,101,0,1650
1298,3,256,40,0,1594
1320,5,256,69,0,1645
1315,5,256,60,1,1631
1313,7,256,73,0,1642
1311,7,256,80,1,1647
1297,3,256,33,0,1586
1311,3,256,30,0,1597
1331,6,256,60,1,1647
1304,4,256,40,1,1600
1304,6,256,77,0,1637
1298,4,256,50,0,1604
1317,5,256,59,0,1632
1313,3,256,55,1,1624
1294,3,256,37,0,1587
1301,5,256,69,1,1626
1322,5,256,63,0,1641
1291,6,256,72,1,1619
1323,3,256,48,0,1627
1328,6,256,65,1,1649
1300,3,256,45,0,1601
1304,12,256,156,2,1716
1309,9,256,129,0,1694
1333,3,256,29,0,1618
1323,9,256,104,0,1683
1282,5,256,39,0,1577
1320,3,256,58,0,1634
1318,6,256,75,1,1649
1309,2,256,18,1,1583
1302,5,256,50,2,1608
1316,6,256,65,0,1637
1313,8,256,93,0,1662
1314,6,256,72,0,1642
1321,7,256,81,0,1658
1319,4,256,51,0,1626
1308,4,256,55,0,1619
1307,6,256,86,1,1649
1315,10,256,120,1,1691
1323,1,256,10,0,1589
1294,9,256,100,0,1650
1306,2,256,23,0,1585
1308,1,256,30,0,1594
1312,6,256,76,1,1644
1306,8,256,87,1,1649
1314,5,256,51,0,1621
1278,5,256,84,0,1618
1338,7,256,84,0,1678
1287,9,256,75,2,1618
1326,7,256,85,2,1667
1335,2,256,32,0,1623
1318,4,256,52,0,1626
1290,3,256,40,0,1586
1283,7,256,60,0,1599
1331,4,256,49,0,1636
1324,7,256,72,1,1652
1315,5,256,93,1,1664
1304,2,256,30,0,1590
1297,4,256,54,0,1607
1303,5,256,58,0,1617
1303,7,256,93,0,1652
1341,5,256,62,0,1659
1312,6,256,65,0,1633
1318,5,256,63,0,1637
1299,4,256,38,1,1593
1308,4,256,50,0,1614
1301,6,256,67,0,1624
1297,4,256,49,0,1602
1301,7,256,77,0,1634
1335,4,256,41,0,1632
1308,4,256,78,0,1642
1325,1,256,29,1,1610
1290,6,256,105,0,1651
1316,6,256,78,0,1650
1330,5,256,53,0,1639
1304,6,256,77,0,1637
1323,8,256,85,0,1664
1310,4,256,55,0,1621
1329,4,256,63,0,1648
1297,9,256,103,0,1656
1322,4,256,41,0,1619
1308,3,256,36,0,1600
1308,5,256,64,0,1628
1315,0,256,0,0,1571
1311,5,256,41,1,1608
1316,7,256,59,0,1631
1307,0,256,0,0,1563
1304,3,256,51,1,1611
1288,5,256,57,1,1601
1315,7,256,74,1,1645
1328,3,256,30,0,1614
1298,3,256,33,0,1587
1297,7,256,82,0,1635
1316,7,256,98,2,1670
1304,5,256,86,0,1646
1287,3,256,44,0,1587
1342,4,256,43,0,1641
1316,3,256,30,0,1602
1308,4,256,39,0,1603
1344,4,256,42,0,1642
1290,3,256,43,0,1589
1307,7,256,71,0,1634
1290,7,256,85,0,1631
1296,3,256,35,0,1587
1308,8,256,111,1,1675
1323,8,256,105,2,1684
1340,3,256,42,0,1638
1304,4,256,42,0,1602
1320,5,256,68,1,1644
1312,7,256,72,0,1640
1331,6,256,93,1,1680
1310,8,256,93,0,1659
1289,5,256,59,0,1604
1309,9,256,100,2,1665
1310,4,256,50,0,1616
1289,5,256,74,1,1619
1312,4,256,40,1,1608
1324,4,256,57,1,1637
1295,7,256,87,0,1638
1313,5,256,76,1,1645
1284,3,256,29,1,1569
1353,2,256,31,0,1640
1311,2,256,30,0,1597
1319,1,256,41,0,1616
1315,4,256,41,0,1612
1314,3,256,34,0,1604
1317,5,256,52,0,1625
1336,6,256,74,1,1666
1288,4,256,98,0,1642
1293,4,256,47,0,1596
1292,6,256,72,0,1620
1323,6,256,85,1,1664
1310,3,256,40,0,1606
1303,5,256,56,0,1615
1299,3,256,55,0,1610
1297,3,256,50,0,1603
1313,7,256,72,1,1641
1323,5,256,65,1,1644
1298,7,256,64,1,1618
1316,4,256,52,0,1624
1326,5,256,59,2,1641
1310,4,256,56,1,1622
1305,3,256,58,0,1619
1311,5,256,56,0,1623
1308,2,256,21,0,1585
1308,2,256,29,0,1593
1307,7,256,80,0,1643
1328,4,256,59,0,1643
1317,8,256,97,1,1670
1303,6,256,62,0,1621
1310,5,256,63,1,1629
1312,3,256,40,0,1608
1310,2,256,19,0,1585
1337,4,256,52,0,1645
1302,9,256,94,0,1652
1286,1,256,10,0,1552
1315,7,256,63,0,1634
1296,5,256,73,0,1625
1295,6,256,68,0,1619
1321,3,256,50,0,1627
1304,6,256,71,1,1631
1315,5,256,71,1,1642
1319,10,256,121,1,1696
1329,4,256,58,0,1643
1262,5,256,50,0,1568
1320,5,256,54,0,1630
1308,7,256,67,1,1631
1283,3,256,42,0,1581
1306,1,256,24,0,1586
1300,6,256,66,1,1622
1326,4,256,39,1,1621
1342,3,256,65,0,1663
1285,3,256,49,0,1590
1307,7,256,102,1,1665
1275,1,256,20,0,1551
1314,9,256,94,3,1664
1316,2,256,21,1,1593
1287,2,256,26,0,1569
1309,5,256,62,0,1627
1296,2,256,21,0,1573
1292,10,256,128,0,1676
1294,5,256,51,0,1601
1306,8,256,101,0,1663
1326,5,256,61,0,1643
1328,2,256,43,0,1627
1319,2,256,30,0,1605
1297,7,256,100,0,1653
1302,6,256,58,1,1616
1311,6,256,87,0,1654
1310,4,256,60,0,1626
1316,5,256,74,0,1646
1306,9,256,94,0,1656
1294,3,256,30,0,1580
1318,6,256,74,1,1648
1304,4,256,51,0,1611
1320,7,256,92,0,1668
1313,2,256,10,1,1579
1303,7,256,67,0,1626
1305,7,256,85,0,1646
1300,4,256,43,0,1599
1298,7,256,80,0,1634
1327,7,256,50,0,1633
1305,1,256,18,0,1579
1326,8,256,89,1,1671
1313,3,256,40,0,1609
1304,5,256,52,0,1612
1288,5,256,59,0,1603
1297,4,256,42,0,1595
1306,6,256,70,1,1632
1292,4,256,47,0,1595
1324,1,256,13,0,1593
1304,6,256,64,0,1624
1324,3,256,50,0,1630
1305,9,256,118,0,1679
1297,5,256,67,0,1620
1318,4,256,68,0,1642
1331,3,256,47,0,1634
1315,2,256,54,0,1625
1308,11,256,99,2,1663
1293,6,256,61,0,1610
1349,3,256,45,0,1650
1314,4,256,61,0,1631
1295,8,256,110,0,1661
1306,8,256,81,0,1643
1321,3,256,35,0,1612
1310,5,256,50,0,1616
1344,4,256,41,0,1641
1324,3,256,38,0,1618
1316,4,256,63,1,1635
1325,5,256,51,2,1632
1319,7,256,79,1,1654
1313,8,256,86,0,1655
1322,5,256,57,0,1635
1325,5,256,88,1,1669
1302,5,256,79,0,1637
1299,3,256,41,1,1596
1322,7,256,109,1,1687
1286,6,256,63,1,1605
1308,3,256,30,0,1594
1299,4,256,41,0,1596
1323,5,256,73,0,1652
1321,5,256,50,0,1627
1313,4,256,38,0,1607
1296,3,256,41,1,1593
1315,7,256,89,1,1660
1303,5,256,50,0,1609
1304,7,256,97,1,1657
1323,6,256,95,1,1674
1302,9,256,105,0,1663
1302,10,256,115,0,1673
1304,4,256,60,0,1620
1300,2,256,36,1,1592
1303,4,256,40,1,1599
1355,3,256,51,0,1662
1329,8,256,90,0,1675
1335,4,256,38,0,1629
1334,9,256,129,1,1719
1315,3,256,42,0,1613
1312,6,256,62,0,1630
1331,7,256,73,0,1660
1302,6,256,76,0,1634
1316,6,256,58,0,1630
1307,7,256,61,2,1624
1308,5,256,56,1,1620
1305,8,256,79,0,1640
1347,6,256,70,0,1673
1324,7,256,74,0,1654
1313,4,256,41,0,1610
1334,5,256,72,0,1662
1346,8,256,111,0,1713
1283,7,256,84,0,1623
1300,11,256,123,2,1679
1302,7,256,72,0,1630
1288,4,256,43,0,1587
1335,5,256,52,0,1643
1311,9,256,108,0,1675
1327,9,256,92,1,1675
1287,6,256,62,0,1605
1290,3,256,38,1,1584
1318,2,256,20,0,1594
1304,5,256,49,0,1609
1310,1,256,22,0,1588
1309,8,256,91,0,1656
1315,3,256,21,1,1592
1316,4,256,42,0,1614
1299,3,256,51,1,1606
1284,2,256,20,0,1560
1310,6,256,64,1,1630
1317,2,256,39,0,1612
1314,8,256,111,0,1681
1312,7,256,78,1,1646
1316,5,256,60,0,1632
1314,3,256,62,0,1632
1322,5,256,67,0,1645
1306,5,256,73,1,1635
1297,5,256,47,0,1600
1312,9,256,98,0,1666
1309,4,256,39,1,1604
1340,5,256,73,0,1669
1305,3,256,44,0,1605
1309,6,256,65,1,1630
1293,5,256,51,1,1600
1341,4,256,54,0,1651
1313,3,256,39,0,1608
1309,6,256,78,1,1643
1365,3,256,79,0,1700
1318,6,256,85,0,1659
1290,7,256,82,0,1628
1301,5,256,79,0,1636
1300,4,256,47,0,1603
1312,7,256,102,1,1670
1359,3,256,33,0,1648
1314,4,256,44,0,1614
1296,4,256,42,0,1594
1303,5,256,70,0,1629
1339,4,256,57,0,1652
1299,3,256,37,0,1592
1327,6,256,71,1,1654
1324,4,256,53,0,1633
1320,4,256,85,0,1661
1297,6,256,61,1,1614
1293,5,256,50,0,1599
1304,5,256,67,0,1627
1311,4,256,64,1,1631
1336,3,256,40,0,1632
1314,8,256,107,1,1677
1303,8,256,103,0,1662
1319,10,256,130,0,1705
1314,8,256,76,1,1646
1294,10,256,111,2,1661
