recovery_query,err_without_check,check_query,recollect_query,err_with_check,total_query
1299,66,1146,1338,0,3783
1296,64,1188,1465,0,3949
1292,55,1198,1359,0,3849
1283,69,1244,1711,0,4238
1294,67,1186,1328,0,3808
1290,54,1138,1209,0,3637
1294,47,1094,1021,0,3409
1311,63,1208,1500,0,4019
1297,55,1172,1327,0,3796
1320,66,1248,1504,1,4072
1303,70,1190,1517,0,4010
1280,65,1210,1379,0,3869
1312,69,1218,1538,0,4068
1314,60,1184,1437,0,3935
1295,60,1206,1450,0,3951
1324,59,1184,1333,0,3841
1309,58,1170,1337,0,3816
1303,71,1166,1406,0,3875
1315,58,1196,1328,0,3839
1290,65,1174,1467,0,3931
1280,68,1128,1293,0,3701
1316,69,1176,1384,0,3876
1288,71,1222,1606,0,4116
1315,66,1218,1458,1,3991
1295,60,1200,1398,0,3893
1303,58,1212,1419,0,3934
1294,67,1188,1528,0,4010
1297,54,1152,1209,0,3658
1299,49,1190,1293,0,3782
1314,58,1156,1206,0,3676
1280,57,1120,1256,0,3656
1308,64,1162,1422,0,3892
1312,70,1144,1441,0,3897
1294,66,1208,1391,0,3893
1322,65,1192,1455,0,3969
1311,59,1188,1397,1,3896
1302,60,1128,1254,1,3684
1342,65,1150,1283,0,3775
1283,58,1222,1439,0,3944
1315,49,1180,1340,0,3835
1298,60,1192,1472,0,3962
1303,66,1156,1484,0,3943
1298,66,1180,1404,0,3882
1306,58,1162,1337,0,3805
1320,63,1188,1409,2,3917
1321,65,1212,1523,0,4056
1295,51,1162,1292,0,3749
1304,67,1198,1518,0,4020
1293,67,1148,1255,0,3696
1323,58,1172,1394,0,3889
1293,58,1216,1416,0,3925
1285,57,1200,1501,0,3986
1314,68,1178,1442,0,3934
1286,55,1128,1189,0,3603
1309,51,1172,1322,0,3803
1299,65,1254,1552,0,4105
1300,60,1158,1238,0,3696
1295,67,1208,1478,0,3981
1300,66,1208,1561,0,4069
1288,44,1090,933,0,3311
1309,70,1138,1393,0,3840
1314,57,1214,1460,0,3988
1309,79,1156,1350,0,3815
1298,66,1172,1417,0,3887
1322,52,1186,1290,0,3798
1296,67,1232,1647,0,4175
1317,64,1194,1496,0,4007
1306,58,1136,1243,0,3685
1297,65,1196,1371,0,3864
1293,50,1140,1136,0,3569
1291,63,1204,1358,0,3853
1325,70,1204,1599,0,4128
1312,55,1212,1375,0,3899
1318,61,1212,1516,0,4046
1317,68,1222,1492,0,4031
1301,41,1222,1305,0,3828
1309,80,1202,1564,0,4075
1287,51,1156,1230,0,3673
1295,72,1230,1548,1,4073
1303,64,1168,1308,0,3779
1295,53,1200,1296,0,3791
1285,61,1202,1453,0,3940
1287,60,1186,1387,1,3860
1300,65,1144,1297,0,3741
1305,70,1204,1550,1,4059
1270,59,1200,1458,0,3928
1295,59,1230,1567,0,4092
1308,61,1168,1243,0,3719
1312,55,1220,1350,0,3882
1300,61,1166,1293,0,3759
1310,61,1220,1421,0,3951
1315,58,1186,1365,0,3866
1327,69,1228,1604,0,4159
1305,61,1202,1376,0,3883
1309,60,1154,1293,0,3756
1310,60,1148,1265,0,3723
1292,46,1154,1266,0,3712
1319,49,1162,1227,0,3708
1312,65,1180,1336,0,3828
1307,60,1150,1272,0,3729
1300,73,1226,1672,0,4198
1301,65,1172,1294,0,3767
1342,72,1176,1525,0,4043
1305,50,1212,1402,0,3919
1312,58,1162,1164,0,3638
1313,77,1212,1560,0,4085
1274,65,1238,1531,1,4043
1292,75,1226,1598,0,4116
1291,60,1164,1233,0,3688
1309,58,1152,1259,0,3720
1312,65,1206,1449,0,3967
1323,70,1230,1507,0,4060
1293,62,1188,1480,0,3961
1325,61,1172,1366,1,3863
1295,64,1158,1423,0,3876
1313,57,1152,1099,0,3564
1273,47,1134,1158,0,3565
1291,62,1168,1427,1,3886
1292,68,1178,1310,0,3780
1309,58,1134,1123,0,3566
1301,62,1204,1420,0,3925
1313,63,1252,1594,0,4159
1274,70,1182,1494,0,3950
1298,59,1138,1203,0,3639
1316,63,1208,1465,0,3989
1298,64,1124,1325,0,3747
1306,64,1138,1293,0,3737
1318,61,1190,1401,0,3909
1290,57,1168,1399,0,3857
1294,69,1134,1338,0,3766
1274,59,1166,1211,0,3651
1310,65,1148,1372,0,3830
1303,60,1152,1237,1,3692
1284,61,1156,1246,0,3686
1299,64,1170,1384,0,3853
1311,70,1210,1517,0,4038
1263,67,1188,1268,0,3719
1287,65,1202,1451,0,3940
1308,73,1210,1608,0,4126
1317,63,1178,1451,0,3946
1288,72,1172,1395,1,3855
1284,59,1166,1285,0,3735
1287,69,1212,1650,0,4149
1307,56,1160,1194,0,3661
1316,70,1126,1252,0,3694
1310,57,1156,1359,0,3825
1295,69,1192,1397,0,3884
1305,67,1182,1449,0,3936
1305,68,1184,1405,1,3894
1305,67,1282,1640,0,4227
1317,77,1226,1611,1,4154
1303,63,1206,1507,1,4016
1315,61,1208,1516,0,4039
1288,62,1196,1325,1,3809
1299,67,1138,1189,0,3626
1325,57,1224,1327,0,3876
1306,49,1112,953,0,3371
1315,73,1188,1501,0,4004
1275,56,1130,1194,0,3599
1297,63,1160,1318,0,3775
1293,54,1152,1203,0,3648
1297,70,1192,1492,0,3981
1291,66,1200,1456,0,3947
1297,73,1190,1463,0,3950
1329,62,1236,1588,1,4153
1288,67,1152,1299,0,3739
1297,54,1192,1338,0,3827
1305,69,1206,1591,0,4102
1317,58,1204,1310,0,3831
1300,69,1218,1480,0,3998
1318,64,1204,1425,0,3947
1326,81,1214,1653,0,4193
1320,59,1188,1193,0,3701
1310,63,1182,1510,0,4002
1302,70,1236,1562,0,4100
1289,56,1200,1220,0,3709
1320,73,1230,1547,1,4097
1296,68,1234,1558,0,4088
1295,54,1134,1251,0,3680
1312,65,1232,1544,1,4088
1298,65,1138,1265,0,3701
1303,65,1252,1523,0,4078
1303,60,1182,1319,0,3804
1308,64,1170,1338,2,3816
1316,62,1178,1355,1,3849
1275,51,1162,1183,0,3620
1294,71,1260,1629,0,4183
1289,66,1246,1645,1,4180
1287,70,1180,1516,0,3983
1302,48,1144,1134,0,3580
1306,61,1196,1426,0,3928
1331,66,1238,1652,0,4221
1333,47,1154,1185,0,3672
1301,65,1184,1301,0,3786
1302,59,1170,1181,1,3653
1309,63,1232,1557,0,4098
1280,60,1186,1380,0,3846
1320,68,1220,1571,0,4111
1294,62,1278,1605,0,4177
1285,52,1134,1202,1,3621
1296,88,1208,1697,0,4201
1283,67,1164,1264,0,3711
1290,70,1168,1382,1,3840
1298,72,1246,1741,2,4285
1299,69,1216,1464,0,3979
1315,65,1176,1347,0,3838
1296,63,1194,1455,0,3945
1306,64,1182,1362,0,3850
1320,60,1148,1407,0,3875
1315,70,1176,1412,0,3903
1315,80,1224,1487,0,4026
1304,60,1176,1290,0,3770
1312,65,1158,1185,0,3655
1317,66,1222,1621,0,4160
1337,58,1212,1452,1,4001
1313,63,1156,1246,0,3715
1305,73,1176,1419,0,3900
1322,54,1178,1291,0,3791
1298,73,1182,1538,0,4018
1280,70,1198,1416,0,3894
1302,66,1164,1165,0,3631
1296,54,1144,1167,0,3607
1311,58,1118,1139,0,3568
1287,58,1188,1299,0,3774
1313,70,1202,1600,0,4115
1324,67,1192,1486,0,4002
1305,57,1134,1255,0,3694
1281,69,1188,1482,0,3951
1305,62,1162,1272,0,3739
1290,53,1154,1191,0,3635
1288,61,1210,1439,0,3937
1284,64,1128,1265,0,3677
1285,66,1224,1428,0,3937
1315,63,1214,1547,0,4076
1302,60,1216,1495,0,4013
1312,64,1156,1349,0,3817
1332,68,1166,1384,0,3882
1294,55,1228,1435,1,3957
1323,64,1230,1521,0,4074
1278,58,1174,1266,0,3718
1300,94,1264,1805,0,4369
1293,48,1188,1266,0,3747
1286,58,1204,1368,0,3858
1309,69,1192,1452,0,3953
1311,70,1170,1477,0,3958
1295,67,1206,1580,0,4081
1307,66,1240,1579,0,4126
1303,65,1146,1265,0,3714
1288,56,1162,1211,0,3661
1324,64,1236,1640,0,4200
1301,59,1238,1449,0,3988
1307,64,1178,1251,1,3736
1325,71,1246,1580,0,4151
1305,53,1222,1501,0,4028
1305,71,1224,1607,1,4136
1292,85,1208,1538,0,4038
1308,65,1204,1395,0,3907
1308,56,1128,1133,0,3569
1304,68,1204,1611,0,4119
1291,60,1252,1500,0,4043
1302,55,1164,1196,0,3662
1318,52,1174,1303,0,3795
1305,68,1190,1397,0,3892
1278,60,1150,1151,0,3579
1286,61,1162,1435,0,3883
1287,58,1192,1379,0,3858
1309,63,1250,1496,0,4055
1317,73,1210,1642,0,4169
1320,71,1222,1601,0,4143
1282,55,1202,1449,0,3933
1318,57,1218,1348,0,3884
1297,54,1200,1354,0,3851
1292,81,1238,1756,0,4286
1312,43,1142,1123,0,3577
1319,59,1168,1333,0,3820
1309,60,1192,1282,0,3783
1296,75,1220,1572,0,4088
1304,57,1186,1439,0,3929
1328,66,1188,1533,0,4049
1306,65,1158,1267,0,3731
1306,62,1192,1562,0,4060
1314,66,1236,1622,0,4172
1300,66,1204,1526,0,4030
1308,65,1180,1524,0,4012
1338,52,1176,1237,0,3751
1294,59,1150,1234,0,3678
1304,61,1202,1385,0,3891
1306,67,1226,1561,0,4093
1323,52,1172,1332,0,3827
1313,59,1224,1530,0,4067
1298,58,1176,1331,0,3805
1315,70,1250,1627,0,4192
1313,75,1198,1429,0,3940
1300,59,1238,1497,0,4035
1301,73,1188,1508,0,3997
1303,49,1164,1253,0,3720
1304,74,1210,1461,0,3975
1329,77,1158,1513,0,4000
1307,71,1192,1414,0,3913
1306,62,1216,1484,0,4006
1330,63,1190,1512,0,4032
1281,68,1160,1477,0,3918
1304,58,1172,1467,0,3943
1284,57,1218,1365,0,3867
1294,58,1174,1214,3,3682
1312,61,1192,1428,0,3932
1309,68,1108,1190,0,3607
1284,68,1224,1585,0,4093
1296,64,1196,1355,0,3847
1293,50,1160,1117,0,3570
1290,59,1158,1377,0,3825
1307,58,1160,1391,0,3858
1296,65,1192,1344,1,3832
1282,69,1166,1223,0,3671
1288,69,1188,1329,0,3805
1279,53,1154,1242,0,3675
1290,64,1204,1400,0,3894
1295,74,1224,1596,1,4115
1316,68,1192,1409,0,3917
1289,62,1180,1372,0,3841
1317,58,1140,1292,0,3749
1303,57,1186,1403,0,3892
1330,65,1114,1274,0,3718
1303,86,1192,1490,0,3985
1293,59,1168,1307,0,3768
1287,70,1198,1541,0,4026
1291,68,1278,1658,1,4227
1267,69,1222,1612,0,4101
1303,72,1162,1268,0,3733
1303,65,1216,1497,0,4016
1289,60,1144,1277,0,3710
1308,63,1172,1280,0,3760
1292,82,1214,1548,0,4054
1289,52,1166,1218,0,3673
1314,75,1174,1377,0,3865
1311,59,1234,1464,0,4009
1293,65,1236,1482,0,4011
1307,49,1124,1259,0,3690
1278,62,1214,1493,0,3985
1309,56,1144,1283,0,3736
1311,69,1160,1415,0,3886
1301,57,1114,1138,0,3553
1289,60,1144,1230,0,3663
1332,71,1228,1398,0,3958
1305,70,1242,1580,0,4127
1273,73,1214,1475,0,3962
1277,59,1196,1450,0,3923
1291,65,1196,1390,0,3877
1333,62,1170,1359,0,3862
1286,49,1200,1249,0,3735
1270,61,1210,1415,1,3895
1317,63,1162,1413,0,3892
1308,64,1200,1452,0,3960
1288,50,1140,1243,0,3671
1313,68,1168,1419,0,3900
1324,65,1168,1286,0,3778
1292,62,1212,1355,0,3859
1284,59,1132,1274,0,3690
1298,65,1164,1303,0,3765
1315,72,1168,1501,0,3984
1284,66,1140,1255,0,3679
1297,62,1194,1362,1,3853
1315,54,1178,1492,0,3985
1295,67,1258,1559,1,4112
1333,65,1186,1531,0,4050
1298,62,1212,1406,1,3916
1292,56,1182,1293,0,3767
1308,56,1144,1215,0,3667
1299,68,1232,1596,0,4127
1307,62,1130,1287,0,3724
1313,58,1192,1262,0,3767
1323,68,1156,1540,0,4019
1295,59,1212,1382,0,3889
1326,82,1212,1730,0,4268
1292,58,1240,1522,0,4054
1298,61,1188,1373,0,3859
1298,53,1176,1306,0,3780
1319,57,1192,1402,1,3913
1305,72,1202,1520,1,4027
1309,53,1164,1235,0,3708
1305,70,1178,1294,0,3777
1308,57,1142,1322,0,3772
1307,55,1162,1347,0,3816
1291,65,1148,1298,0,3737
1321,59,1166,1353,0,3840
1312,61,1210,1472,0,3994
1316,63,1156,1395,0,3867
1287,70,1200,1652,0,4139
1324,62,1150,1423,0,3897
1292,63,1182,1375,0,3849
1282,66,1224,1618,1,4124
1302,67,1222,1506,0,4030
1288,55,1174,1323,0,3785
1313,59,1126,1159,0,3598
1296,48,1144,1241,0,3681
1286,61,1198,1418,1,3902
1285,70,1164,1431,0,3880
1319,61,1178,1457,1,3954
1309,74,1186,1651,0,4146
1304,62,1240,1413,1,3957
1343,69,1186,1487,0,4016
1323,49,1118,1099,0,3540
1291,66,1196,1339,0,3826
1307,72,1170,1385,0,3862
1299,62,1172,1316,0,3787
1299,63,1214,1314,0,3827
1317,58,1186,1334,0,3837
1296,65,1234,1558,0,4088
1292,68,1170,1319,2,3781
1316,64,1258,1660,0,4234
1295,51,1196,1325,0,3816
1307,61,1136,1184,0,3627
1292,70,1176,1383,0,3851
1336,56,1192,1416,0,3944
1295,58,1188,1260,0,3743
1306,53,1134,1189,0,3629
1289,58,1204,1238,0,3731
1306,67,1212,1501,0,4019
1327,73,1174,1538,0,4039
1287,68,1182,1385,0,3854
1319,52,1176,1329,0,3824
1320,68,1210,1596,0,4126
1294,58,1190,1332,0,3816
1321,67,1212,1622,0,4155
1299,48,1188,1290,0,3777
1325,64,1166,1347,0,3838
1304,59,1136,1131,0,3571
1271,58,1196,1495,0,3962
1322,52,1106,1029,0,3457
1300,48,1190,1264,1,3754
1317,68,1196,1557,0,4070
1290,72,1190,1469,0,3949
1322,57,1160,1399,0,3881
1309,64,1212,1542,1,4063
1312,53,1204,1368,1,3884
1310,77,1194,1400,0,3904
1315,49,1176,1239,0,3730
1288,64,1184,1301,0,3773
1282,65,1228,1620,0,4130
1285,65,1204,1643,0,4132
1272,57,1202,1578,0,4052
1292,51,1132,1113,0,3537
1322,76,1262,1576,0,4160
1287,62,1160,1368,1,3815
1294,66,1180,1375,0,3849
1315,52,1094,1020,0,3429
1328,57,1132,1150,0,3610
1282,47,1178,1224,0,3684
1300,67,1230,1471,0,4001
1342,69,1196,1375,0,3913
1297,67,1156,1334,1,3787
1324,66,1192,1414,0,3930
1306,58,1146,1227,0,3679
1272,55,1168,1152,0,3592
1281,71,1226,1415,1,3922
1296,62,1172,1289,0,3757
1278,69,1160,1285,1,3723
1290,57,1192,1328,0,3810
1301,66,1178,1363,0,3842
1302,60,1176,1402,0,3880
1299,61,1148,1235,0,3682
1309,54,1234,1335,0,3878
1332,51,1172,1232,0,3736
1308,65,1190,1578,0,4076
1318,46,1122,1022,0,3462
1297,52,1152,1093,0,3542
1304,57,1158,1326,0,3788
1309,62,1196,1458,0,3963
1330,55,1124,1155,0,3609
1310,76,1178,1449,1,3937
1296,66,1160,1275,0,3731
1284,49,1164,1324,1,3772
1317,55,1190,1296,0,3803
1300,63,1174,1472,2,3946
1287,57,1168,1366,0,3821
1326,60,1144,1312,0,3782
1321,53,1186,1252,0,3759
1294,54,1134,1205,0,3633
1314,68,1238,1609,0,4161
1282,75,1228,1420,0,3930
1289,62,1164,1384,0,3837
1292,46,1144,1187,0,3623
1325,61,1168,1438,0,3931
1307,67,1298,1584,0,4189
1322,59,1160,1381,0,3863
1322,65,1206,1497,0,4025
1295,78,1212,1548,0,4055
1298,61,1138,1267,0,3703
1285,59,1144,1270,0,3699
1315,63,1202,1382,0,3899
1288,55,1158,1293,0,3739
1299,66,1174,1394,0,3867
1303,55,1140,1331,0,3774
1302,73,1168,1485,0,3955
1337,71,1158,1281,0,3776
1332,67,1190,1468,0,3990
1303,68,1248,1501,1,4052
1298,71,1182,1474,0,3954
1298,69,1206,1524,0,4028
1310,59,1140,1249,0,3699
1307,60,1156,1275,0,3738
1285,61,1166,1327,0,3778
1289,64,1166,1312,0,3767
1294,59,1148,1194,0,3636
1297,55,1152,1172,0,3621
1294,70,1166,1197,0,3657
1300,69,1194,1448,0,3942
1303,60,1194,1238,0,3735
1324,65,1232,1562,0,4118
1260,64,1256,1517,0,4033
1298,62,1154,1278,0,3730
1284,60,1198,1253,0,3735
1328,80,1234,1680,0,4242
1304,62,1250,1389,0,3943
1330,61,1204,1487,1,4021
1279,76,1204,1404,1,3887
1261,59,1208,1342,2,3811
1303,72,1192,1531,0,4026
1312,77,1218,1511,1,4041
1317,56,1178,1413,0,3908
1312,65,1174,1460,0,3946
1293,65,1186,1380,0,3859
1292,66,1196,1371,0,3859
1306,62,1168,1303,0,3777
1268,53,1132,1135,0,3535
1306,84,1218,1559,0,4083
1331,62,1192,1524,0,4047
1286,56,1168,1340,0,3794
1287,66,1206,1403,0,3896
1303,61,1222,1541,0,4066
1274,53,1114,1085,0,3473
1311,70,1210,1570,0,4091
1325,61,1160,1308,0,3793
1304,60,1214,1461,0,3979
1293,58,1178,1289,1,3760
1311,54,1132,1144,0,3587
1315,77,1216,1600,0,4131
1311,68,1182,1237,0,3730
1293,69,1220,1545,0,4058
1283,75,1188,1567,1,4038
1267,60,1158,1402,1,3827
1294,67,1160,1364,2,3818
1285,73,1174,1490,0,3949
1281,61,1228,1390,0,3899
1306,64,1146,1267,0,3719
1308,73,1174,1425,0,3907
1277,75,1132,1332,0,3741
1287,56,1128,1244,0,3659
1301,70,1158,1300,0,3759
1290,48,1162,1245,0,3697
1292,74,1250,1649,0,4191
1294,71,1272,1790,0,4356
1317,72,1198,1413,0,3928
1290,64,1192,1356,0,3838
1290,49,1110,995,0,3395
1279,66,1174,1341,0,3794
1303,53,1202,1463,0,3968
1292,61,1116,1148,0,3556
1316,68,1212,1585,0,4113
1331,73,1220,1578,0,4129
1309,73,1198,1578,0,4085
1309,72,1202,1540,1,4051
1330,60,1174,1290,0,3794
1298,66,1198,1428,0,3924
1294,71,1156,1339,0,3789
1303,55,1150,1167,0,3620
1303,58,1180,1244,0,3727
1316,64,1156,1266,0,3738
1279,57,1206,1346,0,3831
1305,59,1192,1326,0,3823
1281,48,1144,1170,1,3595
1311,60,1182,1501,0,3994
1294,57,1104,1205,0,3603
1320,67,1288,1706,0,4314
1310,56,1164,1335,0,3809
1314,69,1188,1400,0,3902
1302,73,1256,1638,0,4196
1317,73,1216,1600,0,4133
1313,59,1122,1098,0,3533
1307,59,1158,1332,0,3797
1290,76,1222,1516,1,4028
1279,72,1134,1245,0,3658
1279,63,1176,1337,0,3792
1303,70,1212,1473,0,3988
1305,62,1212,1482,1,3999
1267,58,1130,1291,0,3688
1303,59,1162,1223,1,3688
1324,64,1180,1436,0,3940
1276,61,1158,1254,1,3688
1298,45,1150,1219,0,3667
1332,58,1206,1468,0,4006
1337,62,1166,1454,0,3957
1278,67,1172,1402,0,3852
1300,77,1198,1589,0,4087
1288,64,1212,1495,0,3995
1294,63,1144,1268,1,3706
1297,67,1252,1606,0,4155
1298,72,1192,1408,1,3898
1301,68,1224,1565,0,4090
1289,65,1204,1430,0,3923
1314,63,1200,1454,0,3968
1296,72,1216,1435,0,3947
1285,70,1238,1593,0,4116
1292,67,1170,1526,0,3988
1348,59,1188,1500,0,4036
1317,63,1154,1360,0,3831
1322,49,1140,1306,1,3768
1322,75,1202,1443,0,3967
1283,65,1244,1555,0,4082
1292,75,1196,1387,0,3875
1273,56,1188,1414,0,3875
1291,64,1222,1608,0,4121
1293,73,1180,1522,0,3995
1309,67,1176,1428,0,3913
1315,77,1220,1673,0,4208
1289,52,1168,1308,0,3765
1313,72,1146,1401,0,3860
1292,55,1180,1283,0,3755
1293,74,1190,1421,0,3904
1286,64,1218,1429,0,3933
1309,62,1198,1397,1,3904
1296,65,1172,1367,0,3835
1305,67,1226,1590,0,4121
1300,68,1200,1412,0,3912
1294,69,1238,1623,1,4155
1325,64,1194,1538,1,4057
1307,63,1234,1493,0,4034
1286,70,1296,1852,0,4434
1301,60,1136,1200,0,3637
1307,47,1130,1206,0,3643
1304,60,1172,1307,0,3783
1311,62,1188,1394,1,3893
1318,68,1166,1346,0,3830
1318,64,1206,1462,0,3986
1304,73,1182,1410,0,3896
1316,64,1196,1677,0,4189
1285,59,1192,1345,0,3822
1306,68,1170,1463,0,3939
1305,61,1130,1268,0,3703
1307,49,1204,1453,0,3964
1296,65,1204,1438,0,3938
1320,60,1126,1135,0,3581
1288,82,1238,1625,1,4151
1305,70,1172,1445,0,3922
1282,67,1234,1477,0,3993
1272,65,1272,1565,2,4109
1293,46,1128,1103,1,3524
1309,70,1144,1247,0,3700
1312,55,1220,1475,0,4007
1331,65,1204,1574,0,4109
1308,72,1216,1435,0,3959
1327,56,1250,1548,0,4125
1306,60,1170,1124,1,3600
1309,74,1192,1455,0,3956
1287,62,1144,1323,1,3754
1309,55,1250,1504,0,4063
1293,66,1200,1469,0,3962
1303,65,1166,1409,0,3878
1316,69,1196,1420,0,3932
1304,63,1178,1398,0,3880
1265,62,1172,1300,0,3737
1309,61,1190,1347,0,3846
1315,44,1144,1241,0,3700
1296,67,1164,1280,0,3740
1296,64,1176,1379,0,3851
1309,63,1170,1357,0,3836
1312,53,1140,1231,0,3683
1324,62,1208,1499,1,4031
1308,69,1242,1551,0,4101
1307,68,1192,1332,0,3831
1297,54,1160,1214,0,3671
1321,48,1154,1166,1,3641
1314,73,1176,1385,0,3875
1297,69,1208,1553,0,4058
1301,57,1164,1347,0,3812
1295,60,1166,1332,0,3793
1296,66,1186,1492,0,3974
1266,68,1254,1668,0,4188
1311,62,1188,1348,0,3847
1317,75,1184,1446,0,3947
1302,66,1162,1294,0,3758
1329,52,1202,1387,0,3918
1288,52,1154,1234,0,3676
1296,71,1174,1426,0,3896
1311,60,1206,1333,0,3850
1302,55,1188,1279,0,3769
1305,72,1210,1571,0,4086
1316,54,1186,1399,0,3901
1295,61,1168,1390,0,3853
1304,75,1190,1496,0,3990
1323,75,1204,1632,0,4159
1296,68,1232,1584,1,4112
1301,66,1152,1263,0,3716
1314,70,1248,1755,0,4317
1340,63,1174,1310,0,3824
1283,51,1222,1475,0,3980
1301,69,1276,1702,0,4279
1310,60,1178,1364,0,3852
1295,56,1212,1313,0,3820
1309,63,1246,1519,0,4074
1299,68,1226,1504,1,4029
1318,59,1196,1392,1,3906
1281,64,1196,1422,0,3899
1314,62,1120,1171,0,3605
1296,63,1182,1342,0,3820
1294,55,1160,1248,0,3702
1289,62,1228,1387,0,3904
1322,49,1156,1446,0,3924
1286,62,1142,1216,0,3644
1326,65,1132,1298,0,3756
1308,58,1200,1449,0,3957
1302,55,1208,1435,0,3945
1295,60,1170,1449,0,3914
1285,68,1238,1554,0,4077
1313,65,1244,1459,0,4016
1333,79,1186,1557,1,4076
1295,66,1200,1501,0,3996
1301,63,1198,1365,0,3864
1307,52,1156,1197,0,3660
1324,72,1206,1569,0,4099
1317,74,1184,1539,0,4040
1333,62,1278,1620,1,4231
1300,56,1194,1357,1,3851
1320,55,1150,1267,0,3737
1310,65,1172,1378,0,3860
1312,44,1132,1082,0,3526
1330,55,1154,1151,0,3635
1299,72,1164,1421,0,3884
1326,60,1156,1316,0,3798
1284,79,1198,1474,0,3956
1294,64,1218,1506,1,4018
1309,64,1198,1508,0,4015
1320,83,1248,1704,0,4272
1308,61,1170,1310,0,3788
1284,57,1196,1321,0,3801
1290,68,1164,1259,1,3713
1338,66,1196,1423,1,3957
1312,67,1212,1473,0,3997
1291,62,1202,1402,0,3895
1310,63,1162,1369,0,3841
1291,50,1132,1157,0,3580
1300,66,1126,1157,0,3583
1292,58,1192,1258,0,3742
1271,51,1178,1388,0,3837
1304,46,1134,1290,0,3728
1305,67,1214,1517,0,4036
1288,54,1138,1075,0,3501
1295,74,1188,1251,0,3734
1272,73,1190,1372,0,3834
1294,73,1176,1451,0,3921
1282,64,1128,1287,0,3697
1318,57,1186,1296,0,3800
1300,62,1206,1480,0,3986
1279,59,1186,1420,0,3885
1316,60,1160,1319,1,3795
1296,57,1178,1369,0,3843
1308,79,1120,1314,0,3742
1320,59,1158,1342,0,3820
1310,73,1212,1509,1,4031
1321,61,1188,1408,0,3917
1308,57,1170,1237,0,3715
1326,62,1218,1599,0,4143
1298,65,1116,1235,0,3649
1313,73,1162,1505,0,3980
1292,62,1222,1436,0,3950
1321,60,1166,1419,0,3906
1297,46,1162,1150,1,3609
1294,76,1254,1586,0,4134
1281,56,1206,1493,0,3980
1282,64,1186,1459,1,3927
1291,67,1206,1460,0,3957
1302,67,1232,1395,0,3929
1294,57,1128,1217,0,3639
1314,61,1246,1737,0,4297
1279,74,1182,1533,0,3994
1301,59,1170,1341,0,3812
1278,58,1176,1300,0,3754
1299,64,1264,1655,0,4218
1309,70,1192,1553,0,4054
1297,53,1154,1242,0,3693
1315,58,1162,1178,0,3655
1302,62,1158,1387,0,3847
1318,62,1186,1414,0,3918
1292,73,1220,1563,0,4075
1322,56,1192,1369,0,3883
1279,64,1250,1665,0,4194
1307,73,1168,1445,0,3920
1301,55,1204,1384,0,3889
1303,56,1124,1182,0,3609
1315,55,1182,1302,1,3799
1305,58,1134,1221,0,3660
1303,69,1236,1543,0,4082
1305,70,1166,1530,0,4001
1319,52,1154,1184,0,3657
1312,60,1150,1249,1,3711
1318,58,1196,1344,1,3858
1299,64,1220,1494,0,4013
1297,63,1210,1404,0,3911
1323,54,1148,1269,0,3740
1295,64,1128,1316,0,3739
1306,53,1224,1413,0,3943
1314,66,1200,1424,0,3938
1319,62,1190,1420,0,3929
1330,67,1276,1484,0,4090
1336,62,1202,1364,0,3902
1274,63,1176,1527,0,3977
1299,72,1168,1386,0,3853
1312,69,1250,1603,1,4165
1320,62,1174,1412,1,3906
1288,65,1208,1445,0,3941
1312,66,1206,1317,0,3835
1299,62,1164,1354,0,3817
1319,66,1144,1402,0,3865
1289,53,1134,1027,0,3450
1323,61,1204,1335,0,3862
1319,66,1188,1408,0,3915
1300,56,1202,1338,1,3840
1306,52,1132,1201,0,3639
1297,65,1106,1122,0,3525
1313,60,1130,1305,0,3748
1289,58,1122,1230,0,3641
1324,78,1258,1692,0,4274
1279,60,1204,1392,0,3875
1273,58,1158,1315,0,3746
1313,62,1184,1317,0,3814
1316,77,1172,1478,1,3966
1310,58,1198,1383,0,3891
1290,91,1238,1699,1,4227
1286,64,1206,1500,0,3992
1303,63,1180,1375,0,3858
1277,56,1192,1420,0,3889
1291,62,1190,1367,0,3848
1305,68,1216,1504,0,4025
1335,69,1194,1463,0,3992
1311,62,1194,1407,0,3912
1282,66,1216,1422,0,3920
1308,65,1156,1244,0,3708
1310,52,1164,1109,0,3583
1297,64,1144,1345,0,3786
1300,65,1210,1406,0,3916
1295,67,1170,1330,1,3795
1304,59,1190,1492,0,3986
1288,78,1272,1629,0,4189
1289,64,1146,1264,0,3699
1325,59,1162,1230,0,3717
1291,59,1242,1458,0,3991
1309,63,1150,1253,0,3712
1284,59,1214,1377,0,3875
1286,62,1196,1509,1,3991
1292,54,1156,1335,0,3783
1309,74,1188,1426,0,3923
1291,63,1162,1386,0,3839
1308,65,1186,1321,0,3815
1282,64,1178,1277,0,3737
1311,62,1186,1400,0,3897
1313,69,1250,1647,0,4210
1303,57,1190,1407,0,3900
1282,74,1280,1761,0,4323
1298,59,1194,1348,0,3840
1280,69,1198,1543,0,4021
1326,60,1210,1410,0,3946
1313,62,1162,1509,0,3984
1323,74,1224,1576,0,4123
1299,69,1212,1464,1,3975
1307,66,1136,1232,0,3675
1307,58,1178,1403,0,3888
1309,62,1114,1141,0,3564
1317,67,1134,1207,0,3658
1302,64,1188,1342,0,3832
1293,66,1178,1339,0,3810
1289,56,1206,1323,1,3818
1310,64,1188,1399,1,3897
1307,61,1118,1152,0,3577
