recovery_query,ori_err_cof,query_with_vote,err_cof
1306,63,9226,0
1320,71,9310,0
1313,71,9184,0
1295,53,9184,0
1306,75,9247,0
1298,77,9121,0
1321,64,9324,0
1318,60,9247,0
1300,58,9191,0
1296,53,9128,1
1293,63,9079,0
1283,59,8995,0
1304,69,9275,0
1319,66,9401,0
1308,56,9324,1
1286,66,9030,0
1282,68,9100,0
1282,57,9086,1
1310,70,9219,0
1309,58,9233,1
1300,54,9163,0
1309,67,9226,0
1320,63,9338,0
1298,71,9177,0
1285,64,9142,0
1302,63,9114,0
1304,54,9240,0
1330,60,9310,1
1299,63,9198,0
1285,55,9051,0
1343,61,9352,0
1281,72,9093,0
1282,55,9058,0
1290,51,9072,0
1300,62,9268,0
1308,66,9205,0
1273,53,8981,0
1302,65,9226,0
1302,54,9107,1
1292,61,9135,1
1307,73,9240,0
1282,71,8960,0
1299,73,9121,0
1303,66,9219,0
1305,48,9184,0
1319,64,9282,0
1297,69,9205,1
1301,61,9177,0
1319,58,9303,0
1288,66,9030,0
1284,53,9051,0
1294,55,9093,1
1285,76,9093,1
1293,57,9156,2
1330,62,9261,0
1268,57,8946,0
1295,81,9198,0
1287,55,9128,0
1304,64,9156,0
1306,66,9170,0
1307,65,9219,0
1290,74,9037,0
1310,69,9240,0
1284,72,9023,0
1293,63,9100,0
1306,57,9191,1
1314,56,9317,0
1291,61,9142,0
1276,68,8953,0
1295,55,9219,0
1311,64,9268,1
1303,51,9205,0
1304,59,9163,0
1319,58,9331,0
1288,66,9065,0
1305,58,9254,0
1328,63,9352,0
1273,63,9016,0
1302,60,9212,0
1286,61,9065,0
1306,53,9163,0
1315,73,9387,0
1298,62,9142,0
1307,55,9170,1
1291,61,9037,0
1296,68,9184,0
1302,62,9240,1
1284,70,9142,0
1310,60,9275,0
1309,51,9205,0
1296,43,9149,1
1331,65,9401,0
1301,59,9100,0
1308,68,9310,0
1308,74,9275,1
1295,53,9184,1
1287,59,9128,1
1313,76,9226,0
1315,72,9219,0
1293,63,9072,0
1290,70,9079,1
1305,70,9163,0
1303,58,9177,0
1292,74,9100,0
1284,66,9037,0
1284,66,9065,1
1330,72,9443,0
1330,57,9317,0
1301,71,9156,0
1306,71,9219,0
1288,70,9079,0
1308,63,9261,0
1314,76,9254,0
1320,64,9303,0
1296,59,9240,1
1295,59,9149,1
1310,77,9317,0
1325,69,9387,0
1318,84,9331,0
1285,53,9086,0
1314,68,9282,0
1290,63,9205,0
1313,62,9226,1
1299,46,9114,0
1300,59,9079,2
1336,50,9387,0
1300,50,9219,0
1290,60,9142,0
1291,76,9086,0
1325,64,9415,0
1282,58,9037,1
1334,57,9450,0
1315,65,9191,0
1270,48,9009,0
1292,58,9121,0
1285,83,9184,0
1272,51,8981,0
1311,60,9254,0
1292,66,9114,1
1320,69,9275,0
1319,62,9275,0
1308,62,9177,0
1294,67,9107,0
1326,53,9401,0
1298,74,9282,0
1308,67,9156,0
1295,66,9205,0
1326,80,9380,0
1313,55,9198,0
1288,71,9114,0
1309,54,9296,1
1313,59,9289,0
1308,55,9247,0
1291,61,9051,0
1289,59,8960,0
1318,55,9156,0
1314,69,9198,0
1311,68,9240,0
1291,69,9065,0
1301,67,9142,0
1304,68,9296,1
1331,67,9310,1
1272,56,8953,0
1282,59,9023,1
1296,61,9156,0
1268,55,9016,0
1317,62,9324,0
1302,69,9240,0
1251,56,8722,0
1342,57,9422,0
1275,78,9191,0
1298,55,9079,1
1322,54,9324,0
1314,67,9282,0
1296,52,9191,0
1290,59,9044,0
1297,54,9177,0
1302,71,9275,0
1297,70,9191,0
1296,57,9107,1
1310,71,9226,0
1306,45,9079,0
1299,55,9156,1
1305,65,9240,1
1305,57,9205,0
1281,45,9023,0
1297,59,9128,0
1309,72,9289,0
1300,60,9212,0
1287,67,9016,0
1306,65,9240,2
1309,59,9240,0
1301,57,9163,0
1299,65,9142,1
1305,64,9261,0
1279,60,8981,0
1335,62,9429,0
1302,66,9240,1
1295,80,9226,0
1277,67,8911,1
1302,53,9268,0
1295,70,9184,1
1331,62,9394,0
1301,72,9233,0
1316,60,9191,1
1309,69,9296,0
1282,60,9100,0
1324,51,9254,0
1293,74,9107,0
1282,49,9072,1
1305,59,9254,0
1284,58,9163,0
1285,65,9037,0
1291,67,9149,1
1300,58,9212,0
1307,72,9254,0
1308,55,9247,0
1297,66,9121,0
1275,72,9065,1
1307,74,9163,0
1282,64,9121,0
1271,54,8918,1
1289,65,9142,0
1295,50,9128,1
1284,65,8988,0
1275,62,9058,0
1303,54,9247,0
1336,55,9401,1
1290,66,9079,0
1289,54,9016,1
1281,54,9051,1
1305,65,9121,0
1292,69,9121,1
1302,71,9247,0
1280,63,8953,0
1303,68,9247,0
1291,57,9107,1
1332,53,9345,0
1277,67,9023,0
1287,59,9044,0
1298,56,9156,0
1322,58,9289,0
1296,62,9044,0
1290,64,9128,0
1335,64,9275,0
1313,67,9296,1
1275,58,8974,0
1293,56,9065,0
1304,65,9184,0
1301,76,9121,0
1301,76,9093,0
1295,75,9079,0
1301,62,9198,0
1270,57,8946,0
1278,59,9037,0
1288,64,9135,2
1305,69,9184,1
1299,66,9191,0
1285,78,9149,1
1301,63,9170,0
1326,71,9408,0
1301,57,9114,0
1293,66,9058,0
1270,59,9016,1
1306,48,9226,0
1305,62,9345,0
1303,68,9121,1
1324,69,9345,0
1322,68,9373,1
1313,65,9275,0
1269,60,8932,0
1302,78,9268,1
1308,73,9212,0
1306,68,9177,1
1299,70,9093,0
1307,66,9086,0
1277,48,9051,1
1287,52,9079,1
1313,67,9338,0
1308,64,9198,0
1307,72,9247,0
1267,54,8995,0
1273,42,8946,0
1283,68,9065,0
1281,63,9170,0
1315,61,9296,0
1296,68,9268,1
1321,63,9233,0
1310,67,9240,0
1300,68,9240,0
1325,80,9310,0
1310,52,9219,0
1310,50,9254,3
1288,56,9163,1
1299,43,9205,0
1301,82,9233,0
1305,52,9240,1
1282,66,9086,1
1320,54,9254,0
1296,65,9086,0
1318,64,9289,0
1289,66,9072,0
1315,71,9261,0
1308,58,9261,0
1322,63,9310,0
1292,71,9037,0
1286,62,9142,0
1312,71,9254,0
1282,55,9107,1
1305,63,9198,0
1298,53,9016,1
1308,66,9212,0
1304,59,9212,0
1327,78,9247,1
1330,61,9240,0
1293,69,9086,0
1291,72,9177,0
1324,69,9387,0
1289,61,9107,0
1310,71,9240,0
1284,59,9114,0
1294,62,9093,1
1331,63,9310,0
1284,66,9156,1
1314,73,9366,0
1264,71,8925,0
1312,57,9352,2
1291,62,9086,0
1309,52,9247,1
1309,70,9142,1
1294,54,9219,0
1295,74,9247,0
1309,53,9240,0
1304,61,9275,0
1311,66,9359,0
1298,51,9149,0
1274,63,9016,0
1321,67,9366,0
1303,60,9240,0
1300,75,9149,0
1294,75,9240,0
1309,62,9282,0
1336,61,9429,1
1307,62,9191,1
1272,65,8911,0
1328,62,9366,0
1304,61,9163,0
1291,56,9170,0
1322,74,9296,0
1303,60,9240,1
1310,55,9268,1
1314,60,9338,0
1288,71,9156,0
1305,52,9254,1
1281,65,9128,0
1275,49,9058,0
1319,75,9338,1
1281,56,9065,1
1321,69,9310,0
1280,55,9065,0
1281,75,9093,0
1278,53,9100,1
1296,65,9058,0
1304,73,9282,0
1295,62,9205,0
1272,59,8995,0
1298,50,9121,0
1301,69,9254,0
1317,60,9205,0
1328,55,9331,1
1324,67,9254,0
1309,68,9268,2
1304,64,9156,0
1330,48,9317,0
1302,72,9205,1
1315,58,9226,0
1284,65,9051,0
1289,55,9086,1
1291,47,9149,0
1278,74,8960,0
1328,60,9317,0
1313,65,9226,0
1298,62,9170,0
1314,71,9275,1
1286,72,9079,1
1301,61,9219,0
1313,61,9219,1
1314,63,9212,0
1313,57,9352,1
1324,70,9289,1
1331,60,9422,0
1299,73,9121,1
1298,59,9065,0
1301,66,9219,0
1289,69,9128,0
1307,60,9163,0
1316,66,9142,0
1315,65,9268,0
1297,63,9093,0
1289,71,9072,0
1302,66,9128,1
1317,72,9226,1
1326,53,9338,0
1281,62,9023,0
1301,72,9156,0
1296,64,9100,0
1298,61,9114,0
1292,63,9086,0
1276,52,9023,0
1324,74,9380,0
1308,67,9233,1
1258,79,8967,0
1286,54,9114,0
1313,69,9296,0
1279,56,9065,0
1310,65,9219,0
1340,76,9387,0
1297,62,9114,1
1341,56,9464,0
1297,68,9177,0
1287,65,9107,1
1294,62,9135,0
1336,65,9366,0
1290,78,9212,0
1309,52,9184,0
1274,51,8939,0
1295,67,9163,1
1286,65,9065,1
1311,72,9219,0
1281,57,9030,0
1303,66,9177,0
1321,63,9317,0
1294,66,9149,1
1272,65,9016,0
1279,64,9044,0
1314,66,9310,0
1276,64,8960,0
1310,52,9226,0
1299,68,9051,0
1331,63,9345,0
1323,57,9331,0
1297,66,9107,0
1310,59,9205,0
1276,55,8960,0
1290,55,9149,0
1317,55,9240,1
1308,62,9135,0
1299,68,9191,0
1302,51,9177,0
1286,61,9135,0
1323,63,9296,0
1284,53,9037,0
1333,53,9359,1
1267,64,9016,0
1284,71,9072,1
1305,75,9380,0
1324,58,9352,0
1288,64,9121,0
1323,69,9282,0
1328,58,9268,0
1326,60,9401,1
1302,69,9163,0
1288,74,9177,1
1311,68,9205,0
1323,57,9212,1
1284,77,9107,0
1318,78,9296,0
1308,78,9233,0
1283,52,9058,0
1293,63,9170,0
1308,56,9240,0
1314,66,9261,0
1296,63,9114,0
1303,57,9233,0
1323,69,9464,0
1321,70,9247,0
1284,71,9128,1
1321,71,9331,0
1282,58,9023,0
1292,70,9198,0
1307,64,9268,1
1310,54,9198,1
1325,66,9373,0
1280,64,9093,0
1284,66,9058,1
1328,67,9289,0
1324,56,9303,0
1275,61,9030,0
1299,56,9212,0
1334,61,9422,1
1287,64,9128,0
1322,65,9366,1
1301,60,9191,0
1287,57,9142,1
1288,64,9086,0
1300,61,9254,0
1322,75,9359,0
1298,51,9016,1
1298,70,9114,1
1307,52,9184,0
1322,59,9303,0
1290,75,9135,0
1293,72,9135,0
1318,59,9233,1
1297,69,9156,0
1328,58,9387,0
1285,61,9114,0
1300,61,9107,1
1296,68,9170,0
1321,80,9380,0
1276,72,9030,0
1285,67,9093,0
1319,57,9177,0
1299,69,9219,0
1301,63,9149,0
1284,65,9128,0
1288,58,9149,0
1281,56,9058,0
1324,63,9394,0
1300,70,9163,0
1308,49,9254,0
1308,49,9163,0
1279,73,8995,0
1298,66,9100,0
1326,68,9401,1
1281,78,9002,1
1301,55,9191,0
1297,64,9100,0
1293,50,9107,0
1274,67,9142,0
1293,59,9142,0
1298,58,9107,1
1330,60,9317,1
1268,72,9093,1
1324,62,9359,1
1280,57,9086,0
1283,68,8988,0
1295,52,9149,0
1321,71,9282,0
1273,70,8967,1
1282,58,9058,1
1305,71,9149,0
1272,74,8939,0
1322,63,9303,1
1318,62,9338,1
1303,66,9254,0
1304,65,9170,0
1291,83,9156,0
1338,80,9373,2
1279,68,8988,1
1293,73,9170,0
1306,70,9296,1
1283,53,9135,1
1292,58,9121,0
1310,59,9282,0
1317,73,9254,0
1285,64,9149,0
1317,60,9324,1
1291,75,9114,0
1334,68,9422,0
1317,65,9205,0
1315,54,9233,2
1318,69,9275,0
1328,59,9310,0
1311,58,9233,0
1296,57,9163,0
1305,51,9205,0
1309,66,9261,1
1327,57,9331,1
1311,62,9289,1
1286,55,9121,0
1285,63,9086,2
1304,58,9254,1
1310,72,9212,0
1298,55,9205,0
1325,56,9254,0
1251,54,8799,0
1319,61,9282,0
1297,61,9100,0
1310,62,9282,1
1303,56,9184,0
1302,67,9156,0
1304,60,9191,0
1325,61,9387,0
1310,68,9205,1
1297,65,9233,0
1299,63,9156,0
1309,61,9191,0
1301,66,9177,0
1308,53,9184,0
1292,64,9170,2
1295,64,9142,0
1270,67,9002,0
1253,72,8939,0
1322,56,9240,0
1283,63,9065,1
1289,63,9170,0
1330,55,9359,0
1304,50,9170,0
1304,61,9142,1
1278,63,9044,1
1289,51,9170,1
1306,60,9177,0
1304,65,9247,0
1271,58,8974,0
1314,65,9268,0
1302,61,9184,0
1319,58,9184,0
1314,64,9289,0
1308,56,9198,0
1303,62,9247,0
1309,75,9226,0
1324,59,9296,0
1303,61,9156,0
1333,69,9338,0
1301,65,9072,1
1311,54,9191,1
1290,70,9142,0
1326,53,9240,0
1307,61,9226,2
1287,60,9093,0
1309,55,9191,1
1332,48,9296,3
1302,74,9233,0
1328,66,9324,0
1284,55,9037,0
1332,72,9401,0
1311,60,9226,0
1305,63,9149,1
1311,56,9198,1
1302,71,9233,1
1292,52,9142,0
1308,64,9121,0
1295,65,9107,0
1281,74,9058,0
1296,58,9170,0
1301,62,9191,1
1335,60,9471,0
1325,65,9338,1
1288,72,8918,1
1320,71,9303,1
1305,48,9247,1
1312,53,9233,1
1299,58,9198,0
1271,60,8918,0
1319,66,9317,0
1285,57,9107,0
1301,60,9177,0
1297,53,9142,0
1303,63,9198,0
1281,57,9156,1
1320,62,9177,1
1340,51,9429,0
1329,62,9317,0
1303,58,9205,0
1289,69,9212,0
1309,65,9261,0
1302,64,9275,0
1302,59,9135,0
1313,65,9289,1
1315,66,9254,0
1305,59,9240,0
1307,74,9163,0
1319,67,9289,0
1305,64,9240,0
1321,62,9261,0
1277,64,9030,0
1287,75,9205,0
1305,62,9198,0
1299,64,9128,0
1297,75,9121,0
1312,65,9282,0
1299,59,9261,1
1308,60,9261,0
1293,66,9163,1
1298,75,9114,0
1269,60,8946,0
1300,59,9149,0
1297,64,9058,0
1303,56,9149,0
1275,66,9002,0
1318,55,9401,0
1281,69,9072,0
1309,65,9191,0
1294,60,9030,0
1286,67,9079,0
1303,71,9170,1
1300,68,9142,0
1310,61,9296,0
1288,54,9107,0
1302,73,9240,0
1290,52,9100,0
1328,61,9317,0
1295,68,9170,0
1294,57,9184,0
1283,51,9086,0
1287,62,8981,0
1295,56,9191,0
1278,58,9079,1
1285,51,8953,1
1289,53,9051,0
1306,69,9177,0
1286,44,8946,0
1278,60,8995,0
1326,56,9275,0
1286,72,9121,0
1284,74,9037,0
1285,66,9114,0
1297,57,9065,0
1281,61,9093,1
1295,62,9100,0
1282,67,9079,0
1296,69,9114,0
1306,59,9142,0
1269,74,9093,0
1309,72,9303,0
1274,62,8981,0
1352,65,9555,0
1314,62,9289,0
1289,57,9114,0
1301,61,9058,0
1287,59,9079,0
1303,66,9086,0
1296,62,9093,0
1315,54,9268,0
1326,66,9303,0
1298,63,9163,1
1284,70,9114,0
1279,63,9072,0
1310,76,9296,0
1294,68,9261,0
1305,73,9198,0
1322,64,9345,0
1284,64,9072,0
1319,62,9401,0
1306,64,9240,0
1299,54,9121,1
1279,58,8988,0
1316,55,9254,0
1296,80,9205,0
1317,64,9366,1
1309,73,9254,0
1284,43,8995,0
1300,58,9128,0
1331,61,9422,0
1319,51,9310,0
1296,66,9226,0
1300,66,9114,0
1288,68,9177,0
1299,66,9170,0
1296,64,9156,0
1292,55,9058,0
1283,69,9226,0
1294,67,9163,1
1290,54,9086,2
1294,47,9142,1
1311,63,9198,2
1297,55,9093,0
1320,66,9401,1
1303,70,9128,1
1280,65,9107,0
1312,69,9268,0
1314,60,9261,0
1295,60,9156,0
1324,59,9268,1
1309,58,9219,0
1303,71,9282,0
1315,58,9177,1
1290,65,9093,0
1280,68,9058,0
1316,69,9282,0
1288,71,9212,0
1315,66,9170,0
1295,60,9142,1
1303,58,9247,0
1294,67,9191,0
1297,54,9156,0
1299,49,9156,0
1314,58,9184,1
1280,57,8981,1
1308,64,9233,0
1312,70,9310,0
1294,66,9121,0
1322,65,9352,1
1311,59,9233,1
1302,60,9226,0
1342,65,9422,2
1283,58,9023,0
1315,49,9240,1
1298,60,9212,1
1303,66,9156,1
1298,66,9156,0
1306,58,9268,0
1320,63,9254,0
1321,65,9338,1
1295,51,9156,0
1304,67,9114,0
1293,67,9149,0
1323,58,9394,0
1293,58,9107,1
1285,57,9100,0
1314,68,9268,0
1286,55,9051,0
1309,51,9219,0
1299,65,9170,0
1300,60,9107,1
1295,67,9191,0
1300,66,9177,0
1288,44,9009,0
1309,70,9226,1
1314,57,9170,2
1309,79,9261,0
1298,66,9170,0
1322,52,9247,0
1296,67,9163,0
1317,64,9261,0
1306,58,9212,0
1297,65,9135,0
1293,50,9205,0
1291,63,9037,0
1325,70,9254,1
1312,55,9226,1
1318,61,9387,0
1317,68,9331,0
1301,41,9191,1
1309,80,9240,1
1287,51,9128,0
1295,72,9128,1
1303,64,9107,0
1295,53,9184,0
1285,61,8974,2
1287,60,9114,0
1300,65,9156,0
1305,70,9093,0
1270,59,9002,0
1295,59,9149,0
1308,61,9254,0
1312,55,9156,0
1300,61,9114,0
1310,61,9296,0
1315,58,9240,1
1327,69,9373,0
1305,61,9142,0
1309,60,9268,1
1310,60,9086,0
1292,46,9156,0
1319,49,9212,0
1312,65,9191,1
1307,60,9177,2
1300,73,9191,1
1301,65,9114,1
1342,72,9338,1
1305,50,9247,0
1312,58,9282,1
1313,77,9296,0
1274,65,9058,1
1292,75,9212,0
1291,60,9079,0
1309,58,9198,0
1312,65,9310,0
1323,70,9303,0
1293,62,9128,0
1325,61,9289,0
1295,64,9163,0
1313,57,9163,0
1273,47,8946,0
1291,62,9177,0
1292,68,9121,0
1309,58,9191,0
1301,62,9191,0
1313,63,9219,0
1274,70,9009,0
1298,59,9121,0
1316,63,9310,0
1298,64,9114,0
1306,64,9247,0
1318,61,9296,1
1290,57,9100,0
1294,69,9163,0
1274,59,8960,1
1310,65,9282,1
1303,60,9261,0
1284,61,9100,0
1299,64,9142,0
1311,70,9135,0
1263,67,8862,0
1287,65,9114,2
1308,73,9324,0
1317,63,9247,0
1288,72,9023,0
1284,59,8995,0
1287,69,9044,0
1307,56,9135,0
1316,70,9303,0
1310,57,9219,0
1295,69,9135,0
1305,67,9247,0
1305,68,9149,0
1305,67,9226,1
1317,77,9303,1
1303,63,9268,0
1315,61,9317,0
1288,62,9079,1
1299,67,9142,1
1325,57,9289,1
1306,49,9247,0
1315,73,9296,0
1275,56,9037,0
1297,63,9191,1
1293,54,9114,0
1297,70,9163,0
1291,66,9163,0
1297,73,9107,0
1329,62,9394,0
1288,67,9156,0
1297,54,9135,0
1305,69,9317,0
1317,58,9254,0
1300,69,9156,1
1318,64,9275,0
1326,81,9387,0
1320,59,9303,0
1310,63,9212,2
1302,70,9219,0
1289,56,9149,0
1320,73,9275,1
1296,68,9177,2
1295,54,9205,0
1312,65,9338,0
1298,65,9135,0
1303,65,9247,1
1303,60,9240,1
1308,64,9247,0
1316,62,9233,0
1275,51,9023,0
1294,71,9212,0
1289,66,9079,0
1287,70,9114,1
1302,48,9149,1
1306,61,9156,0
1331,66,9331,0
1333,47,9303,0
1301,65,9219,0
1302,59,9191,1
1309,63,9268,0
1280,60,9009,1
1320,68,9366,0
1294,62,9226,0
1285,52,9044,1
1296,88,9275,0
1283,67,9051,0
1290,70,9016,0
1298,72,9275,0
1299,69,9170,0
1315,65,9184,0
1296,63,9191,0
1306,64,9254,0
1320,60,9282,0
1315,70,9303,0
1315,80,9317,0
1304,60,9240,0
1312,65,9261,0
1317,66,9275,1
1337,58,9471,0
1313,63,9233,1
1305,73,9184,1
1322,54,9219,0
1298,73,9184,0
1280,70,9086,0
1302,66,9121,0
1296,54,9121,0
1311,58,9163,0
1287,58,9135,0
1313,70,9303,0
1324,67,9387,0
1305,57,9212,0
1281,69,9226,0
1305,62,9135,0
1290,53,9163,0
1288,61,9142,0
1284,64,9121,0
1285,66,8974,0
1315,63,9289,0
1302,60,9268,0
1312,64,9289,0
1332,68,9429,0
1294,55,9156,0
1323,64,9450,0
1278,58,9107,0
1300,94,9163,0
1293,48,9156,0
1286,58,9079,0
1309,69,9296,0
1311,70,9303,0
1295,67,9205,0
1307,66,9177,0
1303,65,9233,0
1288,56,9114,0
1324,64,9422,0
1301,59,9149,0
1307,64,9233,0
1325,71,9338,1
1305,53,9226,0
1305,71,9310,0
1292,85,9079,0
1308,65,9184,0
1308,56,9149,0
1304,68,9177,0
1291,60,9163,0
1302,55,9156,0
1318,52,9240,0
1305,68,9198,0
1278,60,9009,0
1286,61,9142,0
1287,58,9135,0
1309,63,9233,1
1317,73,9310,0
1320,71,9303,0
1282,55,9051,0
1318,57,9268,0
1297,54,9135,0
1292,81,9191,1
1312,43,9226,0
1319,59,9261,0
1309,60,9212,0
1296,75,9163,0
1304,57,9240,0
1328,66,9324,1
1306,65,9177,0
1306,62,9212,0
1314,66,9184,0
1300,66,9135,0
1308,65,9303,0
1338,52,9422,1
1294,59,9100,0
1304,61,9149,0
1306,67,9156,0
1323,52,9282,0
1313,59,9289,0
1298,58,9191,0
1315,70,9324,0
1313,75,9156,0
1300,59,9170,0
1301,73,9128,1
1303,49,9219,0
1304,74,9163,0
1329,77,9408,0
1307,71,9226,0
1306,62,9212,0
1330,63,9359,1
1281,68,9114,0
1304,58,9212,1
1284,57,9009,0
1294,58,9079,1
1312,61,9247,1
1309,68,9254,0
1284,68,9170,1
1296,64,9058,0
1293,50,9142,1
1290,59,9156,1
1307,58,9240,0
1296,65,9149,0
1282,69,9058,0
1288,69,9128,1
1279,53,9016,0
1290,64,9051,2
1295,74,9114,0
1316,68,9401,0
1289,62,9114,0
1317,58,9317,1
1303,57,9072,0
1330,65,9415,0
1303,86,9128,1
1293,59,9170,0
1287,70,9121,0
1291,68,9149,1
1267,69,8932,0
1303,72,9247,0
1303,65,9170,1
1289,60,9037,0
1308,63,9268,1
1292,82,9009,2
1289,52,9051,0
1314,75,9219,0
1311,59,9233,0
1293,65,9086,0
1307,49,9142,0
1278,62,8995,0
1309,56,9303,0
1311,69,9387,0
1301,57,9198,0
1289,60,9128,1
1332,71,9359,0
1305,70,9177,0
1273,73,9044,0
1277,59,9100,1
1291,65,9163,0
1333,62,9387,0
1286,49,9163,0
1270,61,9121,0
1317,63,9296,0
1308,64,9261,0
1288,50,9051,0
1313,68,9324,0
1324,65,9240,1
1292,62,9114,0
1284,59,9072,1
1298,65,9135,0
1315,72,9359,0
1284,66,9051,1
1297,62,9184,0
1315,54,9359,1
1295,67,9226,0
1333,65,9310,0
1298,62,9142,0
1292,56,9009,0
1308,56,9226,0
1299,68,9233,0
1307,62,9177,0
1313,58,9296,0
1323,68,9303,0
1295,59,9107,0
1326,82,9352,0
1292,58,9163,0
1298,61,9254,0
1298,53,9170,0
1319,57,9268,1
1305,72,9219,1
1309,53,9282,0
1305,70,9191,0
1308,57,9289,0
1307,55,9247,0
1291,65,9100,0
1321,59,9268,1
1312,61,9254,0
1316,63,9324,0
1287,70,9170,0
1324,62,9345,0
1292,63,9142,0
1282,66,9100,0
1302,67,9142,1
1288,55,9107,0
1313,59,9198,1
1296,48,9128,0
1286,61,9135,0
1285,70,9086,0
1319,61,9226,0
1309,74,9317,0
1304,62,9282,0
1343,69,9436,1
1323,49,9303,0
1291,66,9079,0
1307,72,9254,0
1299,62,9212,0
1299,63,9149,0
1317,58,9240,1
1296,65,9254,0
1292,68,9072,0
1316,64,9268,1
1295,51,9023,1
1307,61,9226,0
1292,70,9142,0
1336,56,9429,2
1295,58,9065,0
1306,53,9240,0
1289,58,9065,0
1306,67,9184,0
1327,73,9450,1
1287,68,9114,0
1319,52,9338,0
1320,68,9352,0
1294,58,9261,0
1321,67,9317,0
1299,48,9065,0
1325,64,9352,0
1304,59,9247,0
1271,58,8995,1
1322,52,9289,0
1300,48,9079,0
1317,68,9261,0
1290,72,9093,1
1322,57,9296,0
1309,64,9261,0
1312,53,9198,0
1310,77,9254,0
1315,49,9254,0
1288,64,9163,1
1282,65,9030,0
1285,65,9191,0
1272,57,8981,0
1292,51,9107,0
1322,76,9261,1
1287,62,9016,0
1294,66,9163,0
1315,52,9219,0
1328,57,9324,0
1282,47,9044,0
1300,67,9254,0
1342,69,9499,1
1297,67,9100,1
1324,66,9345,0
1306,58,9261,0
1272,55,8960,0
1281,71,9079,0
1296,62,9170,2
1278,69,8974,0
1290,57,9121,0
1301,66,9226,1
1302,60,9191,1
1299,61,9093,0
1309,54,9163,1
1332,51,9254,0
1308,65,9226,0
1318,46,9317,0
1297,52,9163,0
1304,57,9177,0
1309,62,9240,0
1330,55,9324,0
1310,76,9296,0
1296,66,9226,0
1284,49,9051,0
1317,55,9212,0
1300,63,9149,0
1287,57,9149,0
1326,60,9324,1
1321,53,9401,1
1294,54,9205,0
1314,68,9338,2
1282,75,9100,1
1289,62,9149,1
1292,46,9100,1
1325,61,9303,1
1307,67,9170,0
1322,59,9352,1
1322,65,9317,0
1295,78,9198,0
1298,61,9156,0
1285,59,9114,2
1315,63,9240,1
1288,55,9023,0
1299,66,9177,0
1303,55,9198,0
1302,73,9114,0
1337,71,9345,0
1332,67,9471,0
1303,68,9177,0
1298,71,9205,0
1298,69,9156,1
1310,59,9205,0
1307,60,9170,1
1285,61,9121,0
1289,64,9079,0
1294,59,9198,0
1297,55,9149,0
1294,70,9093,0
1300,69,9107,0
1303,60,9233,0
1324,65,9261,0
1260,64,8974,0
1298,62,9191,0
1284,60,8960,1
1328,80,9394,0
1304,62,9212,0
1330,61,9401,0
1279,76,9009,0
1261,59,8946,0
1303,72,9247,0
1312,77,9359,0
1317,56,9289,0
1312,65,9233,0
1293,65,9065,1
1292,66,9114,0
1306,62,9247,0
1268,53,8890,0
1306,84,9219,0
1331,62,9471,1
1286,56,9114,1
1287,66,9072,1
1303,61,9247,0
1274,53,9037,0
1311,70,9345,1
1325,61,9338,2
1304,60,9254,0
1293,58,9079,0
1311,54,9233,0
1315,77,9303,0
1311,68,9149,2
1293,69,9156,1
1283,75,9163,0
1267,60,8953,1
1294,67,9086,2
1285,73,9135,1
1281,61,9114,1
1306,64,9177,0
1308,73,9240,0
1277,75,9079,0
1287,56,9086,1
1301,70,9114,0
1290,48,9121,0
1292,74,9212,2
1294,71,9093,1
1317,72,9254,1
1290,64,9079,0
1290,49,9051,0
1279,66,9093,0
1303,53,9121,0
1292,61,9121,0
1316,68,9352,0
1331,73,9422,0
1309,73,9149,0
1309,72,9233,0
1330,60,9324,0
1298,66,9114,0
1294,71,9121,0
1303,55,9156,0
1303,58,9128,1
1316,64,9296,0
1279,57,9009,1
1305,59,9142,0
1281,48,9037,0
1311,60,9268,0
1294,57,9177,0
1320,67,9317,0
1310,56,9240,1
1314,69,9247,1
1302,73,9107,0
1317,73,9331,1
1313,59,9345,0
1307,59,9184,0
1290,76,9149,0
1279,72,9093,0
1279,63,9023,1
1303,70,9184,0
1305,62,9156,0
1267,58,8974,0
1303,59,9254,0
1324,64,9415,1
1276,61,8925,1
1298,45,9079,0
1332,58,9268,0
1337,62,9429,0
1278,67,9037,0
1300,77,9191,1
1288,64,9086,0
1294,63,9184,0
1297,67,9163,0
1298,72,9142,1
1301,68,9086,0
1289,65,9205,0
1314,63,9296,1
1296,72,9142,0
1285,70,9156,1
1292,67,9191,0
1348,59,9443,0
1317,63,9282,0
1322,49,9422,0
1322,75,9275,0
1283,65,9100,0
1292,75,9170,0
1273,56,9086,0
1291,64,9170,0
1293,73,9135,0
1309,67,9149,1
1315,77,9394,1
1289,52,9072,0
1313,72,9205,0
1292,55,9093,0
1293,74,9030,0
1286,64,9121,0
1309,62,9282,0
1296,65,9093,0
1305,67,9170,0
1300,68,9184,0
1294,69,9114,0
1325,64,9296,0
1307,63,9135,1
1286,70,9198,0
1301,60,9268,0
1307,47,9240,0
1304,60,9163,1
1311,62,9156,0
1318,68,9324,0
1318,64,9296,0
1304,73,9275,0
1316,64,9359,1
1285,59,9149,0
1306,68,9205,0
1305,61,9205,0
1307,49,9233,0
1296,65,9142,0
1320,60,9331,0
1288,82,8981,0
1305,70,9191,1
1282,67,9058,0
1272,65,9016,0
1293,46,9093,0
1309,70,9198,1
