recovery_query,ori_err_cof,check_query,recollect_query,err_cof,total_query
1315,9,256,106,2,1677
1321,3,256,32,0,1609
1325,3,256,50,0,1631
1329,7,256,83,1,1668
1329,4,256,42,0,1627
1319,7,256,88,0,1663
1317,8,256,91,0,1664
1323,4,256,82,0,1661
1351,5,256,83,1,1690
1320,2,256,30,1,1606
1314,12,256,126,3,1696
1313,5,256,59,0,1628
1304,12,256,154,1,1714
1296,3,256,55,0,1607
1300,5,256,63,2,1619
1303,6,256,77,1,1636
1308,2,256,20,0,1584
1306,5,256,80,0,1642
1329,1,256,12,0,1597
1337,11,256,118,0,1711
1319,9,256,96,0,1671
1317,14,256,184,0,1757
1303,5,256,69,0,1628
1307,2,256,30,0,1593
1302,8,256,66,2,1624
1301,3,256,45,0,1602
1282,8,256,79,0,1617
1328,4,256,53,0,1637
1323,7,256,87,0,1666
1324,8,256,77,1,1657
1341,15,256,168,0,1765
1308,4,256,61,0,1625
1350,2,256,23,2,1629
1299,7,256,78,0,1633
1303,10,256,105,1,1664
1306,4,256,52,1,1614
1300,4,256,47,0,1603
1329,7,256,71,0,1656
1327,11,256,111,2,1694
1314,3,256,31,0,1601
1308,10,256,132,1,1696
1319,6,256,79,0,1654
1301,5,256,56,0,1613
1346,4,256,55,0,1657
1307,6,256,60,2,1623
1321,10,256,124,1,1701
1334,10,256,126,1,1716
1315,6,256,69,0,1640
1328,7,256,79,0,1663
1296,9,256,95,0,1647
1310,4,256,70,1,1636
1305,9,256,94,0,1655
1313,3,256,43,1,1612
1308,7,256,93,0,1657
1307,5,256,75,0,1638
1319,8,256,106,0,1681
1315,1,256,21,1,1592
1287,9,256,111,0,1654
1299,5,256,87,0,1642
1305,4,256,61,0,1622
1317,3,256,32,0,1605
1328,4,256,69,0,1653
1330,4,256,38,0,1624
1295,3,256,42,1,1593
1322,6,256,54,1,1632
1305,2,256,33,0,1594
1315,2,256,41,0,1612
1317,2,256,33,0,1606
1322,7,256,83,0,1661
1318,7,256,79,0,1653
1305,10,256,119,2,1680
1322,9,256,135,1,1713
1332,10,256,120,1,1708
1310,6,256,70,0,1636
1314,8,256,78,0,1648
1303,10,256,109,0,1668
1305,7,256,75,1,1636
1328,4,256,43,0,1627
1347,4,256,42,0,1645
1301,5,256,43,0,1600
1306,6,256,133,0,1695
1306,4,256,43,0,1605
1326,5,256,66,0,1648
1328,5,256,56,1,1640
1314,4,256,66,0,1636
1333,9,256,107,0,1696
1314,11,256,77,2,1647
1301,10,256,102,0,1659
1303,7,256,74,2,1633
1317,6,256,82,2,1655
1304,4,256,56,0,1616
1344,5,256,38,0,1638
1319,9,256,74,2,1649
1317,6,256,68,1,1641
1334,9,256,95,3,1685
1304,5,256,60,1,1620
1315,6,256,80,0,1651
1287,4,256,62,1,1605
1300,7,256,82,0,1638
1321,2,256,34,1,1611
1320,8,256,118,0,1694
1305,9,256,118,1,1679
1291,6,256,62,0,1609
1304,2,256,54,0,1614
1307,6,256,68,1,1631
1318,4,256,70,1,1644
1311,4,256,56,0,1623
1296,5,256,55,0,1607
1301,8,256,90,0,1647
1286,5,256,54,1,1596
1289,5,256,80,1,1625
1299,7,256,69,1,1624
1343,3,256,37,0,1636
1300,8,256,85,1,1641
1330,7,256,68,0,1654
1296,6,256,84,1,1636
1344,7,256,70,0,1670
1304,10,256,86,1,1646
1309,6,256,91,0,1656
1301,9,256,108,0,1665
1311,4,256,45,1,1612
1277,9,256,100,1,1633
1319,8,256,86,0,1661
1308,8,256,99,0,1663
1292,4,256,45,1,1593
1322,3,256,31,0,1609
1288,9,256,91,0,1635
1293,2,256,19,0,1568
1316,11,256,118,1,1690
1323,5,256,90,0,1669
1298,7,256,82,0,1636
1304,3,256,40,0,1600
1281,7,256,99,1,1636
1330,6,256,58,4,1644
1341,9,256,91,1,1688
1312,8,256,78,0,1646
1305,7,256,74,0,1635
1335,6,256,73,1,1664
1312,4,256,45,0,1613
1289,8,256,81,0,1626
1300,3,256,55,0,1611
1307,9,256,90,0,1653
1343,8,256,80,1,1679
1309,4,256,40,0,1605
1298,10,256,111,0,1665
1329,5,256,108,0,1693
1322,9,256,106,0,1684
1294,5,256,49,2,1599
1327,4,256,85,0,1668
1322,7,256,70,0,1648
1296,8,256,92,0,1644
1296,8,256,90,0,1642
1305,5,256,62,1,1623
1334,7,256,102,2,1692
1284,10,256,134,0,1674
1312,2,256,64,0,1632
1336,6,256,84,2,1676
1318,7,256,99,0,1673
1329,4,256,32,0,1617
1302,7,256,102,1,1660
1287,4,256,41,0,1584
1318,9,256,93,1,1667
1317,5,256,74,0,1647
1312,6,256,72,0,1640
1326,3,256,40,0,1622
1329,7,256,71,1,1656
1302,7,256,119,0,1677
1335,8,256,119,2,1710
1308,4,256,41,0,1605
1322,7,256,88,1,1666
1312,7,256,82,3,1650
1323,3,256,41,0,1620
1318,6,256,83,0,1657
1321,7,256,119,0,1696
1311,7,256,71,0,1638
1328,9,256,86,1,1670
1318,7,256,107,0,1681
1300,7,256,90,0,1646
1326,4,256,42,1,1624
1319,6,256,64,1,1639
1330,7,256,79,0,1665
1310,12,256,138,1,1704
1334,3,256,64,0,1654
1307,4,256,50,0,1613
1300,2,256,58,0,1614
1306,3,256,60,0,1622
1301,5,256,75,0,1632
1312,8,256,90,0,1658
1304,3,256,42,0,1602
1307,7,256,74,1,1637
1298,11,256,100,1,1654
1319,8,256,102,3,1677
1331,8,256,101,0,1688
1325,10,256,138,1,1719
1344,6,256,84,1,1684
1325,8,256,97,0,1678
1298,5,256,60,0,1614
1319,7,256,97,0,1672
1316,9,256,101,0,1673
1307,2,256,31,0,1594
1321,8,256,78,1,1655
1322,10,256,105,0,1683
1298,12,256,120,0,1674
1324,6,256,74,1,1654
1291,5,256,51,1,1598
1319,6,256,50,2,1625
1308,9,256,98,0,1662
1347,7,256,82,1,1685
1295,4,256,38,0,1589
1318,4,256,39,1,1613
1288,7,256,90,0,1634
1314,10,256,121,0,1691
1346,11,256,157,0,1759
1304,8,256,94,0,1654
1335,3,256,30,0,1621
1336,5,256,68,0,1660
1320,7,256,77,1,1653
1333,3,256,63,1,1652
1295,6,256,67,2,1618
1333,6,256,60,0,1649
1321,4,256,32,1,1609
1287,4,256,51,0,1594
1323,5,256,76,0,1655
1296,6,256,71,0,1623
1317,9,256,111,0,1684
1294,10,256,110,0,1660
1327,4,256,61,1,1644
1320,7,256,78,2,1654
1305,8,256,102,0,1663
1319,9,256,110,1,1685
1318,5,256,78,0,1652
1308,9,256,104,0,1668
1287,13,256,119,1,1662
1313,8,256,91,0,1660
1285,7,256,108,3,1649
1301,2,256,29,0,1586
1322,7,256,95,2,1673
1286,6,256,74,1,1616
1310,6,256,58,0,1624
1314,6,256,55,0,1625
1331,10,256,132,0,1719
1292,8,256,101,1,1649
1323,7,256,78,0,1657
1350,10,256,124,0,1730
1301,5,256,50,0,1607
1334,9,256,121,1,1711
1322,10,256,120,0,1698
1280,7,256,81,1,1617
1294,9,256,91,1,1641
1310,6,256,59,0,1625
1283,7,256,82,0,1621
1304,4,256,41,0,1601
1319,9,256,115,0,1690
1314,4,256,53,0,1623
1299,10,256,109,1,1664
1310,6,256,70,0,1636
1324,7,256,76,1,1656
1316,4,256,63,1,1635
1332,4,256,56,1,1644
1309,3,256,29,0,1594
1312,6,256,84,0,1652
1318,6,256,89,0,1663
1333,3,256,39,0,1628
1324,9,256,118,0,1698
1311,15,256,150,1,1717
1291,4,256,108,0,1655
1318,4,256,50,1,1624
1309,6,256,72,0,1637
1303,4,256,74,0,1633
1328,5,256,61,1,1645
1343,5,256,54,0,1653
1312,5,256,82,0,1650
1331,8,256,113,2,1700
1296,4,256,71,0,1623
1304,5,256,53,0,1613
1305,6,256,88,1,1649
1324,6,256,71,0,1651
1315,12,256,129,0,1700
1330,4,256,60,0,1646
1328,8,256,119,0,1703
1314,10,256,122,0,1692
1305,3,256,63,0,1624
1299,5,256,53,0,1608
1323,5,256,53,0,1632
1287,7,256,83,0,1626
1312,7,256,87,1,1655
1311,7,256,77,0,1644
1299,3,256,32,0,1587
1337,13,256,111,0,1704
1348,4,256,73,0,1677
1310,8,256,78,0,1644
1312,5,256,52,1,1620
1303,10,256,96,1,1655
1312,10,256,120,0,1688
1313,3,256,32,0,1601
1305,4,256,40,0,1601
1295,5,256,66,0,1617
1314,6,256,74,0,1644
1308,2,256,28,0,1592
1299,11,256,118,0,1673
1304,5,256,47,0,1607
1317,5,256,43,1,1616
1323,5,256,44,1,1623
1279,4,256,42,1,1577
1310,6,256,102,1,1668
1279,11,256,100,2,1635
1344,8,256,90,1,1690
1312,10,256,135,1,1703
1342,7,256,106,0,1704
1288,11,256,158,0,1702
1280,4,256,39,1,1575
1319,7,256,81,1,1656
1338,3,256,51,0,1645
1327,11,256,113,0,1696
1317,11,256,116,1,1689
1289,5,256,53,0,1598
1305,3,256,37,2,1598
1320,4,256,66,0,1642
1269,8,256,86,0,1611
1317,8,256,99,0,1672
1353,7,256,97,1,1706
1301,8,256,110,0,1667
1291,8,256,91,1,1638
1320,6,256,86,1,1662
1293,8,256,83,0,1632
1334,10,256,105,0,1695
1334,10,256,113,0,1703
1322,12,256,120,0,1698
1296,7,256,78,0,1630
1316,7,256,77,0,1649
1326,5,256,54,0,1636
1309,5,256,48,0,1613
1304,4,256,59,0,1619
1309,6,256,82,0,1647
1275,7,256,115,3,1646
1300,5,256,62,0,1618
1302,8,256,79,2,1637
1299,7,256,79,0,1634
1311,10,256,132,1,1699
1319,11,256,92,2,1667
1300,9,256,101,0,1657
1295,7,256,87,0,1638
1301,8,256,81,2,1638
1301,6,256,75,0,1632
1315,6,256,42,2,1613
1298,5,256,92,1,1646
1319,8,256,80,1,1655
1297,7,256,88,1,1641
1290,7,256,62,1,1608
1295,9,256,111,0,1662
1299,13,256,149,3,1704
1301,6,256,72,0,1629
1333,5,256,43,0,1632
1345,4,256,38,0,1639
1305,6,256,72,0,1633
1316,8,256,90,0,1662
1332,3,256,68,0,1656
1303,8,256,88,1,1647
1299,12,256,123,0,1678
1307,5,256,56,1,1619
1304,5,256,74,0,1634
1327,5,256,52,0,1635
1288,8,256,131,0,1675
1307,5,256,56,0,1619
1291,3,256,63,0,1610
1321,7,256,96,0,1673
1305,8,256,94,0,1655
1328,7,256,103,0,1687
1319,7,256,62,1,1637
1320,8,256,90,0,1666
1300,6,256,75,2,1631
1336,12,256,154,2,1746
1331,5,256,50,1,1637
1310,6,256,81,2,1647
1311,6,256,71,0,1638
1298,6,256,60,1,1614
1292,7,256,88,0,1636
1310,10,256,101,0,1667
1304,4,256,46,0,1606
1283,8,256,99,0,1638
1320,13,256,151,0,1727
1349,10,256,105,0,1710
1279,8,256,91,0,1626
1297,5,256,76,0,1629
1320,8,256,84,1,1660
1346,8,256,94,1,1696
1286,8,256,90,2,1632
1315,8,256,100,1,1671
1297,5,256,72,0,1625
1308,5,256,52,0,1616
1309,11,256,117,0,1682
1305,7,256,73,0,1634
1298,11,256,118,0,1672
1314,7,256,90,0,1660
1330,6,256,71,2,1657
1307,2,256,50,0,1613
1306,8,256,91,0,1653
1310,6,256,66,1,1632
1348,3,256,51,0,1655
1325,3,256,34,0,1615
1346,3,256,32,1,1634
1322,7,256,78,0,1656
1297,5,256,50,0,1603
1303,9,256,97,1,1656
1303,7,256,77,0,1636
1311,6,256,66,0,1633
1308,7,256,87,0,1651
1309,4,256,61,0,1626
1339,13,256,147,0,1742
1296,4,256,60,0,1612
1316,13,256,134,1,1706
1298,9,256,95,1,1649
1288,5,256,52,0,1596
1300,12,256,126,1,1682
1323,4,256,63,0,1642
1304,9,256,87,2,1647
1307,7,256,81,0,1644
1310,7,256,75,2,1641
1305,5,256,62,0,1623
1324,9,256,108,1,1688
1306,3,256,51,0,1613
1314,7,256,81,1,1651
1326,7,256,81,0,1663
1318,7,256,94,0,1668
1306,3,256,32,1,1594
1308,3,256,43,0,1607
1331,7,256,70,1,1657
1326,9,256,95,0,1677
1325,1,256,9,0,1590
1337,9,256,93,1,1686
1307,3,256,32,0,1595
1308,9,256,125,0,1689
1314,11,256,126,0,1696
1320,4,256,76,0,1652
1300,9,256,102,1,1658
1330,6,256,79,2,1665
1282,8,256,89,1,1627
1315,8,256,105,1,1676
1292,13,256,133,0,1681
1291,7,256,82,1,1629
1299,2,256,30,0,1585
1310,2,256,31,0,1597
1314,9,256,110,1,1680
1338,9,256,87,3,1681
1313,12,256,133,1,1702
1332,4,256,43,0,1631
1313,9,256,99,0,1668
1312,7,256,86,0,1654
1305,7,256,71,0,1632
1320,1,256,29,0,1605
1303,7,256,78,0,1637
1308,7,256,100,0,1664
1327,9,256,91,0,1674
1315,3,256,40,0,1611
1289,4,256,42,0,1587
1319,7,256,94,1,1669
1311,5,256,64,0,1631
1290,6,256,68,2,1614
1300,9,256,102,1,1658
1302,6,256,94,1,1652
1321,6,256,71,0,1648
1318,6,256,73,0,1647
1321,6,256,58,0,1635
1308,7,256,95,0,1659
1312,10,256,95,0,1663
1330,3,256,32,0,1618
1320,5,256,57,0,1633
1306,9,256,87,2,1649
1311,4,256,62,0,1629
1311,6,256,73,1,1640
1313,5,256,70,0,1639
1279,12,256,172,2,1707
1323,6,256,78,0,1657
1321,8,256,83,0,1660
1319,8,256,97,0,1672
1322,5,256,60,0,1638
1298,4,256,49,0,1603
1303,9,256,95,0,1654
1321,6,256,75,0,1652
1305,4,256,42,1,1603
1309,7,256,84,0,1649
1321,7,256,72,2,1649
1291,10,256,134,0,1681
1308,8,256,118,0,1682
1330,9,256,91,1,1677
1309,10,256,103,2,1668
1303,5,256,48,0,1607
1313,9,256,132,2,1701
1340,6,256,67,0,1663
1296,7,256,93,0,1645
1316,4,256,77,0,1649
1321,5,256,58,0,1635
1303,9,256,129,0,1688
1310,3,256,57,0,1623
1309,5,256,65,0,1630
1316,3,256,38,0,1610
1292,8,256,121,0,1669
1323,6,256,92,2,1671
1295,12,256,119,0,1670
1300,4,256,74,2,1630
1301,10,256,112,0,1669
1330,6,256,61,1,1647
1303,6,256,62,0,1621
1328,6,256,75,0,1659
1316,12,256,128,1,1700
1315,2,256,22,0,1593
1307,7,256,65,1,1628
1288,12,256,105,3,1649
1321,9,256,116,0,1693
1350,10,256,121,0,1727
1303,6,256,61,0,1620
1316,5,256,66,1,1638
1316,2,256,33,0,1605
1336,4,256,73,1,1665
1315,7,256,72,1,1643
1326,7,256,89,0,1671
1299,8,256,72,1,1627
1320,6,256,104,0,1680
1323,7,256,71,0,1650
1313,7,256,75,0,1644
1326,9,256,108,1,1690
1307,8,256,127,1,1690
1334,5,256,52,0,1642
1285,9,256,93,0,1634
1309,3,256,33,0,1598
1309,12,256,132,1,1697
1323,11,256,104,0,1683
1320,7,256,90,0,1666
1288,5,256,62,1,1606
1292,5,256,74,1,1622
1333,8,256,92,0,1681
1328,8,256,100,0,1684
1302,8,256,76,0,1634
1316,6,256,73,0,1645
1305,4,256,51,1,1612
1313,5,256,51,0,1620
1292,5,256,58,0,1606
1283,8,256,107,0,1646
1302,4,256,53,0,1611
1305,5,256,51,0,1612
1296,6,256,68,1,1620
1307,7,256,79,1,1642
1290,13,256,136,1,1682
1301,7,256,72,0,1629
1305,10,256,126,1,1687
1327,3,256,34,0,1617
1300,5,256,117,1,1673
1285,6,256,70,1,1611
1336,8,256,95,0,1687
1323,10,256,112,0,1691
1324,11,256,121,1,1701
1338,4,256,45,1,1639
1317,5,256,75,0,1648
1326,6,256,72,0,1654
1305,7,256,81,1,1642
1327,7,256,88,0,1671
1313,6,256,75,0,1644
1335,6,256,76,0,1667
1292,7,256,83,0,1631
1323,8,256,83,1,1662
1302,6,256,65,0,1623
1294,9,256,112,1,1662
1297,5,256,54,0,1607
1290,11,256,121,0,1667
1309,9,256,93,1,1658
1308,6,256,78,0,1642
1298,9,256,83,2,1637
1317,7,256,70,0,1643
1283,7,256,88,1,1627
1315,9,256,100,0,1671
1294,7,256,75,1,1625
1312,7,256,87,0,1655
1313,9,256,110,1,1679
1299,0,256,42,0,1597
1327,4,256,39,0,1622
1309,5,256,66,0,1631
1316,4,256,55,0,1627
1309,12,256,150,1,1715
1331,5,256,63,1,1650
1305,5,256,59,0,1620
1313,10,256,141,1,1710
1308,4,256,51,0,1615
1317,5,256,65,0,1638
1321,2,256,31,0,1608
1321,3,256,28,0,1605
1318,8,256,81,0,1655
1325,5,256,55,0,1636
1328,9,256,97,1,1681
1311,7,256,71,1,1638
1324,6,256,67,1,1647
1304,5,256,68,0,1628
1314,5,256,53,1,1623
1338,2,256,20,0,1614
1305,7,256,103,1,1664
1311,11,256,131,0,1698
1327,1,256,21,0,1604
1345,5,256,66,0,1667
1338,7,256,72,1,1666
1336,5,256,66,0,1658
1298,6,256,66,0,1620
1311,9,256,100,0,1667
1306,7,256,80,0,1642
1322,9,256,136,1,1714
1285,3,256,48,1,1589
1311,6,256,73,1,1640
1315,4,256,40,0,1611
1350,9,256,108,1,1714
1309,8,256,87,0,1652
1328,5,256,74,0,1658
1329,8,256,137,0,1722
1316,6,256,67,1,1639
1307,4,256,41,0,1604
1319,8,256,81,0,1656
1330,6,256,70,0,1656
1300,5,256,42,0,1598
1327,9,256,91,1,1674
1296,6,256,66,1,1618
1283,7,256,71,1,1610
1321,5,256,53,0,1630
1321,5,256,76,0,1653
1338,7,256,75,0,1669
1303,10,256,115,0,1674
1287,1,256,22,0,1565
1327,7,256,75,1,1658
1300,8,256,86,0,1642
1288,8,256,77,2,1621
1311,10,256,121,1,1688
1336,9,256,92,0,1684
1323,8,256,103,1,1682
1284,10,256,98,1,1638
1310,5,256,51,0,1617
1312,1,256,26,0,1594
1307,7,256,66,0,1629
1305,4,256,52,0,1613
1306,7,256,70,1,1632
1312,11,256,117,0,1685
1307,10,256,126,1,1689
1293,7,256,73,0,1622
1343,4,256,51,0,1650
1291,2,256,32,0,1579
1316,5,256,59,0,1631
1308,7,256,53,3,1617
1303,6,256,87,0,1646
1309,6,256,67,1,1632
1314,4,256,59,0,1629
1310,9,256,125,0,1691
1312,4,256,27,0,1595
1300,4,256,79,0,1635
1315,7,256,57,1,1628
1329,6,256,89,0,1674
1319,6,256,97,1,1672
1299,10,256,123,1,1678
1307,4,256,57,0,1620
1295,7,256,81,2,1632
1328,7,256,72,0,1656
1329,4,256,72,0,1657
1331,7,256,72,1,1659
1305,9,256,106,0,1667
1320,5,256,65,0,1641
1318,8,256,94,0,1668
1323,5,256,63,0,1642
1333,8,256,85,0,1674
1310,14,256,152,1,1718
1306,5,256,73,0,1635
1307,7,256,119,1,1682
1313,4,256,38,0,1607
1305,6,256,65,0,1626
1309,5,256,78,0,1643
1310,4,256,51,0,1617
1307,7,256,87,1,1650
1326,5,256,81,0,1663
1342,8,256,83,1,1681
1328,4,256,59,0,1643
1296,9,256,110,2,1662
1299,9,256,118,0,1673
1325,4,256,67,0,1648
1327,11,256,117,1,1700
1306,6,256,71,0,1633
1329,7,256,74,0,1659
1338,6,256,65,0,1659
1272,7,256,86,0,1614
1307,7,256,99,2,1662
1289,8,256,115,0,1660
1311,12,256,143,1,1710
1315,8,256,62,2,1633
1322,6,256,53,1,1631
1316,10,256,105,3,1677
1324,6,256,76,0,1656
1332,5,256,56,1,1644
1319,5,256,68,0,1643
1281,5,256,72,0,1609
1287,4,256,49,1,1592
1329,4,256,54,0,1639
1319,6,256,66,0,1641
1309,7,256,82,2,1647
1306,7,256,92,0,1654
1306,6,256,89,0,1651
1342,5,256,93,0,1691
1300,6,256,70,0,1626
1287,6,256,57,1,1600
1304,6,256,58,0,1618
1270,7,256,68,0,1594
1337,6,256,67,1,1660
1310,5,256,38,1,1604
1325,5,256,72,0,1653
1321,5,256,65,1,1642
1305,10,256,102,0,1663
1330,11,256,134,1,1720
1328,3,256,51,0,1635
1305,6,256,83,1,1644
1305,12,256,104,3,1665
1300,5,256,53,0,1609
1325,7,256,123,0,1704
1320,8,256,102,0,1678
1302,7,256,78,0,1636
1327,8,256,90,1,1673
1295,7,256,68,0,1619
1322,6,256,80,1,1658
1307,7,256,73,1,1636
1332,4,256,60,0,1648
1285,6,256,62,1,1603
1314,4,256,74,0,1644
1305,9,256,91,1,1652
1338,10,256,117,1,1711
1300,4,256,39,1,1595
1316,8,256,87,0,1659
1313,6,256,61,1,1630
1321,6,256,60,0,1637
1298,6,256,65,1,1619
1287,7,256,71,0,1614
1338,4,256,62,0,1656
1299,6,256,103,1,1658
1322,6,256,59,1,1637
1297,5,256,86,0,1639
1301,5,256,59,1,1616
1320,1,256,10,1,1586
1303,4,256,71,0,1630
1327,9,256,92,2,1675
1312,10,256,122,1,1690
1320,9,256,89,0,1665
1328,5,256,53,1,1637
1311,4,256,56,0,1623
1330,7,256,78,0,1664
1322,7,256,73,0,1651
1315,7,256,99,0,1670
1312,9,256,95,1,1663
1289,5,256,55,0,1600
1308,9,256,94,1,1658
1311,9,256,108,1,1675
1341,5,256,50,0,1647
1317,9,256,66,1,1639
1319,6,256,72,1,1647
1300,4,256,61,0,1617
1308,6,256,80,0,1644
1301,9,256,86,1,1643
1315,10,256,116,1,1687
1329,8,256,128,0,1713
1334,8,256,70,1,1660
1311,6,256,73,0,1640
1313,7,256,115,1,1684
1350,7,256,71,1,1677
1312,4,256,79,0,1647
1316,6,256,92,0,1664
1260,5,256,64,0,1580
1297,5,256,62,0,1615
1324,7,256,72,1,1652
1303,14,256,152,1,1711
1295,9,256,99,0,1650
1304,6,256,62,0,1622
1303,9,256,84,1,1643
1329,5,256,73,0,1658
1295,8,256,112,1,1663
1291,11,256,109,1,1656
1315,5,256,53,1,1624
1334,5,256,52,1,1642
1286,4,256,55,0,1597
1302,5,256,78,0,1636
1319,3,256,34,0,1609
1292,5,256,69,2,1617
1308,5,256,55,0,1619
1307,6,256,75,1,1638
1336,6,256,72,0,1664
1295,11,256,136,0,1687
1297,3,256,54,0,1607
1339,6,256,74,1,1669
1307,7,256,96,1,1659
1313,5,256,52,0,1621
1330,4,256,64,0,1650
1328,7,256,79,1,1663
1287,4,256,38,1,1581
1315,5,256,68,0,1639
1290,7,256,94,0,1640
1332,8,256,104,0,1692
1292,7,256,79,1,1627
1288,12,256,147,0,1691
1302,10,256,148,0,1706
1334,4,256,53,0,1643
1308,7,256,66,0,1630
1308,5,256,51,0,1615
1302,6,256,74,0,1632
1299,9,256,133,2,1688
1312,5,256,48,2,1616
1285,12,256,140,1,1681
1288,7,256,84,0,1628
1317,6,256,112,0,1685
1318,6,256,65,0,1639
1322,5,256,75,0,1653
1307,7,256,100,1,1663
1287,8,256,97,1,1640
1319,7,256,63,0,1638
1328,14,256,142,1,1726
1311,12,256,129,1,1696
1352,2,256,70,0,1678
1302,7,256,77,0,1635
1314,5,256,76,1,1646
1316,5,256,73,1,1645
1307,4,256,45,0,1608
1310,10,256,116,0,1682
1305,9,256,92,0,1653
1326,5,256,47,0,1629
1311,5,256,80,0,1647
1316,3,256,42,0,1614
1334,10,256,117,0,1707
1312,7,256,76,0,1644
1276,5,256,82,0,1614
1332,5,256,62,2,1650
1337,2,256,30,2,1623
1348,5,256,61,0,1665
1309,6,256,82,1,1647
1324,6,256,71,1,1651
1339,5,256,42,1,1637
1305,8,256,92,1,1653
1298,8,256,100,0,1654
1302,9,256,92,0,1650
1310,8,256,82,1,1648
1315,3,256,30,0,1601
1295,4,256,38,0,1589
1287,9,256,119,0,1662
1289,4,256,49,0,1594
1318,7,256,93,0,1667
1310,11,256,145,0,1711
1301,7,256,73,1,1630
1315,5,256,62,0,1633
1308,7,256,57,2,1621
1350,7,256,87,0,1693
1299,6,256,92,0,1647
1288,8,256,72,1,1616
1302,5,256,84,0,1642
1293,3,256,28,1,1577
1307,5,256,39,1,1602
1312,6,256,58,0,1626
1283,7,256,107,1,1646
1318,5,256,54,0,1628
1302,8,256,107,0,1665
1289,5,256,95,0,1640
1332,7,256,95,0,1683
1305,10,256,92,1,1653
1336,8,256,103,0,1695
1302,7,256,70,0,1628
1298,7,256,71,0,1625
1297,6,256,74,0,1627
1318,5,256,69,1,1643
1301,3,256,72,0,1629
1327,11,256,110,0,1693
1321,7,256,94,0,1671
1299,4,256,81,2,1636
1290,5,256,62,0,1608
1309,3,256,65,1,1630
1271,9,256,79,1,1606
1295,7,256,85,1,1636
1327,6,256,82,1,1665
1321,8,256,78,1,1655
1312,9,256,84,3,1652
1328,6,256,60,0,1644
1313,4,256,53,0,1622
1321,11,256,129,0,1706
1301,6,256,67,0,1624
1317,5,256,50,0,1623
1338,7,256,73,2,1667
1335,3,256,31,0,1622
1317,6,256,64,0,1637
1297,14,256,169,1,1722
1323,6,256,102,0,1681
1302,9,256,125,0,1683
1306,10,256,121,0,1683
1296,9,256,100,1,1652
1309,9,256,99,1,1664
1329,8,256,91,2,1676
1317,6,256,62,0,1635
1327,7,256,73,0,1656
1312,4,256,43,1,1611
1308,3,256,33,0,1597
1285,6,256,59,0,1600
1308,6,256,64,1,1628
1310,7,256,80,1,1646
1309,10,256,101,1,1666
1321,5,256,48,0,1625
1305,7,256,106,0,1667
1299,4,256,39,0,1594
1327,5,256,51,1,1634
1295,8,256,108,0,1659
1319,5,256,58,0,1633
1299,5,256,71,0,1626
1313,8,256,80,0,1649
1305,6,256,79,1,1640
1314,11,256,114,2,1684
1306,8,256,80,2,1642
1312,6,256,98,0,1666
1324,6,256,67,1,1647
1311,7,256,70,0,1637
1318,4,256,66,1,1640
1301,9,256,102,1,1659
1313,3,256,45,0,1614
1316,5,256,83,0,1655
1314,6,256,84,1,1654
1292,2,256,40,0,1588
1299,9,256,120,1,1675
1306,11,256,116,0,1678
1302,7,256,69,1,1627
1308,5,256,60,0,1624
1326,7,256,77,0,1659
1350,6,256,76,0,1682
1305,9,256,99,1,1660
1333,6,256,86,0,1675
1307,5,256,56,2,1619
1322,8,256,94,1,1672
1319,4,256,61,1,1636
1313,6,256,62,0,1631
1311,6,256,60,0,1627
1292,7,256,65,2,1613
1308,4,256,52,0,1616
1304,9,256,127,0,1687
1302,6,256,63,0,1621
1314,5,256,71,1,1641
1295,8,256,82,2,1633
1301,5,256,41,1,1598
1329,5,256,55,0,1640
1307,6,256,72,2,1635
1291,5,256,51,0,1598
1286,7,256,94,0,1636
1279,11,256,135,0,1670
1327,6,256,75,0,1658
1329,5,256,54,0,1639
1303,5,256,51,0,1610
1301,11,256,113,0,1670
1313,7,256,84,0,1653
1322,10,256,112,0,1690
1296,4,256,43,0,1595
1315,5,256,60,0,1631
1351,7,256,84,1,1691
1324,4,256,70,0,1650
1308,5,256,51,0,1615
1260,7,256,83,0,1599
1318,7,256,96,0,1670
1308,8,256,93,1,1657
1333,7,256,66,1,1655
1312,3,256,36,0,1604
1301,5,256,63,0,1620
1323,11,256,121,0,1700
1289,6,256,74,0,1619
1308,12,256,131,0,1695
1321,6,256,71,1,1648
1311,6,256,59,1,1626
1295,5,256,89,0,1640
1292,6,256,52,1,1600
1311,9,256,107,3,1674
1303,6,256,93,0,1652
1297,8,256,69,1,1622
1322,9,256,119,1,1697
1290,4,256,47,0,1593
1316,5,256,67,0,1639
1320,5,256,66,1,1642
1318,10,256,108,0,1682
1296,3,256,48,0,1600
1325,7,256,75,2,1656
1313,6,256,73,1,1642
1294,8,256,76,2,1626
1316,6,256,82,0,1654
1331,7,256,82,0,1669
1309,6,256,65,0,1630
1310,6,256,69,0,1635
1313,8,256,74,0,1643
1318,8,256,95,2,1669
1289,6,256,76,1,1621
1326,8,256,105,0,1687
1329,8,256,113,0,1698
1280,10,256,120,1,1656
1304,5,256,52,0,1612
1288,3,256,47,1,1591
1315,6,256,85,0,1656
1279,5,256,63,0,1598
1331,7,256,59,0,1646
1303,6,256,75,0,1634
1312,6,256,69,1,1637
1296,7,256,63,0,1615
1300,8,256,120,0,1676
1311,5,256,62,1,1629
