recovery_query,ori_err_cof,query_with_vote,err_cof
1309,8,3939,0
1299,8,3909,1
1295,10,3891,0
1282,7,3855,2
1325,10,3975,0
1338,19,4029,0
1329,10,3996,1
1298,13,3870,0
1298,10,3900,0
1297,14,3891,1
1309,18,3951,0
1318,10,3957,0
1302,16,3924,1
1312,19,3954,0
1326,12,4002,0
1306,13,3933,0
1305,11,3915,1
1295,11,3906,0
1317,14,3960,1
1332,16,3987,1
1311,17,3942,0
1293,10,3879,0
1333,20,4005,1
1298,19,3897,0
1293,13,3885,1
1294,10,3888,0
1319,10,3972,0
1317,9,3945,0
1278,11,3852,2
1317,9,3954,0
1306,8,3903,1
1303,14,3915,0
1312,16,3960,0
1280,13,3843,1
1306,20,3909,1
1310,16,3954,1
1309,12,3936,0
1324,14,3981,1
1306,14,3948,1
1308,6,3933,0
1324,13,3987,0
1292,9,3870,0
1286,14,3879,0
1302,7,3897,0
1299,11,3900,0
1296,14,3918,0
1321,11,3969,0
1279,8,3834,0
1305,19,3945,1
1302,15,3909,1
1305,12,3924,0
1302,17,3930,0
1315,10,3945,2
1287,16,3873,0
1318,8,3960,0
1296,23,3867,0
1302,6,3900,0
1312,7,3942,0
1316,14,3990,1
1303,13,3918,0
1275,17,3840,1
1318,11,3951,1
1317,18,3972,0
1318,13,3945,0
1306,12,3927,0
1329,7,3996,1
1293,9,3885,0
1321,14,3960,1
1338,12,4008,0
1286,12,3864,0
1313,12,3948,0
1286,12,3885,0
1310,8,3927,0
1338,21,4023,2
1307,14,3918,0
1300,11,3930,0
1290,7,3870,1
1303,19,3936,0
1316,12,3960,0
1309,17,3918,0
1323,7,3972,1
1315,8,3945,1
1304,10,3915,1
1342,13,4029,0
1300,15,3900,0
1324,11,3990,0
1320,16,3975,1
1308,11,3939,0
1300,12,3912,0
1313,18,3954,0
1318,13,3951,0
1291,11,3885,2
1296,11,3894,0
1305,14,3930,1
1311,18,3933,0
1300,9,3900,0
1285,10,3867,1
1290,9,3882,1
1349,17,4047,0
1332,11,3993,0
1306,14,3924,0
1316,10,3948,1
1289,17,3891,0
1320,12,3972,2
1320,18,3966,0
1334,14,3987,0
1318,13,3957,0
1307,5,3918,2
1329,12,3993,0
1340,21,4020,1
1328,14,3999,0
1293,15,3888,2
1322,11,3981,1
1311,10,3945,0
1319,12,3960,0
1298,8,3906,0
1296,16,3885,1
1337,15,4023,0
1313,6,3951,0
1304,13,3918,0
1294,16,3894,0
1346,9,4035,0
1290,11,3876,0
1347,11,4050,1
1313,10,3939,0
1283,13,3864,1
1298,19,3909,0
1308,21,3936,0
1280,11,3849,0
1320,8,3966,0
1304,19,3906,0
1323,12,3975,0
1326,11,3969,2
1313,13,3936,1
1300,11,3903,1
1337,12,4029,0
1318,20,3978,0
1303,15,3918,1
1310,14,3939,1
1325,17,4020,0
1314,9,3942,0
1304,13,3909,1
1327,11,3987,1
1323,10,3981,1
1323,12,3963,0
1293,11,3882,2
1283,13,3840,0
1300,13,3924,0
1310,12,3942,0
1318,11,3960,1
1290,15,3885,0
1302,18,3918,0
1331,14,3990,1
1332,15,3993,0
1275,9,3834,1
1294,14,3870,0
1307,14,3924,0
1291,8,3864,0
1332,7,4002,2
1311,20,3960,0
1246,10,3738,1
1341,10,4038,0
1314,14,3939,0
1291,11,3888,1
1329,7,3996,0
1328,15,3978,0
1312,14,3939,0
1297,12,3876,0
1307,12,3933,0
1320,12,3975,0
1311,16,3939,1
1302,11,3903,0
1314,14,3954,0
1292,12,3891,0
1308,14,3924,0
1319,16,3960,0
1315,8,3945,0
1285,8,3867,0
1305,15,3912,0
1325,10,3981,0
1320,10,3948,1
1287,12,3864,0
1318,13,3960,0
1319,10,3960,0
1305,14,3927,0
1302,15,3915,0
1314,17,3969,0
1279,11,3849,0
1342,7,4038,1
1313,12,3960,1
1316,18,3957,1
1269,10,3822,0
1323,14,3972,0
1308,17,3939,0
1341,12,4026,0
1310,19,3957,0
1315,7,3942,0
1326,13,3984,0
1298,15,3900,0
1324,8,3966,0
1291,16,3903,0
1298,10,3882,1
1316,13,3966,0
1313,14,3930,1
1291,11,3873,0
1307,18,3921,1
1310,11,3948,0
1321,14,3966,0
1316,10,3957,1
1302,20,3909,0
1294,16,3888,0
1307,20,3927,0
1302,15,3909,0
1275,10,3828,1
1308,9,3918,0
1303,13,3918,0
1281,11,3852,0
1293,8,3882,0
1312,10,3963,0
1344,10,4029,0
1294,16,3891,0
1284,9,3864,0
1291,9,3876,0
1303,16,3909,0
1300,14,3912,0
1315,16,3963,0
1279,15,3837,0
1319,14,3960,2
1302,18,3897,1
1335,9,4008,1
1285,11,3867,0
1290,14,3876,0
1304,10,3924,0
1329,10,3981,0
1288,16,3876,0
1302,11,3912,0
1317,17,3975,0
1320,17,3981,1
1273,15,3846,0
1292,10,3882,1
1311,12,3939,1
1294,17,3909,0
1295,16,3891,1
1285,17,3894,2
1311,20,3936,3
1279,9,3837,1
1288,10,3873,0
1302,12,3912,1
1313,15,3933,1
1313,14,3939,0
1307,12,3915,1
1313,6,3930,1
1349,13,4032,0
1301,8,3906,0
1293,17,3879,1
1287,16,3858,2
1309,12,3954,0
1336,15,4005,0
1300,16,3915,1
1331,19,4005,0
1340,12,4023,0
1323,14,3975,0
1275,14,3828,0
1317,13,3972,1
1308,21,3942,2
1307,16,3930,0
1302,12,3888,2
1298,21,3894,0
1294,9,3876,0
1295,11,3888,0
1329,19,3996,1
1310,14,3942,0
1321,18,3963,0
1286,10,3852,1
1277,6,3834,1
1293,8,3885,0
1311,13,3930,0
1320,18,3984,0
1316,12,3969,0
1320,12,3957,0
1318,12,3957,1
1311,21,3960,0
1330,22,3990,0
1319,13,3951,0
1318,11,3963,1
1304,7,3927,0
1314,9,3945,0
1320,15,3951,2
1315,9,3957,1
1297,9,3891,1
1324,11,3966,0
1293,20,3897,1
1323,15,3981,0
1294,12,3888,0
1324,15,3969,0
1323,15,3969,0
1324,12,3990,0
1289,23,3873,0
1299,11,3918,0
1325,16,3966,0
1292,16,3903,0
1315,19,3948,2
1286,11,3864,0
1316,20,3948,0
1314,11,3948,0
1320,20,3960,0
1319,7,3960,0
1293,16,3894,0
1309,16,3930,1
1345,18,4023,0
1299,14,3903,2
1321,12,3960,0
1300,10,3906,0
1301,7,3897,0
1328,12,3990,0
1311,14,3924,0
1336,15,4014,0
1276,16,3825,0
1333,7,4005,0
1297,13,3894,0
1320,6,3960,1
1300,16,3921,1
1314,13,3951,0
1318,14,3963,0
1318,4,3957,1
1322,12,3975,0
1329,16,4011,0
1300,13,3918,1
1283,16,3861,1
1343,12,4014,0
1323,22,3960,0
1308,20,3924,1
1316,11,3963,1
1325,11,3978,0
1344,14,4047,0
1309,10,3936,0
1277,9,3819,0
1330,15,4014,0
1305,14,3927,0
1308,12,3930,0
1325,18,3987,1
1312,19,3960,0
1328,11,3972,0
1324,15,4002,0
1311,19,3924,1
1321,14,3963,0
1294,17,3915,1
1292,6,3885,1
1327,19,4002,1
1296,10,3885,0
1324,14,3990,0
1297,9,3885,0
1300,13,3897,1
1298,10,3897,1
1291,11,3882,0
1329,12,3978,0
1313,13,3945,0
1285,10,3855,0
1295,17,3912,1
1316,19,3966,0
1305,11,3945,0
1335,11,3999,0
1318,14,3966,0
1322,16,3975,0
1308,15,3927,1
1331,8,3993,0
1311,18,3942,0
1318,9,3954,0
1293,12,3879,0
1286,10,3897,0
1310,6,3921,0
1277,16,3837,1
1332,13,3993,0
1318,17,3954,0
1302,14,3927,2
1329,13,3981,0
1299,14,3894,0
1314,8,3951,0
1316,12,3951,0
1323,15,3945,1
1335,13,4005,0
1325,13,3984,0
1344,15,4038,1
1300,10,3915,0
1294,6,3885,0
1317,13,3948,2
1297,20,3912,0
1307,10,3927,0
1304,10,3921,1
1321,16,3972,0
1297,16,3894,1
1289,12,3888,0
1302,18,3909,1
1316,13,3960,0
1328,9,4002,0
1293,11,3870,1
1301,19,3924,0
1294,13,3900,0
1303,12,3906,0
1294,10,3894,0
1289,15,3867,0
1337,11,4020,0
1315,18,3960,0
1280,19,3846,1
1295,9,3906,0
1327,17,3984,0
1293,8,3885,0
1316,11,3951,0
1334,17,4023,0
1299,12,3903,1
1350,7,4053,1
1306,14,3933,0
1299,16,3900,0
1306,11,3915,0
1330,14,4014,0
1319,15,3948,0
1313,16,3936,0
1276,4,3831,0
1314,23,3933,0
1288,16,3885,0
1316,19,3951,0
1291,9,3870,1
1312,19,3933,0
1328,7,3993,1
1305,9,3915,1
1290,17,3864,0
1289,12,3876,0
1329,10,3990,0
1281,8,3840,0
1314,11,3954,0
1292,12,3882,2
1337,15,4005,0
1330,17,3999,1
1301,16,3906,1
1311,11,3945,0
1280,11,3840,0
1308,5,3921,0
1317,10,3957,1
1301,18,3918,1
1311,9,3939,0
1312,13,3927,1
1303,15,3915,0
1333,15,3981,1
1287,15,3870,1
1333,13,4017,1
1289,12,3864,0
1291,16,3891,0
1338,13,4020,0
1332,11,4008,0
1299,19,3909,0
1326,11,3978,0
1323,15,3972,0
1340,13,4029,0
1304,13,3921,1
1313,14,3936,0
1311,10,3945,1
1319,17,3948,0
1290,17,3903,0
1322,16,3984,0
1313,21,3957,0
1291,14,3882,0
1306,21,3927,1
1316,8,3960,0
1325,14,3966,1
1301,22,3903,2
1322,8,3957,0
1342,14,4053,2
1315,15,3963,0
1298,15,3912,0
1328,15,3999,0
1284,10,3867,0
1311,15,3945,1
1322,14,3972,0
1306,14,3942,0
1334,14,4017,0
1298,8,3897,0
1292,14,3882,1
1329,9,3981,1
1327,8,3987,0
1285,7,3870,0
1313,14,3948,0
1343,8,4032,1
1307,18,3900,2
1337,16,4017,2
1310,14,3939,1
1302,10,3918,1
1301,12,3894,0
1318,11,3966,1
1342,15,4011,0
1287,8,3864,0
1300,21,3909,0
1312,15,3933,1
1330,11,3987,0
1305,14,3915,0
1302,10,3915,0
1318,19,3963,0
1309,13,3921,3
1337,16,4023,0
1300,8,3906,0
1305,12,3909,0
1313,11,3927,1
1341,12,4020,0
1295,14,3870,0
1295,20,3897,0
1313,14,3933,0
1316,14,3951,0
1300,12,3921,0
1309,10,3909,1
1307,6,3918,1
1295,15,3882,0
1342,9,4029,1
1306,12,3927,0
1325,13,3966,0
1306,9,3927,1
1279,14,3855,0
1300,14,3900,1
1337,14,4029,0
1286,16,3858,0
1303,10,3936,1
1298,10,3903,2
1303,8,3906,1
1297,16,3918,0
1304,12,3915,2
1298,11,3906,0
1327,14,3999,0
1296,14,3897,1
1328,12,4011,0
1296,7,3894,0
1284,16,3852,0
1302,11,3921,0
1321,14,3978,0
1281,20,3843,0
1294,16,3873,1
1311,14,3921,0
1273,13,3831,0
1327,17,3987,1
1327,12,3999,2
1315,15,3966,0
1305,15,3927,1
1312,20,3924,0
1332,23,4023,0
1286,10,3852,0
1308,18,3930,0
1324,13,3981,2
1307,15,3912,1
1302,10,3909,1
1331,11,3978,0
1321,13,3966,0
1306,12,3921,0
1331,12,3993,0
1300,16,3903,1
1337,20,4035,1
1317,10,3948,1
1316,11,3954,0
1324,17,3975,0
1331,6,3993,1
1317,11,3957,0
1308,13,3924,1
1316,12,3945,0
1322,12,3966,0
1327,12,3996,1
1320,18,3981,0
1303,13,3909,0
1299,10,3897,1
1320,12,3969,0
1310,17,3948,0
1315,10,3945,0
1322,10,3966,2
1263,10,3771,0
1321,11,3981,1
1296,14,3900,0
1326,13,3975,1
1309,13,3936,0
1306,19,3924,0
1309,15,3939,0
1337,18,4023,0
1315,11,3945,2
1321,23,3957,0
1298,12,3924,0
1308,13,3936,2
1310,7,3933,0
1311,10,3936,0
1307,11,3933,1
1300,14,3918,0
1282,14,3858,0
1269,14,3831,0
1313,17,3960,0
1295,14,3888,0
1302,13,3933,1
1333,10,4014,1
1307,4,3930,1
1301,15,3921,0
1283,12,3873,0
1310,8,3930,0
1309,15,3933,0
1314,14,3963,0
1277,19,3846,0
1325,10,3972,0
1317,19,3936,0
1310,5,3936,0
1319,15,3978,1
1315,11,3942,0
1317,10,3963,0
1321,17,3954,0
1321,13,3981,1
1309,12,3924,0
1340,15,3999,1
1298,11,3891,2
1313,12,3945,0
1302,14,3918,0
1321,12,3960,0
1317,6,3960,1
1295,14,3897,0
1311,11,3930,1
1324,8,3975,0
1318,17,3957,0
1331,11,3996,0
1294,14,3873,0
1344,13,4029,1
1316,20,3954,0
1302,13,3915,1
1315,16,3942,0
1307,14,3954,0
1300,16,3918,0
1303,10,3903,1
1304,13,3903,0
1292,16,3882,0
1308,13,3927,1
1309,6,3942,0
1351,9,4056,1
1328,15,3999,0
1276,14,3828,0
1324,14,3990,1
1313,9,3963,1
1321,17,3963,1
1317,6,3942,0
1277,10,3822,0
1323,16,3993,0
1297,12,3900,1
1308,11,3936,1
1305,11,3918,0
1312,10,3942,0
1311,16,3921,0
1307,12,3936,1
1340,9,4041,0
1329,12,3990,1
1309,10,3945,0
1311,16,3951,1
1318,17,3963,2
1319,19,3975,0
1301,12,3915,0
1326,19,3987,0
1320,14,3966,0
1317,9,3960,0
1306,20,3927,0
1325,13,3984,1
1320,13,3957,1
1318,15,3969,1
1292,14,3870,1
1317,20,3945,0
1309,16,3939,1
1310,14,3915,1
1306,14,3909,0
1316,20,3978,0
1309,18,3966,0
1321,11,3969,0
1311,17,3933,1
1296,18,3906,0
1274,13,3828,2
1306,13,3921,0
1298,15,3882,0
1306,12,3918,1
1288,9,3858,0
1342,7,4023,1
1288,21,3888,0
1311,19,3936,2
1291,17,3870,0
1293,12,3888,1
1306,13,3936,1
1305,12,3918,0
1323,9,3984,0
1303,19,3903,0
1322,15,3960,0
1296,12,3900,0
1328,14,3993,0
1307,17,3930,0
1310,13,3936,0
1293,9,3894,0
1284,8,3849,0
1306,9,3939,0
1297,17,3897,0
1281,10,3840,0
1293,9,3876,1
1306,20,3930,1
1279,6,3834,0
1283,18,3852,1
1322,14,3975,0
1297,17,3909,1
1282,16,3873,2
1295,14,3909,1
1290,17,3885,0
1295,15,3903,2
1300,12,3903,1
1298,12,3891,0
1296,11,3906,0
1307,8,3918,2
1299,11,3894,1
1325,15,3984,1
1280,12,3849,0
1356,16,4095,0
1327,7,3981,0
1299,10,3906,0
1292,13,3882,0
1294,7,3891,0
1297,9,3894,0
1296,17,3900,1
1321,11,3972,1
1327,13,3987,0
1311,18,3924,0
1295,16,3906,0
1298,11,3888,0
1331,12,3984,0
1324,16,3960,2
1314,16,3942,0
1333,11,4005,0
1297,14,3888,0
1335,13,4029,0
1310,11,3960,0
1302,9,3909,1
1279,10,3855,1
1324,10,3966,0
1317,16,3945,0
1336,15,4011,0
1314,20,3966,0
1286,6,3855,0
1302,7,3912,0
1350,13,4038,0
1331,11,3993,1
1322,18,3954,0
1295,17,3906,1
1305,13,3933,0
1311,14,3930,1
1305,10,3924,0
1296,17,3882,0
1315,12,3954,0
1308,8,3927,0
1293,12,3891,0
1312,15,3924,1
1320,14,3945,1
1297,10,3897,0
1340,13,4029,0
1293,19,3915,1
1294,18,3906,1
1317,19,3969,1
1322,15,3969,0
1308,12,3924,0
1322,14,3969,0
1314,16,3948,1
1328,16,3975,1
1308,11,3933,0
1300,13,3897,0
1287,13,3882,1
1324,12,3978,0
1312,16,3948,0
1313,8,3930,1
1304,10,3915,1
1324,19,3963,0
1307,16,3939,1
1300,13,3924,0
1306,13,3921,1
1314,11,3942,0
1280,16,3843,1
1314,9,3957,0
1328,12,3990,0
1300,13,3909,0
1334,16,4014,0
1321,11,3963,1
1314,12,3954,0
1343,9,4038,0
1283,11,3867,0
1320,7,3963,0
1312,9,3948,1
1306,13,3924,0
1301,13,3924,0
1314,15,3972,0
1321,13,3960,1
1337,11,4005,0
1306,14,3924,0
1301,15,3909,1
1307,10,3921,0
1337,14,4026,0
1299,13,3900,1
1302,15,3903,2
1319,15,3966,3
1293,11,3879,0
1316,7,3951,0
1303,19,3930,1
1300,19,3906,0
1304,11,3939,0
1304,17,3933,0
1286,12,3861,0
1312,14,3951,0
1310,15,3930,0
1321,13,3963,1
1304,19,3930,0
1321,12,3963,0
1307,11,3930,1
1320,21,3969,0
1318,14,3948,0
1305,13,3915,0
1314,10,3945,0
1293,12,3873,0
1323,14,3969,0
1321,8,3948,1
1340,8,4023,0
1338,15,3999,0
1312,8,3936,0
1318,14,3963,2
1305,13,3912,1
1294,19,3912,0
1306,14,3900,1
1310,10,3936,0
1283,11,3849,0
1304,7,3906,0
1309,9,3924,0
1300,13,3897,0
1280,11,3861,1
1302,15,3918,2
1318,12,3966,0
1305,18,3927,1
1301,12,3903,1
1323,15,3984,0
1314,12,3957,0
1339,13,4017,0
1306,9,3918,1
1321,11,3972,0
1298,12,3894,0
1306,7,3927,1
1316,11,3948,1
1301,11,3936,0
1307,11,3936,0
1308,16,3939,0
1302,15,3909,2
1326,20,4002,0
1321,9,3963,0
1323,19,3978,1
1332,13,3984,0
1292,12,3882,0
1310,16,3948,0
1296,9,3891,0
1313,10,3942,0
1327,13,3990,0
1326,16,3987,0
1305,17,3915,1
1324,14,3981,0
1308,21,3930,1
1309,9,3927,0
1282,7,3837,1
1309,11,3933,0
1306,8,3909,0
1316,12,3939,0
1314,12,3939,0
1311,14,3951,0
1288,15,3861,0
1300,12,3906,1
1327,15,3990,0
1297,20,3906,0
1319,9,3960,1
1324,9,3984,0
1300,10,3900,0
1305,15,3927,0
1279,8,3840,0
1323,13,3981,0
1320,14,3972,1
1302,14,3900,0
1304,16,3918,0
1310,14,3912,1
1262,12,3798,0
1307,18,3915,0
1330,9,3996,0
1321,11,3960,1
1289,17,3867,0
1286,11,3855,0
1286,15,3876,0
1305,8,3915,0
1324,14,3987,0
1313,12,3948,2
1305,17,3915,0
1317,13,3963,0
1301,15,3921,1
1318,14,3960,0
1331,8,3993,0
1322,12,3972,0
1332,12,3996,1
1295,7,3888,1
1299,13,3921,2
1328,10,3981,0
1317,10,3963,0
1322,13,3984,1
1289,14,3873,0
1315,14,3942,1
1301,12,3909,1
1307,18,3927,0
1298,16,3927,0
1301,14,3903,0
1336,16,4026,0
1305,17,3924,0
1301,14,3915,0
1327,15,3990,1
1318,18,3969,1
1306,14,3924,0
1315,11,3972,2
1340,17,4023,0
1322,8,3984,1
1313,14,3945,0
1307,10,3951,0
1310,13,3921,0
1324,14,3969,2
1311,14,3936,0
1316,12,3942,1
1328,14,4002,0
1301,14,3915,0
1322,15,3960,0
1315,14,3957,0
1320,20,3963,0
1313,13,3957,0
1286,7,3867,0
1315,13,3948,0
1294,13,3891,0
1300,8,3906,0
1302,11,3918,0
1304,13,3924,0
1340,13,3996,1
1328,8,3987,0
1315,5,3951,0
1316,7,3939,1
1322,15,3972,0
1292,13,3864,1
1338,12,4014,0
1314,8,3954,0
1290,15,3876,0
1324,21,3975,0
1295,18,3879,0
1290,15,3864,0
1318,16,3978,1
1305,14,3927,1
1312,13,3933,1
1309,16,3939,0
1321,7,3966,0
1322,6,3978,1
1319,16,3987,1
1328,12,3993,0
1319,14,3960,0
1317,10,3969,0
1324,15,3972,0
1351,9,4059,0
1320,11,3957,1
1310,22,3936,0
1313,13,3951,0
1304,16,3936,0
1295,11,3894,0
1295,13,3906,1
1299,12,3909,0
1308,7,3921,1
1299,11,3915,1
1324,8,3987,0
1331,16,4026,2
1317,13,3945,1
1312,20,3954,0
1304,9,3915,2
1307,6,3927,0
1300,15,3918,0
1301,7,3909,1
1277,18,3846,0
1327,5,3981,0
1325,15,3972,0
1318,14,3981,0
1340,23,4041,0
1304,9,3924,0
1346,7,4050,0
1298,14,3903,0
1296,23,3927,0
1307,7,3924,0
1295,10,3894,1
1328,13,3984,0
1319,20,3987,0
1313,10,3945,0
1308,17,3936,2
1313,13,3957,0
1301,10,3906,0
1341,16,4038,0
1311,9,3915,2
1325,15,3954,1
1334,17,4008,1
1315,9,3954,0
1331,12,3987,1
1297,21,3891,0
1310,10,3936,0
1308,13,3921,0
1310,10,3933,0
1306,14,3927,0
1303,8,3924,0
1319,12,3954,1
1314,9,3939,1
1287,12,3861,0
1303,12,3918,0
1302,9,3915,0
1314,8,3957,0
1326,11,3990,0
1334,12,3990,1
1289,13,3879,0
1315,10,3966,1
1301,7,3915,0
1309,9,3942,0
1317,7,3954,0
1322,10,3969,0
1316,13,3948,0
1303,18,3927,0
1317,18,3957,1
1333,19,4002,0
1309,20,3933,0
1314,14,3948,0
1303,15,3936,0
1295,17,3915,1
1326,11,3987,0
1345,11,4041,0
1293,12,3900,0
1305,11,3921,0
1308,12,3924,0
1326,11,3975,1
1323,9,3978,1
1305,8,3939,0
1333,12,3993,1
1304,22,3924,0
1301,14,3933,1
1306,14,3918,1
1311,11,3951,0
1308,16,3927,0
1344,16,4032,0
1319,13,3957,1
1318,11,3948,0
1339,18,4014,0
1299,9,3909,1
1323,12,3954,0
1286,8,3864,1
1294,13,3891,3
1322,9,3966,0
1320,13,3963,1
1296,21,3927,0
1292,11,3873,2
1302,7,3918,0
1310,13,3924,0
1316,10,3960,0
1303,14,3921,0
1288,15,3882,0
1307,15,3912,0
1282,10,3864,0
1288,18,3876,1
1298,14,3903,1
1342,9,4032,1
1301,17,3906,0
1328,12,3993,1
1291,16,3888,0
1344,12,4035,2
1314,24,3912,0
1298,13,3930,0
1303,18,3909,0
1309,14,3924,1
1277,10,3828,0
1320,18,3963,1
1308,12,3933,0
1288,10,3873,0
1324,11,3969,0
1288,16,3861,0
1292,9,3879,0
1314,20,3948,1
1314,11,3966,3
1298,11,3894,0
1308,9,3918,0
1286,13,3855,0
1318,14,3987,0
1341,19,4023,0
1311,15,3942,0
1304,12,3909,1
1330,12,4011,0
1301,14,3930,1
1289,16,3876,0
1300,9,3897,0
1306,15,3927,0
1341,14,4023,0
1306,11,3930,1
1298,14,3912,1
1325,8,3984,2
1321,20,3969,0
1294,10,3882,1
1335,13,3993,1
1322,12,3963,0
1296,10,3903,1
1297,12,3891,0
1307,16,3915,0
1338,16,4008,1
1284,15,3882,1
1313,11,3936,0
1332,15,4011,0
1317,14,3954,0
1327,11,3990,0
1306,16,3918,0
1286,8,3864,1
1315,14,3954,0
1317,18,3957,1
1307,12,3933,0
1325,10,3984,0
1329,14,3987,0
1301,11,3903,0
1333,18,4008,0
1312,10,3927,0
1319,10,3966,0
1309,12,3933,1
1327,7,3972,0
1315,15,3954,0
1329,12,3978,0
1309,14,3939,0
1320,13,3981,1
1319,15,3963,0
1289,18,3900,1
1320,13,3975,0
1319,11,3966,0
1328,10,3990,1
1306,19,3933,1
1333,15,4005,0
1301,9,3915,1
1301,9,3897,2
1308,12,3924,1
1301,9,3903,2
1315,16,3939,0
1304,9,3912,0
1304,17,3915,0
1301,17,3894,0
1320,12,3954,0
1327,19,3993,0
1320,15,3981,1
1341,17,4038,1
1323,12,3987,0
1295,11,3891,0
1320,14,3966,0
1322,17,3948,0
1305,10,3921,0
1313,14,3960,0
1316,15,3966,0
1297,19,3888,0
1322,12,3975,0
1286,11,3873,1
1319,11,3954,1
1308,18,3918,0
1347,12,4035,1
1295,11,3885,0
1318,9,3960,0
1288,12,3885,0
1308,16,3936,0
1344,17,4047,1
1304,14,3906,0
1335,4,4002,2
1329,17,4005,2
1326,15,3969,1
1333,11,3993,0
1298,11,3885,0
1331,15,4008,1
1324,8,3963,0
1285,16,3858,0
1322,14,3978,2
1296,8,3891,0
1317,22,3969,0
1300,16,3900,0
1326,10,3984,0
1320,18,3972,1
1304,12,3939,2
1323,13,3966,0
1319,11,3966,0
1301,13,3927,0
1287,18,3870,1
1312,16,3939,0
1280,12,3843,2
1297,5,3903,0
1314,16,3969,1
1290,9,3864,0
1314,14,3927,0
1308,13,3948,1
1331,16,3996,0
1289,13,3873,1
1317,13,3966,0
1345,16,4077,0
1302,14,3900,0
1329,17,4005,0
1319,16,3969,0
1280,13,3843,1
1293,16,3891,0
1310,9,3933,1
1277,12,3846,0
1303,13,3909,0
1313,14,3951,0
1314,12,3945,2
1295,17,3897,0
1309,13,3927,0
1320,12,3966,0
1315,11,3954,0
1332,9,3993,0
1309,9,3927,0
1309,14,3933,0
1311,12,3960,0
1332,11,3996,0
1316,15,3987,1
1315,20,3951,1
1294,11,3879,0
1314,14,3948,0
1309,9,3924,1
1307,11,3915,1
1328,14,3993,0
1342,14,4026,0
1311,11,3948,1
1338,11,4002,1
1303,10,3900,0
1305,13,3921,0
1303,10,3906,0
1326,14,3984,0
1315,22,3933,1
1330,12,4002,1
1321,15,3990,1
1303,21,3936,1
1305,6,3924,0
1299,10,3909,0
1315,15,3963,1
1288,13,3867,0
1308,11,3933,1
1310,8,3942,0
1300,10,3906,0
1337,22,4005,1
1347,9,4059,0
1308,14,3933,0
1312,10,3945,0
1303,18,3924,0
1309,14,3939,1
1308,12,3933,0
1303,7,3912,1
1293,12,3891,0
1312,9,3942,0
1306,6,3918,1
1303,19,3897,0
1298,9,3903,0
1316,8,3957,1
1323,10,3966,1
1289,13,3846,0
1315,11,3942,1
1279,13,3840,0
1331,22,4026,0
1312,15,3948,0
1340,11,4032,1
1288,16,3861,0
1276,10,3834,0
1322,18,3969,2
1333,11,4011,0
1328,16,3981,0
1316,20,3957,0
1289,12,3882,0
1306,6,3906,0
1316,8,3963,0
1269,12,3810,0
1311,16,3951,0
1343,17,4065,2
1301,12,3903,0
1297,18,3888,0
1320,12,3963,0
1295,12,3873,0
1328,17,4005,0
1332,15,3999,1
1316,18,3966,0
1300,13,3891,0
1319,12,3957,1
1329,20,3987,0
1307,11,3927,2
1303,19,3921,0
1305,13,3921,1
1273,15,3840,0
1293,11,3906,1
1302,11,3909,1
1305,13,3906,0
1307,15,3933,0
1324,16,3960,0
1298,16,3891,0
1295,12,3891,0
1299,14,3903,1
1301,12,3906,1
1316,19,3951,0
1303,10,3900,0
1318,13,3966,0
1294,13,3891,0
1289,12,3879,0
1302,16,3897,0
1296,17,3900,2
1301,10,3909,0
1329,14,4002,1
1345,15,4038,0
1299,14,3921,1
1316,15,3960,1
1332,14,3996,0
1302,15,3909,1
1296,17,3909,0
1307,12,3924,0
1299,11,3912,0
1329,8,3984,2
1288,12,3861,0
1304,14,3918,0
1292,12,3873,0
1320,10,3975,1
1308,17,3936,1
1330,11,3993,0
1321,11,3960,0
1319,11,3963,1
1302,14,3903,0
1329,16,3996,0
1331,11,4005,0
1304,20,3933,1
1306,19,3921,0
1294,17,3897,0
1291,16,3870,0
1302,23,3936,0
1305,12,3924,0
1282,21,3846,0
1317,18,3966,0
1338,13,4035,0
1282,10,3828,0
1294,14,3891,1
1320,15,3975,1
1346,15,4044,1
1293,15,3873,0
1310,19,3930,2
1297,13,3894,0
1305,15,3936,0
1308,20,3927,0
1308,13,3918,0
1296,18,3894,0
1308,14,3948,1
1330,11,3984,0
1308,14,3918,0
1307,14,3924,0
1307,9,3939,0
1346,8,4044,1
1327,12,3975,1
1346,8,4038,1
1322,18,3972,1
1301,13,3900,0
1306,18,3930,0
1304,11,3894,1
1311,10,3930,0
1308,12,3915,0
1309,12,3924,0
1336,19,4023,0
1296,16,3888,0
1296,22,3945,0
1297,14,3900,1
1290,15,3870,0
1297,21,3909,0
1317,14,3978,0
1291,17,3897,0
1309,14,3930,0
1306,22,3936,0
1306,11,3906,0
1322,16,3984,0
1306,4,3921,0
1312,12,3945,1
1324,16,3972,0
1318,11,3960,0
1310,11,3924,0
1308,10,3921,1
1325,12,3996,0
1326,14,3984,0
1324,4,3972,3
1339,16,4011,0
1306,8,3921,1
1306,16,3945,0
1306,18,3945,0
1313,11,3957,0
1301,14,3918,0
1323,13,3999,0
1278,18,3849,0
1314,16,3942,1
1288,18,3885,2
1288,11,3864,0
1297,7,3897,2
1309,13,3939,0
1312,19,3948,1
1339,13,4008,0
1313,20,3957,0
1333,12,4005,0
1313,15,3954,1
1311,13,3945,0
1301,9,3915,1
1320,7,3960,0
