0,3,2,3,1,17,16,13,34,3,0,17,16,14,33,3,1
0,3,2,4,1,22,15,16,18,3,1,22,15,16,19,3,0
0,3,2,5,1,24,14,24,16,3,0,24,14,23,15,3,1
0,3,2,6,1,22,14,34,12,3,1,22,14,35,13,3,0
0,3,3,0,1,19,15,34,3,3,1,19,15,36,2,3,0
0,3,3,1,1,16,17,38,9,3,1,16,17,41,8,3,0
0,3,3,2,1,17,16,34,13,3,0,17,16,33,14,3,1
0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,4,1,22,15,35,3,3,0,22,15,33,2,3,1
0,3,3,5,1,22,14,38,2,3,0,22,14,35,1,3,1
0,3,3,6,1,22,15,44,1,3,0,22,15,40,0,3,1
0,3,4,0,1,22,14,30,9,3,0,22,14,29,9,3,1
0,3,4,1,1,22,14,33,15,3,0,22,14,32,15,3,1
0,3,4,2,1,22,15,18,16,3,1,22,15,19,16,3,0
0,3,4,3,1,22,15,3,35,3,0,22,15,2,33,3,1
0,3,4,4,1,45,28,1,5,2,1,44,37,1,3,2,0
0,3,4,5,1,45,28,4,1,2,1,44,37,2,1,2,0
0,3,4,6,1,45,30,4,1,2,0,45,30,4,0,2,1
0,3,5,0,1,22,16,24,15,3,0,22,16,23,15,3,1
0,3,5,1,1,22,17,23,21,3,0,22,17,21,20,3,1
0,3,5,2,1,24,14,16,24,3,0,24,14,15,23,3,1
0,3,5,3,1,22,14,2,38,3,0,22,14,1,35,3,1
0,3,5,4,1,45,28,1,4,2,1,44,37,1,2,2,0
0,3,5,5,1,1,41,6,27,13,0,0,41,6,27,13,1
0,3,5,6,1,45,28,3,0,2,1,44,39,1,1,2,0
0,3,6,0,1,22,15,8,7,3,0,22,15,6,7,3,1
0,3,6,1,1,23,15,14,19,3,1,23,15,15,20,3,0
0,3,6,2,1,22,14,12,34,3,1,22,14,13,35,3,0
0,3,6,3,1,22,15,1,44,3,0,22,15,0,40,3,1
0,3,6,4,1,45,30,1,4,2,0,45,30,0,4,2,1
0,3,6,5,1,45,28,0,3,2,1,44,39,1,1,2,0
0,3,6,6,1,23,16,1,1,3,0,23,16,0,0,3,1
0,4,0,0,1,34,49,1,1,3,0,34,47,1,2,3,1
0,4,0,1,1,33,46,3,1,3,0,33,45,3,1,3,1
0,4,0,2,1,33,46,2,4,3,0,33,45,2,4,3,1
0,4,0,3,1,32,47,5,1,11,1,32,46,5,1,11,0
0,4,0,4,1,32,43,4,1,11,0,32,44,4,1,11,1
0,4,0,5,1,34,37,3,4,3,1,34,37,1,2,3,0
0,4,0,6,1,34,35,2,3,3,1,34,35,1,2,3,0
0,4,1,0,1,33,46,1,3,3,0,33,45,1,3,3,1
0,4,1,1,1,32,44,5,1,11,1,32,43,5,1,11,0
0,4,1,2,1,33,45,3,4,3,0,33,44,3,4,3,1
0,4,1,3,1,33,45,5,1,3,0,33,44,5,1,3,1
0,4,1,4,1,32,44,6,1,11,1,32,43,6,1,11,0
0,4,1,5,1,32,45,7,1,11,1,32,44,7,1,11,0
0,4,1,6,1,33,45,6,1,3,0,33,44,6,1,3,1
0,4,2,0,1,33,46,4,2,3,0,33,45,4,2,3,1
0,4,2,1,1,33,45,4,3,3,0,33,44,4,3,3,1
0,4,2,2,1,10,11,43,2,11,0,10,11,43,1,11,1
0,4,2,3,1,10,9,43,20,11,0,10,10,43,21,11,1
0,4,2,4,1,35,41,4,5,3,0,35,40,4,5,3,1
0,4,2,5,1,35,41,4,2,3,0,35,40,5,2,3,1
0,4,2,6,1,33,34,8,1,3,1,33,34,2,1,3,0
0,4,3,0,1,32,47,1,5,11,1,32,46,1,5,11,0
0,4,3,1,1,33,45,1,5,3,0,33,44,1,5,3,1
0,4,3,2,1,22,18,15,16,3,1,22,19,15,16,3,0
0,4,3,3,1,22,3,15,35,3,0,22,2,15,33,3,1
0,4,3,4,1,34,38,4,1,3,0,34,37,6,1,3,1
0,4,3,5,1,35,40,5,1,3,0,35,39,5,1,3,1
0,4,3,6,1,34,36,8,0,3,1,34,36,6,1,3,0
0,4,4,0,1,32,43,1,4,11,0,32,44,1,4,11,1
0,4,4,1,1,32,44,1,6,11,1,32,43,1,6,11,0
0,4,4,2,1,35,41,5,4,3,0,35,40,5,4,3,1
0,4,4,3,1,34,38,1,4,3,0,34,37,1,6,3,1
0,4,4,4,1,36,36,6,2,3,0,36,35,7,1,3,1
0,4,4,5,1,36,36,5,2,3,0,36,35,6,1,3,1
0,4,4,6,1,34,35,3,0,3,1,34,35,1,1,3,0
0,4,5,0,1,34,37,4,3,3,1,34,37,2,1,3,0
0,4,5,1,1,32,45,1,7,11,1,32,44,1,7,11,0
0,4,5,2,1,35,41,2,4,3,0,35,40,2,5,3,1
0,4,5,3,1,35,40,1,5,3,0,35,39,1,5,3,1
0,4,5,4,1,36,36,2,5,3,0,36,35,1,6,3,1
0,4,5,5,1,42,17,22,1,3,0,42,16,22,1,3,1
0,4,5,6,1,36,37,3,0,3,1,36,37,2,1,3,0
0,4,6,0,1,34,35,3,2,3,1,34,35,2,1,3,0
0,4,6,1,1,33,45,1,6,3,0,33,44,1,6,3,1
0,4,6,2,1,33,34,1,8,3,1,33,34,1,2,3,0
0,4,6,3,1,34,36,0,8,3,1,34,36,1,6,3,0
0,4,6,4,1,34,35,0,3,3,1,34,35,1,1,3,0
0,4,6,5,1,36,37,0,3,3,1,36,37,1,2,3,0
0,4,6,6,1,35,36,1,1,3,0,35,36,0,0,3,1
0,5,0,0,1,35,33,2,6,3,1,35,33,2,5,3,0
0,5,0,1,1,36,35,1,12,3,1,36,35,0,11,3,0
0,5,0,2,1,34,25,1,9,3,1,34,25,0,8,3,0
0,5,0,3,1,36,23,1,12,3,1,36,23,0,13,3,0
0,5,0,4,1,46,36,0,3,3,0,45,35,1,3,3,1
0,5,0,5,1,45,34,1,3,3,0,44,33,1,2,3,1
0,5,0,6,1,45,34,2,3,3,0,44,33,2,2,3,1
0,5,1,0,1,36,35,12,1,3,1,36,35,11,0,3,0
0,5,1,1,1,43,37,3,1,3,0,42,36,3,2,3,1
0,5,1,2,1,33,34,16,2,3,1,33,34,16,1,3,0
0,5,1,3,1,24,6,3,46,3,1,24,6,2,52,3,0
0,5,1,4,1,36,22,7,13,3,1,36,22,7,14,3,0
0,5,1,5,1,45,34,2,4,3,0,44,33,2,3,3,1
0,5,1,6,1,44,36,4,0,3,1,44,36,3,1,3,0
0,5,2,0,1,34,25,9,1,3,1,34,25,8,0,3,0
0,5,2,1,1,33,34,2,16,3,1,33,34,1,16,3,0
0,5,2,2,1,10,11,43,13,11,0,10,11,43,12,11,1
0,5,2,3,1,33,18,2,32,3,1,33,18,1,33,3,0
0,5,2,4,1,33,18,16,15,3,0,33,18,16,14,3,1
0,5,2,5,1,39,26,12,6,11,0,39,26,13,7,11,1
0,5,2,6,1,43,34,5,1,11,1,43,33,5,0,11,0
0,5,3,0,1,36,23,12,1,3,1,36,23,13,0,3,0
0,5,3,1,1,24,6,46,3,3,1,24,6,52,2,3,0
0,5,3,2,1,33,18,32,2,3,1,33,18,33,1,3,0
0,5,3,3,1,22,2,14,38,3,0,22,1,14,35,3,1
0,5,3,4,1,31,14,31,3,11,1,31,14,30,1,11,0
0,5,3,5,1,1,6,41,27,13,0,0,6,41,27,13,1
0,5,3,6,1,45,34,2,1,3,0,44,33,2,0,3,1
0,5,4,0,1,46,36,3,0,3,0,45,35,3,1,3,1
0,5,4,1,1,36,22,13,7,3,1,36,22,14,7,3,0
0,5,4,2,1,33,18,15,16,3,0,33,18,14,16,3,1
0,5,4,3,1,31,14,3,31,11,1,31,14,1,30,11,0
0,5,4,4,1,43,26,4,9,3,0,43,26,3,9,3,1
0,5,4,5,1,42,22,17,1,3,0,42,22,16,1,3,1
0,5,4,6,1,43,22,18,1,3,0,43,22,17,1,3,1
0,5,5,0,1,45,34,3,1,3,0,44,33,2,1,3,1
0,5,5,1,1,45,34,4,2,3,0,44,33,3,2,3,1
0,5,5,2,1,39,26,6,12,11,0,39,26,7,13,11,1
0,5,5,3,1,1,27,6,41,13,0,0,27,6,41,13,1
0,5,5,4,1,42,22,1,17,3,0,42,22,1,16,3,1
0,5,5,5,1,16,25,23,8,13,0,15,25,22,8,13,1
0,5,5,6,1,41,27,2,0,3,1,41,27,1,1,3,0
0,5,6,0,1,45,34,3,2,3,0,44,33,2,2,3,1
0,5,6,1,1,44,36,0,4,3,1,44,36,1,3,3,0
0,5,6,2,1,43,34,1,5,11,1,43,33,0,5,11,0
0,5,6,3,1,45,34,1,2,3,0,44,33,0,2,3,1
0,5,6,4,1,43,22,1,18,3,0,43,22,1,17,3,1
0,5,6,5,1,41,27,0,2,3,1,41,27,1,1,3,0
0,5,6,6,1,47,36,1,1,3,0,47,34,0,0,3,1
0,6,0,0,1,47,6,1,1,10,0,47,6,0,0,10,1
0,6,0,1,1,37,18,1,2,3,0,37,18,2,1,3,1
0,6,0,2,1,46,28,0,5,3,0,46,27,1,5,3,1
0,6,0,3,1,45,3,1,7,10,0,45,3,0,6,10,1
0,6,0,4,1,45,23,1,4,3,1,45,23,0,2,3,0
0,6,0,5,1,45,22,6,11,3,1,45,22,5,11,3,0
0,6,0,6,1,48,29,3,0,3,1,48,29,3,1,3,0
0,6,1,0,1,37,18,2,1,3,0,37,18,1,2,3,1
0,6,1,1,1,1,4,42,26,2,0,1,2,42,24,2,1
0,6,1,2,1,1,2,21,26,3,1,1,3,21,28,3,0
0,6,1,3,1,45,3,2,33,10,0,45,3,1,36,10,1
0,6,1,4,1,37,15,11,22,11,0,37,15,10,22,11,1
0,6,1,5,1,46,24,2,3,3,1,46,24,1,2,3,0
0,6,1,6,1,33,16,22,11,3,0,33,16,22,10,3,1
0,6,2,0,1,46,28,5,0,3,0,46,27,5,1,3,1
0,6,2,1,1,7,13,40,20,3,0,7,13,40,21,3,1
0,6,2,2,1,6,1,41,7,11,1,6,0,41,6,11,0
0,6,2,3,1,33,12,1,34,3,0,33,12,2,33,3,1
0,6,2,4,1,44,23,2,1,3,0,44,23,3,1,3,1
0,6,2,5,1,44,23,4,1,3,1,44,23,3,1,3,0
0,6,2,6,1,44,23,5,1,3,1,44,23,4,1,3,0
0,6,3,0,1,45,3,7,1,10,0,45,3,6,0,10,1
0,6,3,1,1,45,3,33,2,10,0,45,3,36,1,10,1
0,6,3,2,1,33,12,34,1,3,0,33,12,33,2,3,1
0,6,3,3,1,22,1,15,44,3,0,22,0,15,40,3,1
0,6,3,4,1,40,18,21,2,11,1,40,18,20,1,11,0
0,6,3,5,1,28,1,30,9,3,0,28,1,29,8,3,1
0,6,3,6,1,46,24,1,1,3,0,46,23,5,1,3,1
0,6,4,0,1,45,23,4,1,3,1,45,23,2,0,3,0
0,6,4,1,1,37,15,22,11,11,0,37,15,22,10,11,1
0,6,4,2,1,44,23,1,2,3,0,44,23,1,3,3,1
0,6,4,3,1,40,18,2,21,11,1,40,18,1,20,11,0
0,6,4,4,1,50,1,2,17,2,1,50,1,1,19,2,0
0,6,4,5,1,48,25,1,2,3,0,48,24,1,3,3,1
0,6,4,6,1,47,24,4,0,3,1,47,24,3,1,3,0
0,6,5,0,1,45,22,11,6,3,1,45,22,11,5,3,0
0,6,5,1,1,46,24,3,2,3,1,46,24,2,1,3,0
0,6,5,2,1,44,23,1,4,3,1,44,23,1,3,3,0
0,6,5,3,1,28,1,9,30,3,0,28,1,8,29,3,1
0,6,5,4,1,48,25,2,1,3,0,48,24,3,1,3,1
0,6,5,5,1,48,25,2,1,11,1,48,24,3,1,11,0
0,6,5,6,1,49,26,1,1,3,0,49,25,3,0,3,1
0,6,6,0,1,48,29,0,3,3,1,48,29,1,3,3,0
0,6,6,1,1,33,16,11,22,3,0,33,16,10,22,3,1
0,6,6,2,1,44,23,1,5,3,1,44,23,1,4,3,0
0,6,6,3,1,46,24,1,1,3,0,46,23,1,5,3,1
0,6,6,4,1,47,24,0,4,3,1,47,24,1,3,3,0
0,6,6,5,1,49,26,1,1,3,0,49,25,0,3,3,1
0,6,6,6,1,47,24,1,1,3,0,47,24,1,0,3,1
1,0,0,0,1,42,1,1,13,2,1,42,1,1,8,2,0
1,0,0,1,1,38,7,1,14,2,1,38,7,0,15,2,0
1,0,0,2,1,42,1,1,39,2,1,42,1,1,31,2,0
1,0,0,3,1,19,4,5,49,3,1,19,4,4,58,3,0
1,0,0,4,1,21,1,11,14,3,0,21,1,11,13,3,1
1,0,0,5,1,21,1,29,34,3,0,21,1,28,32,3,1
1,0,0,6,1,21,1,25,20,3,0,21,1,25,18,3,1
1,0,1,0,1,38,7,14,1,2,1,38,7,15,0,2,0
1,0,1,1,1,51,22,9,2,1,0,50,22,10,3,1,1
1,0,1,2,1,42,1,3,34,2,0,42,1,2,37,2,1
1,0,1,3,1,21,1,9,41,3,0,21,1,10,39,3,1
1,0,1,4,1,21,1,24,29,3,0,21,1,23,26,3,1
1,0,1,5,1,21,1,33,24,3,0,21,1,32,22,3,1
1,0,1,6,1,42,1,26,4,2,0,42,1,24,2,2,1
1,0,2,0,1,42,1,39,1,2,1,42,1,31,1,2,0
1,0,2,1,1,42,1,34,3,2,0,42,1,37,2,2,1
1,0,2,2,1,42,1,4,37,2,0,42,1,3,38,2,1
1,0,2,3,1,21,1,20,23,3,1,21,1,19,26,3,0
1,0,2,4,1,21,1,32,13,3,0,21,1,31,11,3,1
1,0,2,5,1,21,1,35,8,3,0,21,1,34,7,3,1
1,0,2,6,1,21,1,26,2,3,1,21,1,28,3,3,0
1,0,3,0,1,19,4,49,5,3,1,19,4,58,4,3,0
1,0,3,1,1,21,1,41,9,3,0,21,1,39,10,3,1
1,0,3,2,1,21,1,23,20,3,1,21,1,26,19,3,0
1,0,3,3,1,27,4,47,4,3,1,27,3,47,4,3,0
1,0,3,4,1,17,11,53,4,11,1,17,11,50,3,11,0
1,0,3,5,1,17,12,52,3,11,1,17,12,51,2,11,0
1,0,3,6,1,15,12,32,1,11,1,15,12,29,0,11,0
1,0,4,0,1,21,1,14,11,3,0,21,1,13,11,3,1
1,0,4,1,1,21,1,29,24,3,0,21,1,26,23,3,1
1,0,4,2,1,21,1,13,32,3,0,21,1,11,31,3,1
1,0,4,3,1,17,11,4,53,11,1,17,11,3,50,11,0
1,0,4,4,1,35,21,1,4,10,0,35,21,1,5,10,1
1,0,4,5,1,50,1,30,4,3,1,50,0,30,5,3,0
1,0,4,6,1,16,15,11,1,11,1,16,15,10,0,11,0
1,0,5,0,1,21,1,34,29,3,0,21,1,32,28,3,1
1,0,5,1,1,21,1,24,33,3,0,21,1,22,32,3,1
1,0,5,2,1,21,1,8,35,3,0,21,1,7,34,3,1
1,0,5,3,1,17,12,3,52,11,1,17,12,2,51,11,0
1,0,5,4,1,47,8,24,4,3,1,47,7,24,4,3,0
1,0,5,5,1,56,0,23,1,3,0,57,1,25,1,3,1
1,0,5,6,1,54,4,23,4,3,0,54,4,23,3,3,1
1,0,6,0,1,21,1,20,25,3,0,21,1,18,25,3,1
1,0,6,1,1,42,1,4,26,2,0,42,1,2,24,2,1
1,0,6,2,1,21,1,2,26,3,1,21,1,3,28,3,0
1,0,6,3,1,15,12,1,32,11,1,15,12,0,29,11,0
1,0,6,4,1,16,15,1,11,11,1,16,15,0,10,11,0
1,0,6,5,1,53,1,12,4,3,1,53,0,12,4,3,0
1,0,6,6,1,15,13,1,1,11,1,15,13,1,0,11,0
1,1,0,0,1,54,7,1,1,10,0,54,7,0,0,10,1
1,1,0,1,1,21,39,2,1,10,0,21,39,1,2,10,1
1,1,0,2,1,47,12,1,8,2,1,47,12,0,8,2,0
1,1,0,3,1,52,11,1,16,2,1,52,11,0,16,2,0
1,1,0,4,1,25,5,11,28,3,1,25,5,11,29,3,0
1,1,0,5,1,26,6,18,28,3,0,26,6,18,27,3,1
1,1,0,6,1,51,12,8,8,2,0,51,12,8,7,2,1
1,1,1,0,1,21,39,1,2,10,0,21,39,2,1,10,1
1,1,1,1,1,25,49,1018,1020,2,0,25,48,1019,1021,2,1
1,1,1,2,1,51,22,1017,1019,2,0,51,22,1017,1020,2,1
1,1,1,3,1,25,5,3,43,3,1,25,5,2,53,3,0
1,1,1,4,1,25,5,18,32,3,0,25,5,18,31,3,1
1,1,1,5,1,26,5,19,18,3,0,26,5,18,17,3,1
1,1,1,6,1,26,5,10,6,3,0,26,5,10,5,3,1
1,1,2,0,1,47,12,8,1,2,1,47,12,8,0,2,0
1,1,2,1,1,51,22,1019,1017,2,0,51,22,1020,1017,2,1
1,1,2,2,1,43,1,29,12,2,1,43,1,29,11,2,0
1,1,2,3,1,26,5,1,40,11,1,26,5,2,38,11,0
1,1,2,4,1,27,8,18,25,3,0,27,8,18,24,3,1
